time,demo_network.H_2.gen.Throughput
0.000000001,32
0.000000513,32
0.000001025,32
0.000001537,32
0.000002049,32
0.000002561,32
0.000003073,32
0.000003585,32
0.000004097,32
0.000004609,32
0.000005121,32
0.000005633,32
0.000006145,32
0.000006657,32
0.000007169,32
0.000007681,32
0.000008193,32
0.000008705,32
0.000009217,32
0.000009729,32
0.000010241,32
0.000010753,32
0.000011265,32
0.000011777,32
0.000012289,32
0.000012801,32
0.000013313,32
0.000013825,32
0.000014337,32
0.000014849,32
0.000015361,32
0.000015873,32
0.000016385,32
0.000016897,32
0.000017409,32
0.000017921,32
0.000018433,32
0.000018945,32
0.000019457,32
0.000019969,32
0.000020481,32
0.000020993,32
0.000021505,32
0.000022017,32
0.000022529,32
0.000023041,32
0.000023553,32
0.000024065,32
0.000024577,32
0.000025089,32
0.000025601,32
0.000026113,32
0.000026625,32
0.000027137,32
0.000027649,31.9701
0.000028161479,31.9701
0.000028673958,31.9701
0.000029186437,31.9701
0.000029698916,31.9701
0.000030211395,32
0.000030723395,31.9701
0.000031235874,31.9701
0.000031748353,31.9701
0.000032260832,31.9701
0.000032773311,31.9701
0.00003328579,31.9701
0.000033798269,31.8807
0.000034312185,31.8807
0.000034826101,31.8807
0.000035340017,31.8807
0.000035853933,31.8807
0.000036367849,31.8807
0.000036881765,31.7328
0.000037398076,31.7328
0.000037914387,31.7328
0.000038430698,31.7328
0.000038947009,31.7328
0.00003946332,31.7328
0.000039979631,31.528
0.000040499295,31.528
0.000041018959,31.528
0.000041538623,31.528
0.000042058287,31.528
0.000042577951,31.528
0.000043097615,31.2686
0.000043621591,31.2686
0.000044145567,31.2686
0.000044669543,31.2686
0.000045193519,31.2686
0.000045717495,31.2686
0.000046241471,30.9573
0.000046770716,30.9573
0.000047299961,30.9573
0.000047829206,30.9573
0.000048358451,30.9573
0.000048887696,30.9573
0.000049416941,30.5973
0.000049952413,30.5973
0.000050487885,30.5973
0.000051023357,30.5973
0.000051558829,30.5973
0.000052094301,30.5973
0.000052629773,30.1922
0.000053172431,30.1922
0.000053715089,30.1922
0.000054257747,30.1922
0.000054800405,30.1922
0.000055343063,29.7458
0.000055893864,29.7458
0.000056444665,29.7458
0.000056995466,29.7458
0.000057546267,29.7458
0.000058097068,29.7458
0.000058647869,29.2622
0.000059207771,29.2622
0.000059767673,29.2622
0.000060327575,29.7458
0.000061979978,29.2622
0.00006253988,29.2622
0.000063099782,29.2622
0.000063659684,29.2622
0.000064219586,29.2622
0.000065899292,28.7458
0.000066469254,28.7458
0.000067039216,28.7458
0.000069889026,28.2006
0.000070470006,28.2006
0.000071050986,27.6311
0.000071643941,27.6311
0.000074608716,27.0413
0.000075214605,27.0413
