time,demo_network.H_3.sink.sink throughput
0.004813129,17.3202
0.004848129,16.8521
0.004883129,17.7883
0.004918129,14.9797
0.004953129,14.9797
0.004988129,15.9159
0.005023129,15.9159
0.005058129,16.8521
0.005093129,16.8521
0.005128129,16.384
0.005163129,17.7883
0.005198129,14.9797
0.005233129,15.9159
0.005268129,16.384
0.005303129,16.8521
0.005338129,17.3202
0.005373129,17.3202
0.005408129,17.3202
0.005443129,17.7883
0.005478129,14.9797
0.005513129,15.4478
0.005548129,15.9159
0.005583129,16.8521
0.005618129,16.8521
0.005653129,16.8521
0.005688129,16.8521
0.005723129,17.3202
0.005758129,14.9797
0.005793129,15.9159
0.005828129,15.9159
0.005863129,16.8521
0.005898129,16.8521
0.005933129,17.3202
0.005968129,16.8521
0.006003129,15.9159
0.006038129,14.0434
0.006073129,14.9797
0.006108129,15.4478
0.006143129,15.4478
0.006178129,16.384
0.006213129,16.8521
0.006248129,15.9159
0.006283129,16.384
0.006318129,13.5753
0.006353129,14.0434
0.006388129,14.5115
0.006423129,14.9797
0.006458129,15.9159
0.006493129,15.9159
0.006528129,15.9159
0.006563129,16.384
0.006598129,15.9159
0.006633129,14.5115
0.006668129,14.5115
0.006703129,15.4478
0.006738129,15.9159
0.006773129,15.9159
0.006808129,16.384
0.006843129,16.384
0.006878129,16.8521
0.006913129,14.0434
0.006948129,14.9797
0.006983129,15.4478
0.007018129,15.9159
0.007053129,16.8521
0.007088129,16.384
0.007123129,16.8521
0.007158129,16.8521
0.007193129,15.4478
0.007228129,14.9797
0.007263129,14.9797
0.007298129,15.4478
0.007333129,16.384
0.007368129,16.384
0.007403129,16.384
0.007438129,16.8521
0.007473129,16.384
0.007508129,14.9797
0.007543129,15.9159
0.007578129,16.384
0.007613129,16.384
0.007648129,16.8521
0.007683129,16.384
0.007718129,18.2565
0.007753129,14.9797
0.007788129,15.9159
0.007823129,16.384
0.007858129,16.8521
0.007893129,17.3202
0.007928129,17.7883
0.007963129,17.3202
0.007998129,18.2565
0.008033129,15.9159
0.008068129,16.384
0.008103129,17.3202
0.008138129,17.3202
0.008173129,18.2565
0.008208129,16.8521
0.008243129,18.2565
0.008278129,15.4478
0.008313129,16.384
0.008348129,16.384
0.008383129,17.3202
0.008418129,17.3202
0.008453129,17.7883
0.008488129,17.7883
0.008523129,16.384
0.008558129,15.4478
0.008593129,16.384
0.008628129,16.384
0.008663129,17.3202
0.008698129,17.3202
0.008733129,16.8521
0.008768129,16.8521
0.008803129,14.5115
0.008838129,15.4478
0.008873129,15.9159
0.008908129,16.384
0.008943129,16.384
0.008978129,15.9159
0.009013129,16.384
0.009048129,13.5753
0.009083129,14.0434
0.009118129,14.5115
0.009153129,14.9797
0.009188129,15.9159
0.009223129,15.9159
0.009258129,15.9159
0.009293129,16.384
0.009328129,16.384
0.009363129,14.5115
0.009398129,15.4478
0.009433129,15.4478
0.009468129,16.384
0.009503129,16.8521
0.009538129,16.384
0.009573129,16.384
0.009608129,16.384
0.009643129,14.5115
0.009678129,15.4478
0.009713129,15.9159
0.009748129,16.384
0.009783129,17.3202
0.009818129,16.8521
0.009853129,16.384
0.009888129,18.2565
0.009923129,15.4478
0.009958129,15.9159
0.009993129,16.384
0.010028129,17.3202
0.010063129,17.7883
0.010098129,9.8304
0.010133129,4.21303
0.010168129,4.68114
0.010203129,4.68114
0.010238129,4.68114
0.010273129,4.68114
0.010308129,4.21303
0.010343129,4.68114
0.010378129,4.21303
0.010413129,4.68114
0.010448129,4.21303
0.010483129,4.68114
0.010518129,4.68114
0.010553129,4.68114
0.010588129,4.68114
0.010623129,4.21303
0.010658129,5.14926
0.010693129,4.21303
0.010728129,4.68114
0.010763129,4.68114
0.010798129,4.68114
0.010833129,4.21303
0.010868129,5.14926
0.010903129,4.21303
0.010938129,8.89417
0.010973129,23.4057
0.011008129,7.95794
0.011043129,7.02171
0.011078129,7.02171
0.011113129,7.48983
0.011148129,7.95794
0.011183129,7.95794
0.011218129,7.95794
0.011253129,8.42606
0.011288129,8.89417
0.011323129,8.89417
0.011358129,9.36229
0.011393129,9.36229
0.011428129,10.2985
0.011463129,9.8304
0.011498129,10.7666
0.011533129,11.2347
0.011568129,11.2347
0.011603129,11.7029
0.011638129,12.171
0.011673129,12.6391
0.011708129,13.1072
0.011743129,13.1072
0.011778129,14.0434
0.011813129,14.5115
0.011848129,14.9797
0.011883129,15.9159
0.011918129,15.9159
0.011953129,16.8521
0.011988129,17.3202
0.012023129,17.7883
0.012058129,18.7246
0.012093129,19.1927
0.012128129,20.1289
0.012163129,20.597
0.012198129,21.0651
0.012233129,22.4695
0.012268129,22.4695
0.012303129,23.4057
0.012338129,24.3419
0.012373129,25.2782
0.012408129,25.7463
0.012443129,26.2144
0.012478129,27.1506
0.012513129,27.6187
0.012548129,27.1506
0.012583129,26.6825
0.012618129,23.8738
0.012653129,22.4695
0.012688129,23.8738
0.012723129,23.8738
0.012758129,25.2782
0.012793129,25.2782
0.012828129,26.2144
0.012863129,26.6825
0.012898129,26.2144
0.012933129,26.2144
0.012968129,22.0014
0.013003129,22.4695
0.013038129,23.4057
0.013073129,23.4057
0.013108129,24.8101
0.013143129,25.2782
0.013178129,25.2782
0.013213129,25.7463
0.013248129,24.8101
0.013283129,21.5333
0.013318129,23.4057
0.013353129,23.4057
0.013388129,24.3419
0.013423129,24.3419
0.013458129,24.3419
0.013493129,24.3419
0.013528129,21.0651
0.013563129,20.597
0.013598129,21.0651
0.013633129,22.0014
0.013668129,22.4695
0.013703129,23.4057
0.013738129,22.9376
0.013773129,22.9376
0.013808129,22.4695
0.013843129,18.2565
0.013878129,19.1927
0.013913129,19.6608
0.013948129,20.1289
0.013983129,21.0651
0.014018129,21.5333
0.014053129,22.0014
0.014088129,21.5333
0.014123129,22.4695
0.014158129,19.6608
0.014193129,19.6608
0.014228129,20.597
0.014263129,21.0651
0.014298129,22.0014
0.014333129,22.4695
0.014368129,21.5333
0.014403129,22.4695
0.014438129,20.1289
0.014473129,19.1927
0.014508129,19.1927
0.014543129,20.597
0.014578129,20.597
0.014613129,21.5333
0.014648129,22.0014
0.014683129,21.0651
0.014718129,22.4695
0.014753129,19.1927
0.014788129,19.1927
0.014823129,20.1289
0.014858129,20.597
0.014893129,21.0651
0.014928129,22.0014
0.014963129,21.5333
0.014998129,21.0651
0.015033129,20.1289
0.015068129,17.3202
0.015103129,18.7246
0.015138129,18.7246
0.015173129,19.6608
0.015208129,20.1289
0.015243129,19.1927
0.015278129,20.1289
0.015313129,18.7246
0.015348129,18.7246
0.015383129,19.1927
0.015418129,19.1927
0.015453129,20.597
0.015488129,20.1289
0.015523129,19.1927
0.015558129,17.7883
0.015593129,16.8521
0.015628129,17.3202
0.015663129,18.2565
0.015698129,18.7246
0.015733129,18.7246
0.015768129,18.2565
0.015803129,19.6608
0.015838129,17.7883
0.015873129,18.2565
0.015908129,18.7246
0.015943129,19.1927
0.015978129,19.1927
0.016013129,18.7246
0.016048129,17.7883
0.016083129,16.8521
0.016118129,18.2565
0.016153129,18.2565
0.016188129,17.7883
0.016223129,17.7883
0.016258129,18.2565
0.016293129,15.4478
0.016328129,16.384
0.016363129,16.384
0.016398129,17.3202
0.016433129,17.7883
0.016468129,17.3202
0.016503129,18.2565
0.016538129,16.8521
0.016573129,16.8521
0.016608129,16.8521
0.016643129,18.2565
0.016678129,17.7883
0.016713129,17.7883
0.016748129,18.2565
0.016783129,15.4478
0.016818129,15.9159
0.016853129,16.384
0.016888129,16.8521
0.016923129,17.7883
0.016958129,17.3202
0.016993129,16.8521
0.017028129,18.7246
0.017063129,16.384
0.017098129,16.8521
0.017133129,17.7883
0.017168129,18.2565
0.017203129,17.7883
0.017238129,17.7883
0.017273129,19.1927
0.017308129,15.4478
0.017343129,15.9159
0.017378129,16.384
0.017413129,17.3202
0.017448129,17.7883
0.017483129,18.2565
0.017518129,17.3202
0.017553129,18.2565
0.017588129,15.4478
0.017623129,15.4478
0.017658129,15.4478
0.017693129,16.8521
0.017728129,16.8521
0.017763129,17.3202
0.017798129,16.8521
0.017833129,17.7883
0.017868129,15.4478
0.017903129,14.9797
0.017938129,15.4478
0.017973129,15.9159
0.018008129,16.8521
0.018043129,16.8521
0.018078129,16.384
0.018113129,17.3202
0.018148129,15.9159
0.018183129,15.4478
0.018218129,16.384
0.018253129,16.384
0.018288129,17.3202
0.018323129,17.3202
0.018358129,16.384
0.018393129,18.2565
0.018428129,15.4478
0.018463129,15.4478
0.018498129,16.384
0.018533129,16.8521
0.018568129,17.3202
0.018603129,17.7883
0.018638129,17.3202
0.018673129,18.2565
0.018708129,16.384
0.018743129,16.8521
0.018778129,17.3202
0.018813129,18.2565
0.018848129,18.2565
0.018883129,17.7883
0.018918129,18.2565
0.018953129,17.3202
0.018988129,17.3202
0.019023129,18.2565
0.019058129,18.2565
0.019093129,18.2565
0.019128129,19.1927
0.019163129,17.3202
0.019198129,16.384
0.019233129,16.8521
0.019268129,17.7883
0.019303129,18.2565
0.019338129,18.2565
0.019373129,17.7883
0.019408129,17.7883
0.019443129,14.5115
0.019478129,15.4478
0.019513129,15.4478
0.019548129,16.384
0.019583129,16.8521
0.019618129,17.3202
0.019653129,16.384
0.019688129,17.3202
0.019723129,15.4478
0.019758129,15.4478
0.019793129,15.9159
0.019828129,16.384
0.019863129,17.3202
0.019898129,16.8521
0.019933129,16.384
0.019968129,17.7883
0.020003129,14.9797
0.020038129,14.9797
0.020073129,16.384
0.020108129,16.384
0.020143129,16.8521
0.020178129,16.384
0.020213129,17.3202
0.020248129,15.4478
0.020283129,14.9797
0.020318129,15.4478
0.020353129,16.384
0.020388129,16.8521
0.020423129,16.8521
0.020458129,16.384
0.020493129,17.3202
0.020528129,14.5115
0.020563129,14.9797
0.020598129,14.9797
0.020633129,15.9159
0.020668129,16.384
0.020703129,16.8521
0.020738129,17.3202
0.020773129,16.384
0.020808129,17.7883
0.020843129,14.9797
0.020878129,15.9159
0.020913129,15.9159
0.020948129,16.384
0.020983129,17.3202
0.021018129,17.3202
0.021053129,16.8521
0.021088129,18.2565
0.021123129,16.384
0.021158129,16.8521
0.021193129,16.8521
0.021228129,18.2565
0.021263129,18.2565
0.021298129,17.7883
0.021333129,18.2565
0.021368129,16.8521
0.021403129,14.9797
0.021438129,15.9159
0.021473129,16.384
0.021508129,16.8521
0.021543129,17.3202
0.021578129,17.3202
0.021613129,17.3202
0.021648129,15.4478
0.021683129,14.5115
0.021718129,14.9797
0.021753129,15.4478
0.021788129,15.9159
0.021823129,16.8521
0.021858129,15.9159
0.021893129,16.384
0.021928129,15.4478
0.021963129,14.5115
0.021998129,14.5115
0.022033129,15.4478
0.022068129,15.9159
0.022103129,15.9159
0.022138129,16.8521
0.022173129,16.384
0.022208129,16.8521
0.022243129,15.4478
0.022278129,14.9797
0.022313129,15.4478
0.022348129,15.4478
0.022383129,16.8521
0.022418129,16.8521
0.022453129,15.9159
0.022488129,16.8521
0.022523129,14.5115
0.022558129,14.5115
0.022593129,14.9797
0.022628129,15.4478
0.022663129,16.384
0.022698129,16.384
0.022733129,15.9159
0.022768129,16.8521
0.022803129,14.5115
0.022838129,14.0434
0.022873129,14.5115
0.022908129,15.4478
0.022943129,15.9159
0.022978129,16.384
0.023013129,15.9159
0.023048129,15.9159
0.023083129,14.9797
0.023118129,13.5753
0.023153129,14.9797
0.023188129,14.9797
0.023223129,15.4478
0.023258129,15.4478
0.023293129,16.384
0.023328129,15.9159
0.023363129,13.1072
0.023398129,12.6391
0.023433129,13.1072
0.023468129,13.1072
0.023503129,14.0434
0.023538129,14.0434
0.023573129,14.5115
0.023608129,14.9797
0.023643129,14.0434
0.023678129,13.1072
0.023713129,13.5753
0.023748129,14.0434
0.023783129,14.0434
0.023818129,14.9797
0.023853129,14.9797
0.023888129,15.4478
0.023923129,14.0434
0.023958129,14.0434
0.023993129,14.5115
0.024028129,14.9797
0.024063129,15.4478
0.024098129,15.4478
0.024133129,15.9159
0.024168129,14.9797
0.024203129,13.5753
0.024238129,14.5115
0.024273129,14.0434
0.024308129,15.4478
0.024343129,15.4478
0.024378129,15.4478
0.024413129,16.384
0.024448129,15.4478
0.024483129,12.171
0.024518129,13.1072
0.024553129,13.5753
0.024588129,14.0434
0.024623129,14.5115
0.024658129,14.9797
0.024693129,15.4478
0.024728129,15.4478
0.024763129,15.4478
0.024798129,13.1072
0.024833129,13.5753
0.024868129,13.5753
0.024903129,14.0434
0.024938129,14.5115
0.024973129,14.9797
0.025008129,14.9797
0.025043129,14.5115
0.025078129,13.5753
0.025113129,14.0434
0.025148129,14.9797
0.025183129,14.9797
0.025218129,15.9159
0.025253129,15.4478
0.025288129,15.9159
0.025323129,13.1072
0.025358129,13.1072
0.025393129,13.5753
0.025428129,14.0434
0.025463129,14.5115
0.025498129,14.5115
0.025533129,14.9797
0.025568129,14.5115
0.025603129,14.0434
0.025638129,13.1072
0.025673129,14.5115
0.025708129,14.5115
0.025743129,14.9797
0.025778129,15.4478
0.025813129,15.4478
0.025848129,14.9797
0.025883129,13.5753
0.025918129,13.1072
0.025953129,14.0434
0.025988129,14.0434
0.026023129,14.9797
0.026058129,14.9797
0.026093129,14.9797
0.026128129,14.5115
0.026163129,13.5753
0.026198129,13.5753
0.026233129,13.5753
0.026268129,14.5115
0.026303129,14.9797
0.026338129,14.9797
0.026373129,15.4478
0.026408129,14.9797
0.026443129,14.0434
0.026478129,14.0434
0.026513129,14.5115
0.026548129,14.9797
0.026583129,15.4478
0.026618129,15.9159
0.026653129,15.4478
0.026688129,14.9797
0.026723129,14.0434
0.026758129,13.5753
0.026793129,14.5115
0.026828129,14.5115
0.026863129,15.4478
0.026898129,15.4478
0.026933129,15.9159
0.026968129,15.9159
0.027003129,15.4478
0.027038129,13.5753
0.027073129,13.5753
0.027108129,14.0434
0.027143129,14.5115
0.027178129,14.9797
0.027213129,15.4478
0.027248129,15.4478
0.027283129,15.4478
0.027318129,14.0434
0.027353129,13.5753
0.027388129,14.0434
0.027423129,14.5115
0.027458129,15.4478
0.027493129,15.4478
0.027528129,15.4478
0.027563129,15.9159
0.027598129,14.9797
0.027633129,13.1072
0.027668129,13.1072
0.027703129,14.0434
0.027738129,14.5115
0.027773129,14.9797
0.027808129,15.4478
0.027843129,14.9797
0.027878129,15.9159
0.027913129,13.1072
0.027948129,13.1072
0.027983129,13.1072
0.028018129,13.5753
0.028053129,14.5115
0.028088129,14.0434
0.028123129,14.5115
0.028158129,14.0434
0.028193129,12.6391
0.028228129,13.1072
0.028263129,13.5753
0.028298129,13.5753
0.028333129,14.0434
0.028368129,14.0434
0.028403129,13.5753
0.028438129,12.6391
0.028473129,13.1072
0.028508129,13.5753
0.028543129,13.5753
0.028578129,14.0434
0.028613129,14.5115
0.028648129,13.5753
0.028683129,12.6391
0.028718129,12.171
0.028753129,12.6391
0.028788129,13.1072
0.028823129,13.5753
0.028858129,13.5753
0.028893129,13.1072
0.028928129,12.6391
0.028963129,11.7029
0.028998129,12.6391
0.029033129,12.6391
0.029068129,13.5753
0.029103129,13.5753
0.029138129,13.5753
0.029173129,14.0434
0.029208129,13.5753
0.029243129,12.6391
0.029278129,13.5753
0.029313129,13.5753
0.029348129,14.0434
0.029383129,14.9797
0.029418129,14.5115
0.029453129,14.9797
0.029488129,14.0434
0.029523129,14.0434
0.029558129,14.0434
0.029593129,14.9797
0.029628129,14.9797
0.029663129,15.9159
0.029698129,15.4478
0.029733129,15.9159
0.029768129,14.5115
0.029803129,13.1072
0.029838129,14.0434
0.029873129,14.5115
0.029908129,14.9797
0.029943129,15.4478
0.029978129,15.4478
