time,demo_network.SW_2.port[2].obuf.Throughput-obuf,
0.000049001,31.7806,29.65728
0.000098001,32.1149,
0.000147001,31.7806,
0.000196001,32.1149,
0.000245001,32.1149,
0.000294001,16.3997,
0.000343001,13.056,
0.000392001,13.7247,
0.000441001,14.3935,
0.000490001,14.7278,
0.000539001,15.3966,
0.000588001,16.3997,
0.000637001,17.0684,
0.000686001,17.7371,
0.000735001,18.4059,
0.000784001,19.409,
0.000833001,20.4121,
0.000882001,21.0808,
0.000931001,22.7527,
0.000980001,23.4214,
0.001029001,24.4245,
0.001078001,25.762,
0.001127001,27.4338,
0.001176001,28.4369,
0.001225001,29.7731,
0.001274001,31.4462,
0.001323001,32.1149,
0.001372001,31.7806,
0.001421001,30.1087,
0.001470001,28.7713,
0.001519001,30.1087,
0.001568001,31.7806,
0.001617001,32.1149,
0.001666001,31.7806,
0.001715001,28.7713,
0.001764001,29.1056,
0.001813001,30.4431,
0.001862001,31.7806,
0.001911001,32.1149,
0.001960001,31.7806,
0.002009001,28.1025,
0.002058001,30.1087,
0.002107001,31.1118,
0.002156001,32.1149,
0.002205001,31.7806,
0.002254001,29.44,
0.002303001,29.1056,
0.002352001,30.7775,
0.002401001,31.7806,
0.002450001,31.7806,
0.002499001,31.7806,
0.002548001,28.4369,
0.002597001,29.7731,
0.002646001,31.4462,
0.002695001,31.7806,
0.002744001,32.1149,
0.002793001,29.44,
0.002842001,29.44,
0.002891001,30.7775,
0.002940001,32.1149,
0.002989001,31.7806,
0.003038001,31.1118,
0.003087001,28.4369,
0.003136001,30.4431,
0.003185001,31.4462,
0.003234001,32.1149,
0.003283001,32.1149,
0.003332001,28.7713,
0.003381001,30.1087,
0.003430001,31.4462,
0.003479001,32.1149,
0.003528001,32.1149,
0.003577001,29.44,
0.003626001,30.1087,
0.003675001,31.4462,
0.003724001,32.1149,
0.003773001,32.1149,
0.003822001,28.7713,
0.003871001,30.1087,
0.003920001,31.1105,
0.003969001,32.1149,
0.004018001,32.1149,
0.004067001,29.1056,
0.004116001,28.4369,
0.004165001,30.1087,
0.004214001,31.7806,
0.004263001,31.7806,
0.004312001,32.1149,
0.004361001,28.4369,
0.004410001,28.7713,
0.004459001,30.1087,
0.004508001,31.7806,
0.004557001,32.1149,
0.004606001,31.7806,
0.004655001,28.7713,
0.004704001,29.44,
0.004753001,31.1118,
0.004802001,31.7806,
0.004851001,32.1149,
0.004900001,30.1087,
0.004949001,28.7713,
0.004998001,30.4431,
0.005047001,31.7806,
0.005096001,32.1149,
0.005145001,31.7806,
0.005194001,28.4356,
0.005243001,29.7757,
0.005292001,31.1105,
0.005341001,32.1149,
0.005390001,31.7806,
0.005439001,29.7744,
0.005488001,28.4369,
0.005537001,30.4431,
0.005586001,31.7806,
0.005635001,31.7806,
0.005684001,32.1149,
0.005733001,28.7713,
0.005782001,29.44,
0.005831001,30.7775,
0.005880001,32.1149,
0.005929001,31.7806,
0.005978001,30.4431,
0.006027001,28.7713,
0.006076001,30.1087,
0.006125001,31.7806,
0.006174001,32.1149,
0.006223001,31.7806,
0.006272001,28.7713,
0.006321001,29.1056,
0.006370001,30.4431,
0.006419001,31.7806,
0.006468001,31.7793,
0.006517001,31.7819,
0.006566001,28.1025,
0.006615001,29.1043,
0.006664001,30.7775,
0.006713001,31.7806,
0.006762001,32.1149,
0.006811001,31.1118,
0.006860001,27.4338,
0.006909001,29.1056,
0.006958001,30.4431,
0.007007001,31.7806,
0.007056001,32.1149,
0.007105001,32.1149,
0.007154001,28.1025,
0.007203001,28.7713,
0.007252001,30.1087,
0.007301001,31.7806,
0.007350001,32.1149,
0.007399001,31.7806,
0.007448001,28.4369,
0.007497001,28.7713,
0.007546001,30.1087,
0.007595001,31.4462,
0.007644001,32.1149,
0.007693001,32.1149,
0.007742001,28.7713,
0.007791001,28.4369,
0.007840001,30.1087,
0.007889001,31.1105,
0.007938001,32.1149,
0.007987001,32.1149,
0.008036001,29.44,
0.008085001,29.7744,
0.008134001,31.1118,
0.008183001,32.1149,
0.008232001,32.1149,
0.008281001,29.7744,
0.008330001,28.4369,
0.008379001,30.1087,
0.008428001,31.1118,
0.008477001,32.1149,
0.008526001,32.1149,
0.008575001,28.7713,
0.008624001,28.7713,
0.008673001,30.4431,
0.008722001,31.4462,
0.008771001,32.1149,
0.008820001,31.7806,
0.008869001,28.7713,
0.008918001,30.1087,
0.008967001,31.4462,
0.009016001,32.1149,
0.009065001,32.1149,
0.009114001,28.7713,
0.009163001,29.1043,
0.009212001,30.7775,
0.009261001,32.1149,
0.009310001,31.7806,
0.009359001,30.7775,
0.009408001,29.1056,
0.009457001,30.4431,
0.009506001,31.4462,
0.009555001,32.1149,
0.009604001,31.7806,
0.009653001,28.1025,
0.009702001,29.7744,
0.009751001,31.1118,
0.009800001,31.7806,
0.009849001,32.1149,
0.009898001,30.1087,
0.009947001,28.4369,
0.009996001,29.7744,
0.010045001,31.4462,
0.010094001,29.44,
0.010143001,28.7713,
0.010192001,27.4338,
0.010241001,26.4307,
0.010290001,26.7651,
0.010339001,26.7651,
0.010388001,27.7682,
0.010437001,28.7713,
0.010486001,29.4387,
0.010535001,30.4431,
0.010584001,31.4462,
0.010633001,31.7806,
0.010682001,32.1149,
0.010731001,30.4431,
0.010780001,28.4369,
0.010829001,29.44,
0.010878001,30.1087,
0.010927001,31.1118,
0.010976001,31.7806,
0.011025001,31.7806,
0.011074001,32.1149,
0.011123001,29.44,
0.011172001,28.7713,
0.011221001,30.1087,
0.011270001,31.1118,
0.011319001,31.7806,
0.011368001,32.1149,
0.011417001,32.1149,
0.011466001,28.7713,
0.011515001,30.1087,
0.011564001,31.1118,
0.011613001,31.7806,
0.011662001,32.1149,
0.011711001,31.4462,
0.011760001,28.7713,
0.011809001,29.7731,
0.011858001,31.1118,
0.011907001,32.1149,
0.011956001,32.1149,
0.012005001,31.1118,
0.012054001,29.44,
0.012103001,30.4431,
0.012152001,31.7806,
0.012201001,32.1149,
0.012250001,32.1149,
0.012299001,28.4369,
0.012348001,29.1056,
0.012397001,30.4431,
0.012446001,31.7806,
0.012495001,31.7806,
0.012544001,32.1149,
0.012593001,28.4369,
0.012642001,30.1087,
0.012691001,31.1118,
0.012740001,32.1149,
0.012789001,31.7806,
0.012838001,30.4431,
0.012887001,29.1056,
0.012936001,30.7775,
0.012985001,31.7806,
0.013034001,32.1149,
0.013083001,31.1118,
0.013132001,28.7713,
0.013181001,30.1074,
0.013230001,31.7806,
0.013279001,31.7806,
0.013328001,32.1149,
0.013377001,28.7713,
0.013426001,29.7744,
0.013475001,31.1118,
0.013524001,31.7806,
0.013573001,32.1149,
0.013622001,30.4431,
0.013671001,29.44,
0.013720001,31.4462,
0.013769001,32.1149,
0.013818001,31.7806,
0.013867001,29.7744,
0.013916001,28.7713,
0.013965001,30.1087,
0.014014001,31.7806,
0.014063001,31.7806,
0.014112001,32.1149,
0.014161001,28.7713,
0.014210001,29.44,
0.014259001,31.4462,
0.014308001,31.7806,
0.014357001,32.1149,
0.014406001,29.7744,
0.014455001,28.7713,
0.014504001,30.1074,
0.014553001,31.7806,
0.014602001,31.7806,
0.014651001,32.1149,
0.014700001,28.4369,
0.014749001,29.1056,
0.014798001,30.7775,
0.014847001,32.1149,
0.014896001,31.7806,
0.014945001,30.7775,
0.014994001,28.1025,
0.015043001,29.7744,
0.015092001,31.1118,
0.015141001,32.1149,
0.015190001,31.7806,
0.015239001,30.1087,
0.015288001,29.1056,
0.015337001,31.1118,
0.015386001,31.7806,
0.015435001,32.1149,
0.015484001,30.4431,
0.015533001,29.1056,
0.015582001,30.4431,
0.015631001,31.7806,
0.015680001,32.1149,
0.015729001,31.7793,
0.015778001,28.1025,
0.015827001,29.44,
0.015876001,30.7775,
0.015925001,32.1149,
0.015974001,31.7806,
0.016023001,30.7775,
0.016072001,29.1056,
0.016121001,30.4431,
0.016170001,31.7806,
0.016219001,32.1149,
0.016268001,31.4462,
0.016317001,28.7713,
0.016366001,30.1087,
0.016415001,31.7806,
0.016464001,31.7806,
0.016513001,32.1149,
0.016562001,28.7713,
0.016611001,29.44,
0.016660001,30.7775,
0.016709001,31.7806,
0.016758001,32.1149,
0.016807001,30.4431,
0.016856001,28.1025,
0.016905001,29.1056,
0.016954001,30.7775,
0.017003001,31.7806,
0.017052001,32.1149,
0.017101001,30.7775,
0.017150001,28.77,
0.017199001,30.4431,
0.017248001,31.7806,
0.017297001,32.1149,
0.017346001,31.7806,
0.017395001,28.7713,
0.017444001,29.7744,
0.017493001,31.1118,
0.017542001,32.1149,
0.017591001,32.1149,
0.017640001,29.44,
0.017689001,28.4369,
0.017738001,30.1087,
0.017787001,31.4462,
0.017836001,31.7806,
0.017885001,32.1149,
0.017934001,29.44,
0.017983001,29.1056,
0.018032001,30.7775,
0.018081001,32.1149,
0.018130001,32.1149,
0.018179001,31.1118,
0.018228001,28.7713,
0.018277001,30.7775,
0.018326001,31.4462,
0.018375001,32.1149,
0.018424001,31.7806,
0.018473001,28.4356,
0.018522001,30.1087,
0.018571001,31.4462,
0.018620001,32.1149,
0.018669001,31.7806,
0.018718001,28.7713,
0.018767001,29.1056,
0.018816001,30.1087,
0.018865001,31.7806,
0.018914001,32.1149,
0.018963001,31.7806,
0.019012001,29.1056,
0.019061001,29.7744,
0.019110001,31.1118,
0.019159001,31.7806,
0.019208001,32.1149,
0.019257001,30.1087,
0.019306001,28.7713,
0.019355001,30.4431,
0.019404001,31.7806,
0.019453001,31.7806,
0.019502001,32.1149,
0.019551001,28.1025,
0.019600001,29.1056,
0.019649001,30.4431,
0.019698001,31.7806,
0.019747001,32.1149,
0.019796001,31.7793,
0.019845001,27.7682,
0.019894001,29.7744,
0.019943001,30.4431,
0.019992001,32.1149,
0.020041001,32.1149,
0.020090001,30.4431,
0.020139001,28.4369,
0.020188001,29.7744,
0.020237001,31.1118,
0.020286001,32.1149,
0.020335001,32.1149,
0.020384001,29.7744,
0.020433001,29.1056,
0.020482001,30.4431,
0.020531001,31.4462,
0.020580001,32.1149,
0.020629001,32.1149,
0.020678001,27.7682,
0.020727001,29.1056,
0.020776001,30.7775,
0.020825001,31.7806,
0.020874001,32.1149,
0.020923001,31.1118,
0.020972001,28.7713,
0.021021001,29.7744,
0.021070001,31.4449,
0.021119001,32.1162,
0.021168001,31.7793,
0.021217001,30.1087,
0.021266001,30.1087,
0.021315001,31.7806,
0.021364001,32.1149,
0.021413001,32.1149,
0.021462001,28.1025,
0.021511001,29.44,
0.021560001,30.7775,
0.021609001,32.1149,
0.021658001,32.1149,
0.021707001,30.4431,
0.021756001,28.4369,
0.021805001,30.1087,
0.021854001,31.4462,
0.021903001,31.7806,
0.021952001,32.1149,
0.022001001,29.44,
0.022050001,29.7744,
0.022099001,31.1118,
0.022148001,32.1149,
0.022197001,32.1149,
0.022246001,30.1087,
0.022295001,30.1087,
0.022344001,31.4462,
0.022393001,31.7793,
0.022442001,32.1149,
0.022491001,29.44,
0.022540001,29.1056,
0.022589001,30.4431,
0.022638001,31.7806,
0.022687001,32.1149,
0.022736001,31.4462,
0.022785001,28.4369,
0.022834001,29.7744,
0.022883001,31.1118,
0.022932001,32.1149,
0.022981001,32.1149,
0.023030001,29.1056,
0.023079001,28.4369,
0.023128001,29.44,
0.023177001,31.1118,
0.023226001,32.1149,
0.023275001,32.1149,
0.023324001,29.7744,
0.023373001,29.44,
0.023422001,30.7775,
0.023471001,32.1149,
0.023520001,31.7806,
0.023569001,30.7775,
0.023618001,28.1012,
0.023667001,29.7757,
0.023716001,31.1105,
0.023765001,32.1149,
0.023814001,31.7806,
0.023863001,30.1087,
0.023912001,29.44,
0.023961001,30.7775,
0.024010001,31.7806,
0.024059001,32.1149,
0.024108001,30.7775,
0.024157001,28.1025,
0.024206001,29.44,
0.024255001,31.1118,
0.024304001,32.1149,
0.024353001,31.7806,
0.024402001,30.4431,
0.024451001,28.7713,
0.024500001,30.1087,
0.024549001,31.7806,
0.024598001,32.1149,
0.024647001,32.1149,
0.024696001,29.1056,
0.024745001,30.4431,
0.024794001,31.7806,
0.024843001,32.1149,
0.024892001,31.7806,
0.024941001,27.7682,
0.024990001,29.1043,
0.025039001,30.7775,
0.025088001,31.7806,
0.025137001,32.1149,
0.025186001,31.1118,
0.025235001,28.4369,
0.025284001,29.7744,
0.025333001,31.4462,
0.025382001,32.1149,
0.025431001,31.7806,
0.025480001,29.1056,
0.025529001,29.1056,
0.025578001,30.1087,
0.025627001,31.7806,
0.025676001,32.1149,
0.025725001,31.7806,
0.025774001,28.4369,
0.025823001,29.44,
0.025872001,31.1118,
0.025921001,31.7806,
0.025970001,32.1149,
0.026019001,30.1087,
0.026068001,28.7713,
0.026117001,30.1087,
0.026166001,31.4462,
0.026215001,32.1149,
0.026264001,32.1149,
0.026313001,29.1043,
0.026362001,30.1087,
0.026411001,31.4462,
0.026460001,31.7806,
0.026509001,32.1149,
0.026558001,29.44,
0.026607001,29.7744,
0.026656001,31.1118,
0.026705001,32.1149,
0.026754001,31.7806,
0.026803001,30.1087,
0.026852001,29.1056,
0.026901001,31.1118,
0.026950001,31.7806,
0.026999001,32.1149,
0.027048001,31.4462,
0.027097001,29.44,
0.027146001,31.1118,
0.027195001,31.7806,
0.027244001,32.1149,
0.027293001,30.4431,
0.027342001,29.1056,
0.027391001,30.7775,
0.027440001,31.7806,
0.027489001,32.1149,
0.027538001,31.1118,
0.027587001,29.44,
0.027636001,31.1118,
0.027685001,31.7793,
0.027734001,32.1149,
0.027783001,30.7775,
0.027832001,29.1056,
0.027881001,30.1087,
0.027930001,31.7806,
0.027979001,32.1149,
0.028028001,31.7806,
0.028077001,28.7713,
0.028126001,30.1087,
0.028175001,31.7806,
0.028224001,32.1149,
0.028273001,31.7806,
0.028322001,28.7713,
0.028371001,29.44,
0.028420001,31.1118,
0.028469001,31.7806,
0.028518001,32.1149,
0.028567001,30.4431,
0.028616001,29.1056,
0.028665001,30.4431,
0.028714001,32.1149,
0.028763001,31.7806,
0.028812001,31.4462,
0.028861001,28.1025,
0.028910001,29.7744,
0.028959001,31.1118,
0.029008001,31.7793,
0.029057001,32.1149,
0.029106001,30.1087,
0.029155001,28.4369,
0.029204001,30.1087,
0.029253001,31.7806,
0.029302001,31.7806,
0.029351001,32.1149,
0.029400001,28.4369,
0.029449001,29.7744,
0.029498001,30.7775,
0.029547001,31.7806,
0.029596001,32.1149,
0.029645001,30.4431,
0.029694001,28.7713,
0.029743001,30.1087,
0.029792001,31.4462,
0.029841001,32.1149,
0.029890001,31.7806,
0.029939001,28.4369,
0.029988001,28.7713,
