time,demo_network.SW_2.port[2].vlarb.StaticFreeCreditsNum in vla
0.000023151,1
0.000025201,2
0.000026225,1
0.000027761,2
0.000029299,1
0.000030835,2
0.000032371,1
0.000033909,2
0.000035445,1
0.000037181,2
0.000038519,1
0.000040055,2
0.000041593,1
0.000043129,2
0.000044665,1
0.000046203,2
0.000047739,1
0.000049475,2
0.000050813,1
0.000052349,2
0.000053887,1
0.000055423,2
0.000056959,1
0.000058497,2
0.000060033,1
0.000061769,2
0.000063107,1
0.000064643,2
0.000066181,1
0.000067717,2
0.000069253,1
0.000070791,2
0.000072327,1
0.000074063,2
0.000075401,1
0.000076937,2
0.000078475,1
0.000080011,2
0.000081547,1
0.000083085,2
0.000084621,1
0.000086357,2
0.000087695,1
0.000089231,2
0.000090769,1
0.000092305,2
0.000093841,1
0.000095379,2
0.000096915,1
0.000098651,2
0.000099989,1
0.000101525,2
0.000103063,1
0.000104599,2
0.000106135,1
0.000107673,2
0.000109209,1
0.000110945,2
0.000112283,1
0.000113819,2
0.000115357,1
0.000116893,2
0.000118429,1
0.000119967,2
0.000121503,1
0.000123239,2
0.000124577,1
0.000126113,2
0.000127651,1
0.000129187,2
0.000130723,1
0.000132261,2
0.000133797,1
0.000135533,2
0.000136871,1
0.000138407,2
0.000139945,1
0.000141481,2
0.000143017,1
0.000144555,2
0.000146091,1
0.000147827,2
0.000149165,1
0.000150701,2
0.000152239,1
0.000153775,2
0.000155311,1
0.000156849,2
0.000158385,1
0.000160121,2
0.000161459,1
0.000162995,2
0.000164533,1
0.000166069,2
0.000167605,1
0.000169143,2
0.000170679,1
0.000172415,2
0.000173753,1
0.000175289,2
0.000176827,1
0.000178363,2
0.000179899,1
0.000181437,2
0.000182973,1
0.000184709,2
0.000186047,1
0.000187583,2
0.000189121,1
0.000190657,2
0.000192193,1
0.000193731,2
0.000195267,1
0.000197003,2
0.000198341,1
0.000199877,2
0.000201415,1
0.000202951,2
0.000204487,1
0.000206025,2
0.000207561,1
0.000209297,2
0.000210635,1
0.000212171,2
0.000213709,1
0.000215245,2
0.000216781,1
0.000218319,2
0.000219855,1
0.000221591,2
0.000222929,1
0.000224465,2
0.000226003,1
0.000227539,2
0.000229075,1
0.000230613,2
0.000232149,1
0.000233885,2
0.000235223,1
0.000236759,2
0.000238297,1
0.000239833,2
0.000241369,1
0.000242907,2
0.000244443,1
0.000246179,2
0.000247517,1
0.001311714067,1
0.001324079178,1
0.001325544067,2
0.001327080067,1
0.001328618067,2
0.001330154067,1
0.001332204067,2
0.001333228067,1
0.001334764067,2
0.001336302067,1
0.001337838067,2
0.001339374067,1
0.001340912067,2
0.001342448067,2
0.001344498067,1
0.001345522067,2
0.001347058067,2
0.001578726521,2
0.001584872521,2
0.001587946521,2
0.001589996521,1
0.001591020521,2
0.001592556521,1
0.001594094521,2
0.001595630521,1
0.001597166521,2
0.001598704521,1
0.001600240521,2
0.001601976521,1
0.001603314521,2
0.001604850521,1
0.001606388521,2
0.001607924521,1
0.001609460521,2
0.001610998521,1
0.001612534521,2
0.001856172812,2
0.001865392812,2
0.001866928812,1
0.001868466812,2
0.001870002812,1
0.001871538812,2
0.001873076812,1
0.001874612812,2
0.001876281888,1
0.001877686812,2
0.001879222812,1
0.001880760812,2
0.001882296812,2
0.001883832812,1
0.001885370812,1
0.001886906812,2
0.001888642812,1
0.001889980812,1
0.002134699141,2
0.002135723141,1
0.002137259141,2
0.002138797141,1
0.002140333141,2
0.002141869141,1
0.002143407141,2
0.002144943141,1
0.002146679141,2
0.002148017141,1
0.002149553141,2
0.002151091141,1
0.002152627141,2
0.002154163141,1
0.002155701141,1
0.002157237141,2
0.002158973141,2
0.002160311141,1
0.002161847141,1
0.002163385141,2
0.002433869647,2
0.002435405647,1
0.002436941647,2
0.002438479647,1
0.002440015647,2
0.002442065647,1
0.002443089647,2
0.002444625647,1
0.002446163647,2
0.002447699647,1
0.002449235647,2
0.002450773647,1
0.002452309647,2
0.002454325319,1
0.002455383647,1
0.002456919647,2
0.002458457647,1
0.002459993647,1
0.002461529647,2
0.00271272962,2
0.00271600162,2
0.00271887562,2
0.00272194962,2
0.00272348562,1
0.00272502362,2
0.00272655962,1
0.00272829562,2
0.00272963362,1
0.00273116962,2
0.00273270762,1
0.00273424362,1
0.00273577962,2
0.00273731762,1
0.00273885362,1
0.00274058962,2
0.00274192762,1
0.00297514163,2
0.00297667763,1
0.00297872763,2
0.00297975163,1
0.00298128763,2
0.00298282563,1
0.00298436163,2
0.00298589763,1
0.00298743563,2
0.00298897163,1
0.00299102163,2
0.00299204563,1
0.00299358163,2
0.00299511963,1
0.00299665563,2
0.00299819163,2
0.00299972963,1
0.00300126563,1
0.00300331563,2
