time,demo_network.SW_2.port[2].obuf.Throughput-obuf,
0.008820001,31.7806,
0.008869001,32.1149,
0.008918001,28.7713,
0.008967001,29.44,
0.009016001,30.7775,
0.009065001,32.1149,
0.009114001,31.7793,
0.009163001,30.7788,
0.009212001,28.77,
0.009261001,30.4431,
0.009310001,31.7806,
0.009359001,32.1149,
0.009408001,32.1149,
0.009457001,27.4338,
0.009506001,28.7713,
0.009555001,30.4431,
0.009604001,31.7806,
0.009653001,32.1149,
0.009702001,31.4462,
0.009751001,28.7713,
0.009800001,30.1087,
0.009849001,31.4462,
0.009898001,31.7806,
0.009947001,32.1149,
0.009996001,29.1056,
0.010045001,29.1056,
0.010094001,10.0467,
0.010143001,4.02808,
0.010192001,4.02808,
0.010241001,4.02808,
0.010290001,4.02808,
0.010339001,4.02808,
0.010388001,4.02808,
0.010437001,4.02808,
0.010486001,3.69371,
0.010535001,4.02808,
0.010584001,3.69241,
0.010633001,4.02808,
0.010682001,4.02808,
0.010731001,4.02808,
0.010780001,4.02808,
0.010829001,4.02808,
0.010878001,4.02808,
0.010927001,4.02808,
0.010976001,4.02808,
0.011025001,4.02808,
0.011074001,17.0684,
0.011123001,32.1149,
0.011172001,32.1149,
0.011221001,14.7278,
0.011270001,15.7309,
0.011319001,15.7309,
0.011368001,17.0684,
0.011417001,17.7371,
0.011466001,18.4059,
0.011515001,19.0746,
0.011564001,20.0777,
0.011613001,21.4152,
0.011662001,22.4183,
0.011711001,23.087,
0.011760001,24.4232,
0.011809001,25.7633,
0.011858001,26.4307,
0.011907001,28.4356,
0.011956001,29.1056,
0.012005001,30.7775,
0.012054001,31.7806,
0.012103001,32.1149,
0.012152001,31.7806,
0.012201001,29.1056,
0.012250001,30.4431,
0.012299001,31.7806,
0.012348001,32.1149,
0.012397001,32.1149,
0.012446001,28.4369,
0.012495001,29.44,
0.012544001,31.1118,
0.012593001,32.1149,
0.012642001,31.7806,
0.012691001,29.7744,
0.012740001,28.4369,
0.012789001,29.7744,
0.012838001,31.4462,
0.012887001,31.7806,
0.012936001,32.1149,
0.012985001,29.44,
0.013034001,29.7744,
0.013083001,30.7775,
0.013132001,32.1149,
0.013181001,31.7793,
0.013230001,30.7775,
0.013279001,29.44,
0.013328001,31.1118,
0.013377001,32.1149,
0.013426001,31.7806,
0.013475001,30.1087,
0.013524001,28.7713,
0.013573001,30.1087,
0.013622001,31.7806,
0.013671001,31.7806,
0.013720001,32.1149,
0.013769001,28.4369,
0.013818001,29.44,
0.013867001,30.7775,
0.013916001,32.1149,
0.013965001,32.1149,
0.014014001,30.4431,
0.014063001,27.7682,
0.014112001,29.1056,
0.014161001,30.7775,
0.014210001,32.1149,
0.014259001,31.7806,
0.014308001,31.1118,
0.014357001,28.7713,
0.014406001,30.1074,
0.014455001,31.7819,
0.014504001,31.7793,
0.014553001,32.1149,
0.014602001,29.1056,
0.014651001,30.4431,
0.014700001,31.4462,
0.014749001,32.1149,
0.014798001,31.7806,
0.014847001,28.4369,
0.014896001,29.44,
0.014945001,30.7775,
0.014994001,32.1149,
0.015043001,31.7806,
0.015092001,30.7775,
0.015141001,28.1025,
0.015190001,29.7744,
0.015239001,31.1118,
0.015288001,32.1149,
0.015337001,31.7806,
0.015386001,29.7744,
0.015435001,29.1056,
0.015484001,30.4431,
0.015533001,31.7806,
0.015582001,31.7806,
0.015631001,31.7806,
0.015680001,28.1025,
0.015729001,29.1056,
0.015778001,30.4418,
0.015827001,32.1162,
0.015876001,31.7793,
0.015925001,31.1118,
0.015974001,28.4369,
0.016023001,29.7744,
0.016072001,31.4462,
0.016121001,31.7806,
0.016170001,32.1149,
0.016219001,30.1087,
0.016268001,28.7713,
0.016317001,30.1087,
0.016366001,31.4462,
0.016415001,32.1149,
0.016464001,31.7806,
0.016513001,28.7713,
0.016562001,29.1056,
0.016611001,30.4431,
0.016660001,31.7806,
0.016709001,31.7806,
0.016758001,32.1149,
0.016807001,27.7682,
0.016856001,28.1025,
0.016905001,29.7744,
0.016954001,31.4462,
0.017003001,31.7806,
0.017052001,32.1149,
0.017101001,30.4431,
0.017150001,28.77,
0.017199001,30.4431,
0.017248001,31.7806,
0.017297001,32.1149,
0.017346001,32.1149,
0.017395001,28.7713,
0.017444001,29.7744,
0.017493001,31.1118,
0.017542001,32.1149,
0.017591001,31.7806,
0.017640001,30.7775,
0.017689001,28.4369,
0.017738001,30.1087,
0.017787001,31.4462,
0.017836001,32.1149,
0.017885001,31.7806,
0.017934001,30.1087,
0.017983001,29.1056,
0.018032001,30.7775,
0.018081001,31.7806,
0.018130001,32.1149,
0.018179001,31.4462,
0.018228001,29.44,
0.018277001,30.7775,
0.018326001,32.1149,
0.018375001,31.7793,
0.018424001,30.4431,
0.018473001,29.1056,
0.018522001,30.7775,
0.018571001,31.7806,
0.018620001,31.7806,
0.018669001,31.7806,
0.018718001,29.1056,
0.018767001,30.4431,
0.018816001,31.7806,
0.018865001,32.1149,
0.018914001,31.4462,
0.018963001,28.7713,
0.019012001,30.1087,
0.019061001,31.4462,
0.019110001,32.1149,
0.019159001,31.7806,
0.019208001,30.1087,
0.019257001,30.7775,
0.019306001,31.7806,
0.019355001,32.1149,
0.019404001,31.1118,
0.019453001,28.7713,
0.019502001,30.1087,
0.019551001,31.7806,
0.019600001,32.1149,
0.019649001,32.1149,
0.019698001,28.1012,
0.019747001,29.1056,
0.019796001,30.4431,
0.019845001,31.7806,
0.019894001,32.1149,
0.019943001,31.4462,
0.019992001,28.4369,
0.020041001,29.7744,
0.020090001,31.4462,
0.020139001,32.1149,
0.020188001,31.7806,
0.020237001,29.1056,
0.020286001,28.4369,
0.020335001,29.7744,
0.020384001,31.1118,
0.020433001,32.1149,
0.020482001,31.7806,
0.020531001,30.1087,
0.020580001,29.7744,
0.020629001,31.4462,
0.020678001,32.1149,
0.020727001,32.1149,
0.020776001,29.44,
0.020825001,28.7713,
0.020874001,30.7775,
0.020923001,31.7806,
0.020972001,32.1149,
0.021021001,31.4462,
0.021070001,27.7669,
0.021119001,29.44,
0.021168001,30.7775,
0.021217001,31.7806,
0.021266001,32.1149,
0.021315001,31.1118,
0.021364001,28.4369,
0.021413001,30.1087,
0.021462001,31.4462,
0.021511001,32.1149,
0.021560001,31.7806,
0.021609001,29.44,
0.021658001,29.44,
0.021707001,30.7775,
0.021756001,32.1149,
0.021805001,31.7806,
0.021854001,30.7775,
0.021903001,28.7713,
0.021952001,30.1087,
0.022001001,31.7806,
0.022050001,32.1149,
0.022099001,31.7806,
0.022148001,28.4369,
0.022197001,29.44,
0.022246001,30.7775,
0.022295001,31.7806,
0.022344001,32.1149,
0.022393001,30.4418,
0.022442001,28.7713,
0.022491001,29.7744,
0.022540001,31.4462,
0.022589001,32.1149,
0.022638001,32.1149,
0.022687001,28.7713,
0.022736001,29.1056,
0.022785001,30.1087,
0.022834001,31.7806,
0.022883001,32.1149,
0.022932001,31.7806,
0.022981001,28.7713,
0.023030001,30.1087,
0.023079001,31.4462,
0.023128001,32.1149,
0.023177001,32.1149,
0.023226001,28.7713,
0.023275001,29.44,
0.023324001,30.7775,
0.023373001,31.7806,
0.023422001,32.1149,
0.023471001,30.4431,
0.023520001,28.4369,
0.023569001,29.44,
0.023618001,31.1118,
0.023667001,31.7793,
0.023716001,32.1149,
0.023765001,30.1087,
0.023814001,28.1025,
0.023863001,29.7744,
0.023912001,31.4462,
0.023961001,31.7806,
0.024010001,32.1149,
0.024059001,29.44,
0.024108001,28.4369,
0.024157001,30.1087,
0.024206001,31.4462,
0.024255001,32.1149,
0.024304001,31.7806,
0.024353001,29.1056,
0.024402001,29.1056,
0.024451001,30.7775,
0.024500001,31.7806,
0.024549001,32.1149,
0.024598001,31.1118,
0.024647001,28.4369,
0.024696001,30.1087,
0.024745001,31.4462,
0.024794001,31.7806,
0.024843001,32.1149,
0.024892001,29.7744,
0.024941001,29.4387,
0.024990001,31.1118,
0.025039001,32.1149,
0.025088001,32.1149,
0.025137001,29.7744,
0.025186001,28.4369,
0.025235001,30.1087,
0.025284001,31.1118,
0.025333001,32.1149,
0.025382001,32.1149,
0.025431001,29.1056,
0.025480001,29.44,
0.025529001,31.1118,
0.025578001,32.1149,
0.025627001,31.7806,
0.025676001,30.4431,
0.025725001,27.4338,
0.025774001,29.1056,
0.025823001,30.4431,
0.025872001,31.7806,
0.025921001,32.1149,
0.025970001,31.4462,
0.026019001,28.4369,
0.026068001,30.1087,
0.026117001,31.7806,
0.026166001,32.1149,
0.026215001,31.7806,
0.026264001,28.7713,
0.026313001,28.77,
0.026362001,30.4431,
0.026411001,31.7806,
0.026460001,32.1149,
0.026509001,31.7806,
0.026558001,28.7713,
0.026607001,30.1087,
0.026656001,31.4462,
0.026705001,32.1149,
0.026754001,32.1149,
0.026803001,28.4369,
0.026852001,29.44,
0.026901001,30.7775,
0.026950001,32.1149,
0.026999001,31.7806,
0.027048001,31.4462,
0.027097001,29.7744,
0.027146001,31.1118,
0.027195001,32.1149,
0.027244001,31.7806,
0.027293001,29.7744,
0.027342001,28.7713,
0.027391001,30.1087,
0.027440001,31.7806,
0.027489001,32.1149,
0.027538001,31.7806,
0.027587001,29.1056,
0.027636001,30.4431,
0.027685001,31.7793,
0.027734001,32.1149,
0.027783001,32.1149,
0.027832001,28.1025,
0.027881001,29.7744,
0.027930001,31.1118,
0.027979001,32.1149,
0.028028001,32.1149,
0.028077001,29.44,
0.028126001,28.4369,
0.028175001,29.44,
0.028224001,30.7775,
0.028273001,32.1149,
0.028322001,32.1149,
0.028371001,30.4431,
0.028420001,29.44,
0.028469001,30.7775,
0.028518001,31.7806,
0.028567001,32.1149,
0.028616001,30.7775,
0.028665001,28.4369,
0.028714001,29.7744,
0.028763001,31.4462,
0.028812001,32.1149,
0.028861001,32.1149,
0.028910001,29.44,
0.028959001,30.1074,
0.029008001,31.4462,
0.029057001,32.1149,
0.029106001,32.1149,
0.029155001,29.1056,
0.029204001,29.44,
0.029253001,30.7775,
0.029302001,32.1149,
0.029351001,32.1149,
0.029400001,30.7775,
0.029449001,29.44,
0.029498001,31.1118,
0.029547001,31.7806,
0.029596001,32.1149,
0.029645001,30.7775,
0.029694001,28.7713,
0.029743001,30.7775,
0.029792001,31.7806,
0.029841001,32.1149,
0.029890001,31.4462,
0.029939001,28.4369,
0.029988001,29.7744,
