time,demo_network.SW_2.port[2].obuf.Throughput-obuf,
0.000049001,31.7806,30.710535
0.000098001,32.1149,
0.000147001,31.7806,
0.000196001,32.1149,
0.000245001,32.1149,
0.000294001,28.4369,
0.000343001,12.7216,
0.000392001,13.7247,
0.000441001,14.0591,
0.000490001,14.7278,
0.000539001,15.3966,
0.000588001,16.0653,
0.000637001,16.734,
0.000686001,17.4028,
0.000735001,18.4059,
0.000784001,19.0746,
0.000833001,20.0777,
0.000882001,20.7464,
0.000931001,22.0839,
0.000980001,23.087,
0.001029001,24.0901,
0.001078001,25.762,
0.001127001,26.7651,
0.001176001,28.1025,
0.001225001,29.44,
0.001274001,30.7762,
0.001323001,32.1149,
0.001372001,32.1149,
0.001421001,30.4431,
0.001470001,28.1025,
0.001519001,30.1087,
0.001568001,31.1118,
0.001617001,32.1149,
0.001666001,31.7806,
0.001715001,30.1087,
0.001764001,29.7744,
0.001813001,31.4462,
0.001862001,31.7806,
0.001911001,32.1149,
0.001960001,29.7744,
0.002009001,29.1056,
0.002058001,30.7775,
0.002107001,32.1149,
0.002156001,31.7806,
0.002205001,31.1118,
0.002254001,28.7713,
0.002303001,30.4431,
0.002352001,31.7806,
0.002401001,32.1149,
0.002450001,31.7806,
0.002499001,28.7713,
0.002548001,29.44,
0.002597001,31.1105,
0.002646001,32.1149,
0.002695001,32.1149,
0.002744001,30.4431,
0.002793001,29.7744,
0.002842001,31.1118,
0.002891001,32.1149,
0.002940001,31.7806,
0.002989001,30.1087,
0.003038001,29.44,
0.003087001,30.7775,
0.003136001,32.1149,
0.003185001,32.1149,
0.003234001,29.7744,
0.003283001,28.1025,
0.003332001,29.7744,
0.003381001,31.4462,
0.003430001,31.7806,
0.003479001,32.1149,
0.003528001,29.44,
0.003577001,28.1025,
0.003626001,29.44,
0.003675001,31.1118,
0.003724001,32.1149,
0.003773001,31.7806,
0.003822001,30.4431,
0.003871001,28.1012,
0.003920001,30.11,
0.003969001,31.1105,
0.004018001,32.1149,
0.004067001,32.1149,
0.004116001,29.7744,
0.004165001,27.7682,
0.004214001,29.1056,
0.004263001,30.7775,
0.004312001,31.7806,
0.004361001,32.1149,
0.004410001,31.1118,
0.004459001,28.4369,
0.004508001,29.7744,
0.004557001,31.4462,
0.004606001,31.7806,
0.004655001,32.1149,
0.004704001,29.1056,
0.004753001,28.7713,
0.004802001,30.1087,
0.004851001,31.7806,
0.004900001,32.1149,
0.004949001,31.7806,
0.004998001,29.1056,
0.005047001,30.1087,
0.005096001,31.4462,
0.005145001,31.7793,
0.005194001,32.1149,
0.005243001,29.1056,
0.005292001,29.1056,
0.005341001,30.7775,
0.005390001,31.7806,
0.005439001,31.7806,
0.005488001,31.4462,
0.005537001,28.7713,
0.005586001,30.4431,
0.005635001,31.7806,
0.005684001,31.7806,
0.005733001,32.1149,
