time,demo_network.SW_2.port[2].obuf.Throughput-obuf,
0.000049001,31.7806,4.043940476
0.000098001,32.1149,
0.000147001,31.7806,
0.000196001,32.1149,
0.000245001,29.7744,
0.000294001,12.7216,
0.000343001,13.7247,
0.000392001,14.0591,
0.000441001,14.3935,
0.000490001,15.3966,
0.000539001,15.7309,
0.000588001,16.3997,
0.000637001,17.4028,
0.000686001,18.0715,
0.000735001,19.0746,
0.000784001,19.7433,
0.000833001,21.0808,
0.000882001,21.7496,
0.000931001,22.4183,
0.000980001,24.4245,
0.001029001,25.0932,
0.001078001,26.0963,
0.001127001,28.1025,
0.001176001,29.1056,
0.001225001,30.7775,
0.001274001,31.7806,
0.001323001,31.7793,
0.001372001,31.7806,
0.001421001,27.7682,
0.001470001,28.7713,
0.001519001,30.4431,
0.001568001,31.7806,
0.001617001,32.1149,
0.001666001,31.7806,
0.001715001,28.1025,
0.001764001,29.1056,
0.001813001,30.7775,
0.001862001,31.7806,
0.001911001,32.1149,
0.001960001,31.4462,
0.002009001,28.4369,
0.002058001,30.1087,
0.002107001,31.1118,
0.002156001,32.1149,
0.002205001,32.1149,
0.002254001,28.7713,
0.002303001,28.7713,
0.002352001,30.1087,
0.002401001,31.7806,
0.002450001,31.7806,
0.002499001,32.1149,
0.002548001,28.4356,
0.002597001,28.7713,
0.002646001,30.1087,
0.002695001,31.4462,
0.002744001,32.1149,
0.002793001,31.7806,
0.002842001,29.44,
0.002891001,29.44,
0.002940001,31.1118,
0.002989001,31.7806,
0.003038001,32.1149,
0.003087001,30.1087,
0.003136001,29.1056,
0.003185001,30.7775,
0.003234001,31.7806,
0.003283001,32.1149,
0.003332001,31.1118,
0.003381001,28.7713,
0.003430001,30.4431,
0.003479001,31.4462,
0.003528001,32.1149,
0.003577001,32.1149,
0.003626001,28.4369,
0.003675001,29.44,
0.003724001,31.1118,
0.003773001,32.1149,
0.003822001,31.7806,
0.003871001,30.1087,
0.003920001,29.1056,
0.003969001,30.1074,
0.004018001,31.4462,
0.004067001,32.1149,
0.004116001,32.1149,
0.004165001,28.1025,
0.004214001,29.1056,
0.004263001,30.4431,
0.004312001,31.7806,
0.004361001,31.7806,
0.004410001,32.1149,
0.004459001,28.7713,
0.004508001,29.7744,
0.004557001,31.1118,
0.004606001,32.1149,
0.004655001,32.1149,
0.004704001,30.1087,
0.004753001,28.4369,
0.004802001,30.1087,
0.004851001,31.4462,
0.004900001,32.1149,
0.004949001,31.7806,
0.004998001,29.44,
0.005047001,28.7713,
0.005096001,30.7775,
0.005145001,32.1149,
0.005194001,31.7793,
0.005243001,31.4462,
0.005292001,28.7713,
0.005341001,30.7775,
0.005390001,31.7806,
0.005439001,31.7806,
0.005488001,31.7806,
0.005537001,29.1056,
0.005586001,30.7775,
0.005635001,31.7806,
0.005684001,31.7806,
0.005733001,31.7806,
0.005782001,29.1056,
0.005831001,30.1087,
0.005880001,31.7806,
0.005929001,32.1149,
0.005978001,31.4462,
0.006027001,28.7713,
0.006076001,29.7744,
0.006125001,31.4462,
0.006174001,32.1149,
0.006223001,31.7806,
0.006272001,29.1056,
0.006321001,28.1025,
0.006370001,29.7744,
0.006419001,31.4462,
0.006468001,31.7806,
0.006517001,32.1149,
0.006566001,29.4387,
0.006615001,27.7682,
0.006664001,29.1056,
0.006713001,30.4431,
0.006762001,31.7806,
0.006811001,32.1149,
0.006860001,32.1149,
0.006909001,27.0994,
0.006958001,28.4369,
0.007007001,30.1087,
0.007056001,31.4462,
0.007105001,31.7806,
0.007154001,32.1149,
0.007203001,28.7713,
0.007252001,28.7713,
0.007301001,30.1087,
0.007350001,31.7806,
0.007399001,31.7806,
0.007448001,32.1149,
0.007497001,28.4369,
0.007546001,28.7713,
0.007595001,29.7744,
0.007644001,31.4462,
0.007693001,32.1149,
0.007742001,32.1149,
0.007791001,28.7713,
0.007840001,29.44,
0.007889001,30.7775,
0.007938001,31.7793,
0.007987001,31.7806,
0.008036001,31.1118,
0.008085001,28.4369,
0.008134001,30.1087,
0.008183001,31.4462,
0.008232001,32.1149,
0.008281001,31.7806,
0.008330001,29.1056,
0.008379001,29.1056,
0.008428001,30.7775,
0.008477001,31.7806,
0.008526001,32.1149,
0.008575001,30.7775,
0.008624001,29.44,
0.008673001,31.1118,
0.008722001,31.7806,
0.008771001,32.1149,
0.008820001,30.4431,
0.008869001,28.7713,
0.008918001,30.1087,
0.008967001,31.7806,
0.009016001,31.7806,
0.009065001,32.1149,
0.009114001,28.7713,
0.009163001,30.1087,
0.009212001,31.1105,
0.009261001,32.1149,
0.009310001,32.1149,
0.009359001,29.44,
0.009408001,28.4369,
0.009457001,30.4431,
0.009506001,31.4462,
0.009555001,32.1149,
0.009604001,31.7806,
0.009653001,28.4369,
0.009702001,29.44,
0.009751001,30.7775,
0.009800001,32.1149,
0.009849001,31.7806,
0.009898001,30.4431,
0.009947001,28.4369,
0.009996001,30.1087,
0.010045001,30.1087,
0.010094001,4.69682,
0.010143001,4.02808,
0.010192001,4.02808,
0.010241001,4.02808,
0.010290001,4.02808,
0.010339001,4.02808,
0.010388001,4.02808,
0.010437001,4.02808,
0.010486001,4.02808,
0.010535001,4.02808,
0.010584001,3.69241,
0.010633001,4.02808,
0.010682001,4.02808,
0.010731001,4.02808,
0.010780001,4.02808,
0.010829001,4.02808,
0.010878001,4.02808,
0.010927001,4.02808,
0.010976001,4.02808,
0.011025001,4.02808,
0.011074001,4.02808,
0.011123001,4.02808,
0.011172001,4.02808,
0.011221001,4.02808,
0.011270001,4.02808,
0.011319001,4.02808,
0.011368001,11.7185,
0.011417001,32.1149,
0.011466001,31.7806,
0.011515001,21.0808,
0.011564001,15.3966,
0.011613001,15.7309,
0.011662001,16.734,
0.011711001,16.734,
0.011760001,18.4046,
0.011809001,18.7402,
0.011858001,19.7447,
0.011907001,20.7451,
0.011956001,21.7496,
0.012005001,23.087,
0.012054001,23.4214,
0.012103001,25.4276,
0.012152001,26.0963,
0.012201001,27.4338,
