time,demo_network.SW_2.port[2].vlarb.StaticFreeCreditsNum in vla
0.0000004606,50
0.000000916928,48
0.000001373256,48
0.000001829584,47
0.000002285912,46
0.000003202764,46
0.000003659092,46
0.0000037954,46
0.000004001,47
0.000004457328,45
0.000004501,46
0.0000046178,46
0.000005001,47
0.000005457328,45
0.000006229164,46
0.000006261,46
0.000006501,47
0.000006957328,45
0.000007001,46
0.0000070834,46
0.0000074946,46
0.000007950928,45
0.000008729164,46
0.000009729164,46
0.000010188364,45
0.0000103698,45
0.000010501,47
0.000011229164,46
0.000012229164,46
0.000012685492,46
0.0000128354,46
0.000013001,47
0.000013729164,46
0.000014708364,46
0.000015164692,46
0.000015301,46
0.000015501,47
0.000015957328,45
0.0000159622,45
0.0000161234,45
0.0000163218,47
0.000016778128,45
0.0000169458,45
0.000017729164,46
0.0000177666,46
0.000018001,47
0.000018457328,45
0.000018501,46
0.000018589,46
0.0000190002,46
0.000019456528,45
0.000020249164,46
0.000021229164,46
0.000021693964,45
0.0000218754,45
0.000022001,47
0.000022729164,46
0.000023587164,45
0.000024159564,46
0.000024341,46
0.000024501,47
0.000025229164,46
0.000026213964,46
0.000026670292,46
0.0000268066,46
0.000027001,47
0.000027457328,45
0.000027501,46
0.000027629,46
0.000028001,47
0.000028457328,45
0.000029229164,46
0.0000292722,46
0.000029501,47
0.000029957328,45
0.000030001,46
0.0000300946,46
0.000030501,47
0.000030957328,45
0.000031729164,46
0.0000317378,46
0.000032001,47
0.000032457328,45
0.000032501,46
0.0000325602,46
0.0000329714,46
0.000033427728,45
0.000034229164,46
0.000035041164,46
0.000035665164,46
0.0000358466,46
0.000036001,47
0.000036729164,46
0.000037719564,46
0.000038175892,46
0.0000383122,46
0.0000385106,47
0.000038966928,45
0.000039001,46
0.0000391346,46
0.000039501,47
0.000039957328,45
0.000040729164,46
0.0000407778,46
0.000041001,47
0.000041457328,45
0.000041501,46
0.0000416002,46
0.0000418502,46
0.000042306528,46
