time,demo_victim_network.S_1.port[0].vlarb.StaticFreeCreditsNum in vla
0.027109024999,13
0.027109707665,11
0.027110390331,9
0.027111072997,7
0.027111755663,5
0.027112438329,3
0.027113120995,1
0.027158342333,14
0.027159024999,12
0.027159707665,10
0.027160390331,8
0.027161072997,6
0.027161755663,4
0.027162438329,2
0.027163120995,0
0.0271645546,0
0.027166193,0
0.0271678314,0
0.0271694698,0
0.0271711082,0
0.0271727466,0
0.027174385,0
0.0271760234,0
0.0271776618,0
0.0271793002,0
0.0271809386,0
0.027182577,0
0.027208001,15
0.027208683666,13
0.027209366332,11
0.027210048998,9
0.027210731664,7
0.02721141433,5
0.027212096996,3
0.027212779662,1
0.027258342333,14
0.027259024999,12
0.027259707665,10
0.027260390331,8
0.027261072997,6
0.027261755663,4
0.027262438329,2
0.027263120995,0
0.0272645546,0
0.027266193,0
0.0272678314,0
0.0272694698,0
0.0272711082,0
0.0272727466,0
0.027274385,0
0.0272760234,0
0.0272776618,0
0.0272793002,0
0.0272809386,0
0.027282577,0
0.027308001,16
0.027308683666,14
0.027309366332,12
0.027310048998,10
0.027310731664,8
0.02731141433,6
0.027312096996,4
0.027312779662,2
0.027313462328,0
0.0273145546,0
0.027316193,0
0.0273178314,0
0.0273194698,0
0.0273211082,0
0.0273227466,0
0.027324385,0
0.0273260234,0
0.0273276618,0
0.0273293002,0
0.0273309386,0
0.027332577,0
0.0273342154,0
0.027358001,15
0.027358683666,13
0.027359366332,11
0.027360048998,9
0.027360731664,7
0.02736141433,5
0.027362096996,3
0.027362779662,1
0.027408342333,14
0.027409024999,12
0.027409707665,10
0.027410390331,8
0.027411072997,6
0.027411755663,4
0.027412438329,2
0.027413120995,0
0.0274145546,0
0.027416193,0
0.0274178314,0
0.0274194698,0
0.0274211082,0
0.0274227466,0
0.027424385,0
0.0274260234,0
0.0274276618,0
0.0274293002,0
0.0274309386,0
0.027432577,0
0.027458001,15
0.027458683666,13
0.027459366332,11
0.027460048998,9
0.027460731664,7
0.02746141433,5
0.027462096996,3
0.027462779662,1
0.027508342333,15
0.027509024999,13
0.027509707665,11
0.027510390331,9
0.027511072997,7
0.027511755663,5
0.027512438329,3
0.027513120995,1
0.027558342333,14
0.027559024999,12
0.027559707665,10
0.027560390331,8
0.027561072997,6
0.027561755663,4
0.027562438329,2
0.027563120995,0
0.0275645546,0
0.027566193,0
0.0275678314,0
0.0275694698,0
0.0275711082,0
0.0275727466,0
0.027574385,0
0.0275760234,0
0.0275776618,0
0.0275793002,0
0.0275809386,0
0.027582577,0
0.027608001,15
0.027608683666,13
0.027609366332,11
0.027610048998,9
0.027610731664,7
0.02761141433,5
0.027612096996,3
0.027612779662,1
0.027658342333,14
0.027659024999,12
0.027659707665,10
0.027660390331,8
0.027661072997,6
0.027661755663,4
0.027662438329,2
0.027663120995,0
0.0276645546,0
0.027666193,0
0.0276678314,0
0.0276694698,0
0.0276711082,0
0.0276727466,0
0.027674385,0
0.0276760234,0
0.0276776618,0
0.0276793002,0
0.0276809386,0
0.027682577,0
0.027708001,16
0.027708683666,14
0.027709366332,12
0.027710048998,10
0.027710731664,8
0.02771141433,6
0.027712096996,4
0.027712779662,2
0.027713462328,0
0.0277145546,0
0.027716193,0
0.0277178314,0
0.0277194698,0
0.0277211082,0
0.0277227466,0
0.027724385,0
0.0277260234,0
0.0277276618,0
0.0277293002,0
0.0277309386,0
0.027732577,0
0.0277342154,0
0.027758001,15
0.027758683666,13
0.027759366332,11
0.027760048998,9
0.027760731664,7
0.02776141433,5
0.027762096996,3
0.027762779662,1
0.027808342333,14
0.027809024999,12
0.027809707665,10
0.027810390331,8
0.027811072997,6
0.027811755663,4
0.027812438329,2
0.027813120995,0
0.0278145546,0
0.027816193,0
0.0278178314,0
0.0278194698,0
0.0278211082,0
0.0278227466,0
0.027824385,0
0.0278260234,0
0.0278276618,0
0.0278293002,0
0.0278309386,0
0.027832577,0
0.027858001,16
0.027858683666,14
0.027859366332,12
0.027860048998,10
0.027860731664,8
0.02786141433,6
0.027862096996,4
0.027862779662,2
0.027863462328,0
0.0278645546,0
0.027866193,0
0.0278678314,0
0.0278694698,0
0.0278711082,0
0.0278727466,0
0.027874385,0
0.0278760234,0
0.0278776618,0
0.0278793002,0
0.0278809386,0
0.027882577,0
0.0278842154,0
0.027908001,15
0.027908683666,13
0.027909366332,11
0.027910048998,9
0.027910731664,7
0.02791141433,5
0.027912096996,3
0.027912779662,1
0.027958342333,14
0.027959024999,12
0.027959707665,10
0.027960390331,8
0.027961072997,6
0.027961755663,4
0.027962438329,2
0.027963120995,0
0.0279645546,0
0.027966193,0
0.0279678314,0
0.0279694698,0
0.0279711082,0
0.0279727466,0
0.027974385,0
0.0279760234,0
0.0279776618,0
0.0279793002,0
0.0279809386,0
0.027982577,0
0.028008001,15
0.028008683666,13
0.028009366332,11
0.028010048998,9
0.028010731664,7
0.02801141433,5
0.028012096996,3
0.028012779662,1
0.028058342333,15
0.028059024999,13
0.028059707665,11
0.028060390331,9
0.028061072997,7
0.028061755663,5
0.028062438329,3
0.028063120995,1
0.028108342333,14
0.028109024999,12
0.028109707665,10
0.028110390331,8
0.028111072997,6
0.028111755663,4
0.028112438329,2
0.028113120995,0
0.0281145546,0
0.028116193,0
0.0281178314,0
0.0281194698,0
0.0281211082,0
0.0281227466,0
0.028124385,0
0.0281260234,0
0.0281276618,0
0.0281293002,0
0.0281309386,0
0.028132577,0
0.028158001,15
0.028158683666,13
0.028159366332,11
0.028160048998,9
0.028160731664,7
0.02816141433,5
0.028162096996,3
0.028162779662,1
0.028208342333,14
0.028209024999,12
0.028209707665,10
0.028210390331,8
0.028211072997,6
0.028211755663,4
0.028212438329,2
0.028213120995,0
0.0282145546,0
0.028216193,0
0.0282178314,0
0.0282194698,0
0.0282211082,0
0.0282227466,0
0.028224385,0
0.0282260234,0
0.0282276618,0
0.0282293002,0
0.0282309386,0
0.028232577,0
0.028258001,16
0.028258683666,14
0.028259366332,12
0.028260048998,10
0.028260731664,8
0.02826141433,6
0.028262096996,4
0.028262779662,2
0.028263462328,0
0.0282645546,0
0.028266193,0
0.0282678314,0
0.0282694698,0
0.0282711082,0
0.0282727466,0
0.028274385,0
0.0282760234,0
0.0282776618,0
0.0282793002,0
0.0282809386,0
0.028282577,0
0.0282842154,0
0.028308001,15
0.028308683666,13
0.028309366332,11
0.028310048998,9
0.028310731664,7
0.02831141433,5
0.028312096996,3
0.028312779662,1
0.028358342333,14
0.028359024999,12
0.028359707665,10
0.028360390331,8
0.028361072997,6
0.028361755663,4
0.028362438329,2
0.028363120995,0
0.0283645546,0
0.028366193,0
0.0283678314,0
0.0283694698,0
0.0283711082,0
0.0283727466,0
0.028374385,0
0.0283760234,0
0.0283776618,0
0.0283793002,0
0.0283809386,0
0.028382577,0
0.028408001,15
0.028408683666,13
0.028409366332,11
0.028410048998,9
0.028410731664,7
0.02841141433,5
0.028412096996,3
0.028412779662,1
0.028458342333,15
0.028459024999,13
0.028459707665,11
0.028460390331,9
0.028461072997,7
0.028461755663,5
0.028462438329,3
0.028463120995,1
0.028508342333,14
0.028509024999,12
0.028509707665,10
0.028510390331,8
0.028511072997,6
0.028511755663,4
0.028512438329,2
0.028513120995,0
0.0285145546,0
0.028516193,0
0.0285178314,0
0.0285194698,0
0.0285211082,0
0.0285227466,0
0.028524385,0
0.0285260234,0
0.0285276618,0
0.0285293002,0
0.0285309386,0
0.028532577,0
0.028558001,15
0.028558683666,13
0.028559366332,11
0.028560048998,9
0.028560731664,7
0.02856141433,5
0.028562096996,3
0.028562779662,1
0.028608342333,14
0.028609024999,12
0.028609707665,10
0.028610390331,8
0.028611072997,6
0.028611755663,4
0.028612438329,2
0.028613120995,0
0.0286145546,0
0.028616193,0
0.0286178314,0
0.0286194698,0
0.0286211082,0
0.0286227466,0
0.028624385,0
0.0286260234,0
0.0286276618,0
0.0286293002,0
0.0286309386,0
0.028632577,0
0.028658001,16
0.028658683666,14
0.028659366332,12
0.028660048998,10
0.028660731664,8
0.02866141433,6
0.028662096996,4
0.028662779662,2
0.028663462328,0
0.0286645546,0
0.028666193,0
0.0286678314,0
0.0286694698,0
0.0286711082,0
0.0286727466,0
0.028674385,0
0.0286760234,0
0.0286776618,0
0.0286793002,0
0.0286809386,0
0.028682577,0
0.0286842154,0
0.028708001,15
0.028708683666,13
0.028709366332,11
0.028710048998,9
0.028710731664,7
0.02871141433,5
0.028712096996,3
0.028712779662,1
0.028758342333,14
0.028759024999,12
0.028759707665,10
0.028760390331,8
0.028761072997,6
0.028761755663,4
0.028762438329,2
0.028763120995,0
0.0287645546,0
0.028766193,0
0.0287678314,0
0.0287694698,0
0.0287711082,0
0.0287727466,0
0.028774385,0
0.0287760234,0
0.0287776618,0
0.0287793002,0
0.0287809386,0
0.028782577,0
0.028808001,15
0.028808683666,13
0.028809366332,11
0.028810048998,9
0.028810731664,7
0.02881141433,5
0.028812096996,3
0.028812779662,1
0.028858342333,15
0.028859024999,13
0.028859707665,11
0.028860390331,9
0.028861072997,7
0.028861755663,5
0.028862438329,3
0.028863120995,1
0.028908342333,14
0.028909024999,12
0.028909707665,10
0.028910390331,8
0.028911072997,6
0.028911755663,4
0.028912438329,2
0.028913120995,0
0.0289145546,0
0.028916193,0
0.0289178314,0
0.0289194698,0
0.0289211082,0
0.0289227466,0
0.028924385,0
0.0289260234,0
0.0289276618,0
0.0289293002,0
0.0289309386,0
0.028932577,0
0.028958001,15
0.028958683666,13
0.028959366332,11
0.028960048998,9
0.028960731664,7
0.02896141433,5
0.028962096996,3
0.028962779662,1
0.029008342333,14
0.029009024999,12
0.029009707665,10
0.029010390331,8
0.029011072997,6
0.029011755663,4
0.029012438329,2
0.029013120995,0
0.0290145546,0
0.029016193,0
0.0290178314,0
0.0290194698,0
0.0290211082,0
0.0290227466,0
0.029024385,0
0.0290260234,0
0.0290276618,0
0.0290293002,0
0.0290309386,0
0.029032577,0
0.029058001,16
0.029058683666,14
0.029059366332,12
0.029060048998,10
0.029060731664,8
0.02906141433,6
0.029062096996,4
0.029062779662,2
0.029063462328,0
0.0290645546,0
0.029066193,0
0.0290678314,0
0.0290694698,0
0.0290711082,0
0.0290727466,0
0.029074385,0
0.0290760234,0
0.0290776618,0
0.0290793002,0
0.0290809386,0
0.029082577,0
0.0290842154,0
0.029108001,15
0.029108683666,13
0.029109366332,11
0.029110048998,9
0.029110731664,7
0.02911141433,5
0.029112096996,3
0.029112779662,1
0.029158342333,14
0.029159024999,12
0.029159707665,10
0.029160390331,8
0.029161072997,6
0.029161755663,4
0.029162438329,2
0.029163120995,0
0.0291645546,0
0.029166193,0
0.0291678314,0
0.0291694698,0
0.0291711082,0
0.0291727466,0
0.029174385,0
0.0291760234,0
0.0291776618,0
0.0291793002,0
0.0291809386,0
0.029182577,0
0.029208001,15
0.029208683666,13
0.029209366332,11
0.029210048998,9
0.029210731664,7
0.02921141433,5
0.029212096996,3
0.029212779662,1
0.029258342333,15
0.029259024999,13
0.029259707665,11
0.029260390331,9
0.029261072997,7
0.029261755663,5
0.029262438329,3
0.029263120995,1
0.029308342333,14
0.029309024999,12
0.029309707665,10
0.029310390331,8
0.029311072997,6
0.029311755663,4
0.029312438329,2
0.029313120995,0
0.0293145546,0
0.029316193,0
0.0293178314,0
0.0293194698,0
0.0293211082,0
0.0293227466,0
0.029324385,0
0.0293260234,0
0.0293276618,0
0.0293293002,0
0.0293309386,0
0.029332577,0
0.029358001,15
0.029358683666,13
0.029359366332,11
0.029360048998,9
0.029360731664,7
0.02936141433,5
0.029362096996,3
0.029362779662,1
0.029408342333,14
0.029409024999,12
0.029409707665,10
0.029410390331,8
0.029411072997,6
0.029411755663,4
0.029412438329,2
0.029413120995,0
0.0294145546,0
0.029416193,0
0.0294178314,0
0.0294194698,0
0.0294211082,0
0.0294227466,0
0.029424385,0
0.0294260234,0
0.0294276618,0
0.0294293002,0
0.0294309386,0
0.029432577,0
0.029458001,16
0.029458683666,14
0.029459366332,12
0.029460048998,10
0.029460731664,8
0.02946141433,6
0.029462096996,4
0.029462779662,2
0.029463462328,0
0.0294645546,0
0.029466193,0
0.0294678314,0
0.0294694698,0
0.0294711082,0
0.0294727466,0
0.029474385,0
0.0294760234,0
0.0294776618,0
0.0294793002,0
0.0294809386,0
0.029482577,0
0.0294842154,0
0.029508001,15
0.029508683666,13
0.029509366332,11
0.029510048998,9
0.029510731664,7
0.02951141433,5
0.029512096996,3
0.029512779662,1
0.029558342333,14
0.029559024999,12
0.029559707665,10
0.029560390331,8
0.029561072997,6
0.029561755663,4
0.029562438329,2
0.029563120995,0
0.0295645546,0
0.029566193,0
0.0295678314,0
0.0295694698,0
0.0295711082,0
0.0295727466,0
0.029574385,0
0.0295760234,0
0.0295776618,0
0.0295793002,0
0.0295809386,0
0.029582577,0
0.029608001,15
0.029608683666,13
0.029609366332,11
0.029610048998,9
0.029610731664,7
0.02961141433,5
0.029612096996,3
0.029612779662,1
0.029658342333,15
0.029659024999,13
0.029659707665,11
0.029660390331,9
0.029661072997,7
0.029661755663,5
0.029662438329,3
0.029663120995,1
0.029708342333,14
0.029709024999,12
0.029709707665,10
0.029710390331,8
0.029711072997,6
0.029711755663,4
0.029712438329,2
0.029713120995,0
0.0297145546,0
0.029716193,0
0.0297178314,0
0.0297194698,0
0.0297211082,0
0.0297227466,0
0.029724385,0
0.0297260234,0
0.0297276618,0
0.0297293002,0
0.0297309386,0
0.029732577,0
0.029758001,15
0.029758683666,13
0.029759366332,11
0.029760048998,9
0.029760731664,7
0.02976141433,5
0.029762096996,3
0.029762779662,1
0.029808342333,15
0.029809024999,13
0.029809707665,11
0.029810390331,9
0.029811072997,7
0.029811755663,5
0.029812438329,3
0.029813120995,1
0.029858342333,14
0.029859024999,12
0.029859707665,10
0.029860390331,8
0.029861072997,6
0.029861755663,4
0.029862438329,2
0.029863120995,0
0.0298645546,0
0.029866193,0
0.0298678314,0
0.0298694698,0
0.0298711082,0
0.0298727466,0
0.029874385,0
0.0298760234,0
0.0298776618,0
0.0298793002,0
0.0298809386,0
0.029882577,0
0.029908001,15
0.029908683666,13
0.029909366332,11
0.029910048998,9
0.029910731664,7
0.02991141433,5
0.029912096996,3
0.029912779662,1
0.029958342333,14
0.029959024999,12
0.029959707665,10
0.029960390331,8
0.029961072997,6
0.029961755663,4
0.029962438329,2
0.029963120995,0
0.0299645546,0
0.029966193,0
0.0299678314,0
0.0299694698,0
0.0299711082,0
0.0299727466,0
0.029974385,0
0.0299760234,0
0.0299776618,0
0.0299793002,0
0.0299809386,0
0.029982577,0
0.030008001,16
0.030008683666,14
0.030009366332,12
0.030010048998,10
0.030010731664,8
0.03001141433,6
0.030012096996,4
0.030012779662,2
0.030013462328,0
0.0300145546,0
0.030016193,0
0.0300178314,0
0.0300194698,0
0.0300211082,0
0.0300227466,0
0.030024385,0
0.0300260234,0
0.0300276618,0
0.0300293002,0
0.0300309386,0
0.030032577,0
0.0300342154,0
0.030058001,15
0.030058683666,13
0.030059366332,11
0.030060048998,9
0.030060731664,7
0.03006141433,5
0.030062096996,3
0.030062779662,1
0.030108342333,14
0.030109024999,12
0.030109707665,10
0.030110390331,8
0.030111072997,6
0.030111755663,4
0.030112438329,2
0.030113120995,0
0.0301145546,0
0.030116193,0
0.0301178314,0
0.0301194698,0
0.0301211082,0
0.0301227466,0
0.030124385,0
0.0301260234,0
0.0301276618,0
0.0301293002,0
0.0301309386,0
0.030132577,0
0.030158001,15
0.030158683666,13
0.030159366332,11
0.030160048998,9
0.030160731664,7
0.03016141433,5
0.030162096996,3
0.030162779662,1
0.030208342333,15
0.030209024999,13
0.030209707665,11
0.030210390331,9
0.030211072997,7
0.030211755663,5
0.030212438329,3
0.030213120995,1
0.030258342333,14
0.030259024999,12
0.030259707665,10
0.030260390331,8
0.030261072997,6
0.030261755663,4
0.030262438329,2
0.030263120995,0
0.0302645546,0
0.030266193,0
0.0302678314,0
0.0302694698,0
0.0302711082,0
0.0302727466,0
0.030274385,0
0.0302760234,0
0.0302776618,0
0.0302793002,0
0.0302809386,0
0.030282577,0
0.030308001,15
0.030308683666,13
0.030309366332,11
0.030310048998,9
0.030310731664,7
0.03031141433,5
0.030312096996,3
0.030312779662,1
0.030358342333,14
0.030359024999,12
0.030359707665,10
0.030360390331,8
0.030361072997,6
0.030361755663,4
0.030362438329,2
0.030363120995,0
0.0303645546,0
0.030366193,0
0.0303678314,0
0.0303694698,0
0.0303711082,0
0.0303727466,0
0.030374385,0
0.0303760234,0
0.0303776618,0
0.0303793002,0
0.0303809386,0
0.030382577,0
0.030408001,16
0.030408683666,14
0.030409366332,12
0.030410048998,10
0.030410731664,8
0.03041141433,6
0.030412096996,4
0.030412779662,2
0.030413462328,0
0.0304145546,0
0.030416193,0
0.0304178314,0
0.0304194698,0
0.0304211082,0
0.0304227466,0
0.030424385,0
0.0304260234,0
0.0304276618,0
0.0304293002,0
0.0304309386,0
0.030432577,0
0.0304342154,0
0.030458001,15
0.030458683666,13
0.030459366332,11
0.030460048998,9
0.030460731664,7
0.03046141433,5
0.030462096996,3
0.030462779662,1
0.030508342333,14
0.030509024999,12
0.030509707665,10
0.030510390331,8
0.030511072997,6
0.030511755663,4
0.030512438329,2
0.030513120995,0
0.0305145546,0
0.030516193,0
0.0305178314,0
0.0305194698,0
0.0305211082,0
0.0305227466,0
0.030524385,0
0.0305260234,0
0.0305276618,0
0.0305293002,0
0.0305309386,0
0.030532577,0
0.030558001,15
0.030558683666,13
0.030559366332,11
0.030560048998,9
0.030560731664,7
0.03056141433,5
0.030562096996,3
0.030562779662,1
0.030608342333,15
0.030609024999,13
0.030609707665,11
0.030610390331,9
0.030611072997,7
0.030611755663,5
0.030612438329,3
0.030613120995,1
0.030658342333,14
0.030659024999,12
0.030659707665,10
0.030660390331,8
0.030661072997,6
0.030661755663,4
0.030662438329,2
0.030663120995,0
0.0306645546,0
0.030666193,0
0.0306678314,0
0.0306694698,0
0.0306711082,0
0.0306727466,0
0.030674385,0
0.0306760234,0
0.0306776618,0
0.0306793002,0
0.0306809386,0
0.030682577,0
0.030708001,15
0.030708683666,13
0.030709366332,11
0.030710048998,9
0.030710731664,7
0.03071141433,5
0.030712096996,3
0.030712779662,1
0.030758342333,14
0.030759024999,12
0.030759707665,10
0.030760390331,8
0.030761072997,6
0.030761755663,4
0.030762438329,2
0.030763120995,0
0.0307645546,0
0.030766193,0
0.0307678314,0
0.0307694698,0
0.0307711082,0
0.0307727466,0
0.030774385,0
0.0307760234,0
0.0307776618,0
0.0307793002,0
0.0307809386,0
0.030782577,0
0.030808001,16
0.030808683666,14
0.030809366332,12
0.030810048998,10
0.030810731664,8
0.03081141433,6
0.030812096996,4
0.030812779662,2
0.030813462328,0
0.0308145546,0
0.030816193,0
0.0308178314,0
0.0308194698,0
0.0308211082,0
0.0308227466,0
0.030824385,0
0.0308260234,0
0.0308276618,0
0.0308293002,0
0.0308309386,0
0.030832577,0
0.0308342154,0
0.030858001,15
0.030858683666,13
0.030859366332,11
0.030860048998,9
0.030860731664,7
0.03086141433,5
0.030862096996,3
0.030862779662,1
0.030908342333,14
0.030909024999,12
0.030909707665,10
0.030910390331,8
0.030911072997,6
0.030911755663,4
0.030912438329,2
0.030913120995,0
0.0309145546,0
0.030916193,0
0.0309178314,0
0.0309194698,0
0.0309211082,0
0.0309227466,0
0.030924385,0
0.0309260234,0
0.0309276618,0
0.0309293002,0
0.0309309386,0
0.030932577,0
0.030958001,15
0.030958683666,13
0.030959366332,11
0.030960048998,9
0.030960731664,7
0.03096141433,5
0.030962096996,3
0.030962779662,1
0.031008342333,15
0.031009024999,13
0.031009707665,11
0.031010390331,9
0.031011072997,7
0.031011755663,5
0.031012438329,3
0.031013120995,1
0.031058342333,14
0.031059024999,12
0.031059707665,10
0.031060390331,8
0.031061072997,6
0.031061755663,4
0.031062438329,2
0.031063120995,0
0.0310645546,0
0.031066193,0
0.0310678314,0
0.0310694698,0
0.0310711082,0
0.0310727466,0
0.031074385,0
0.0310760234,0
0.0310776618,0
0.0310793002,0
0.0310809386,0
0.031082577,0
0.031108001,15
0.031108683666,13
0.031109366332,11
0.031110048998,9
0.031110731664,7
0.03111141433,5
0.031112096996,3
0.031112779662,1
0.031158342333,14
0.031159024999,12
0.031159707665,10
0.031160390331,8
0.031161072997,6
0.031161755663,4
0.031162438329,2
0.031163120995,0
0.0311645546,0
0.031166193,0
0.0311678314,0
0.0311694698,0
0.0311711082,0
0.0311727466,0
0.031174385,0
0.0311760234,0
0.0311776618,0
0.0311793002,0
0.0311809386,0
0.031182577,0
0.031208001,16
0.031208683666,14
0.031209366332,12
0.031210048998,10
0.031210731664,8
0.03121141433,6
0.031212096996,4
0.031212779662,2
0.031213462328,0
0.0312145546,0
0.031216193,0
0.0312178314,0
0.0312194698,0
0.0312211082,0
0.0312227466,0
0.031224385,0
0.0312260234,0
0.0312276618,0
0.0312293002,0
0.0312309386,0
0.031232577,0
0.0312342154,0
0.031258001,15
0.031258683666,13
0.031259366332,11
0.031260048998,9
0.031260731664,7
0.03126141433,5
0.031262096996,3
0.031262779662,1
0.031308342333,14
0.031309024999,12
0.031309707665,10
0.031310390331,8
0.031311072997,6
0.031311755663,4
0.031312438329,2
0.031313120995,0
0.0313145546,0
0.031316193,0
0.0313178314,0
0.0313194698,0
0.0313211082,0
0.0313227466,0
0.031324385,0
0.0313260234,0
0.0313276618,0
0.0313293002,0
0.0313309386,0
0.031332577,0
0.031358001,15
0.031358683666,13
0.031359366332,11
0.031360048998,9
0.031360731664,7
0.03136141433,5
0.031362096996,3
0.031362779662,1
0.031408342333,15
0.031409024999,13
0.031409707665,11
0.031410390331,9
0.031411072997,7
0.031411755663,5
0.031412438329,3
0.031413120995,1
0.031458342333,14
0.031459024999,12
0.031459707665,10
0.031460390331,8
0.031461072997,6
0.031461755663,4
0.031462438329,2
0.031463120995,0
0.0314645546,0
0.031466193,0
0.0314678314,0
0.0314694698,0
0.0314711082,0
0.0314727466,0
0.031474385,0
0.0314760234,0
0.0314776618,0
0.0314793002,0
0.0314809386,0
0.031482577,0
0.031508001,15
0.031508683666,13
0.031509366332,11
0.031510048998,9
0.031510731664,7
0.03151141433,5
0.031512096996,3
0.031512779662,1
0.031558342333,15
0.031559024999,13
0.031559707665,11
0.031560390331,9
0.031561072997,7
0.031561755663,5
0.031562438329,3
0.031563120995,1
0.031608342333,14
0.031609024999,12
0.031609707665,10
0.031610390331,8
0.031611072997,6
0.031611755663,4
0.031612438329,2
0.031613120995,0
0.0316145546,0
0.031616193,0
0.0316178314,0
0.0316194698,0
0.0316211082,0
0.0316227466,0
0.031624385,0
0.0316260234,0
0.0316276618,0
0.0316293002,0
0.0316309386,0
0.031632577,0
0.031658001,15
0.031658683666,13
0.031659366332,11
0.031660048998,9
0.031660731664,7
0.03166141433,5
0.031662096996,3
0.031662779662,1
0.031708342333,14
0.031709024999,12
0.031709707665,10
0.031710390331,8
0.031711072997,6
0.031711755663,4
0.031712438329,2
0.031713120995,0
0.0317145546,0
0.031716193,0
0.0317178314,0
0.0317194698,0
0.0317211082,0
0.0317227466,0
0.031724385,0
0.0317260234,0
0.0317276618,0
0.0317293002,0
0.0317309386,0
0.031732577,0
0.031758001,16
0.031758683666,14
0.031759366332,12
0.031760048998,10
0.031760731664,8
0.03176141433,6
0.031762096996,4
0.031762779662,2
0.031763462328,0
0.0317645546,0
0.031766193,0
0.0317678314,0
0.0317694698,0
0.0317711082,0
0.0317727466,0
0.031774385,0
0.0317760234,0
0.0317776618,0
0.0317793002,0
0.0317809386,0
0.031782577,0
0.0317842154,0
0.031808001,15
0.031808683666,13
0.031809366332,11
0.031810048998,9
0.031810731664,7
0.03181141433,5
0.031812096996,3
0.031812779662,1
0.031858342333,14
0.031859024999,12
0.031859707665,10
0.031860390331,8
0.031861072997,6
0.031861755663,4
0.031862438329,2
0.031863120995,0
0.0318645546,0
0.031866193,0
0.0318678314,0
0.0318694698,0
0.0318711082,0
0.0318727466,0
0.031874385,0
0.0318760234,0
0.0318776618,0
0.0318793002,0
0.0318809386,0
0.031882577,0
0.031908001,15
0.031908683666,13
0.031909366332,11
0.031910048998,9
0.031910731664,7
0.03191141433,5
0.031912096996,3
0.031912779662,1
0.031958342333,15
0.031959024999,13
0.031959707665,11
0.031960390331,9
0.031961072997,7
0.031961755663,5
0.031962438329,3
0.031963120995,1
0.032008342333,14
0.032009024999,12
0.032009707665,10
0.032010390331,8
0.032011072997,6
0.032011755663,4
0.032012438329,2
0.032013120995,0
0.0320145546,0
0.032016193,0
0.0320178314,0
0.0320194698,0
0.0320211082,0
0.0320227466,0
0.032024385,0
0.0320260234,0
0.0320276618,0
0.0320293002,0
0.0320309386,0
0.032032577,0
0.032058001,15
0.032058683666,13
0.032059366332,11
0.032060048998,9
0.032060731664,7
0.03206141433,5
0.032062096996,3
0.032062779662,1
0.032108342333,14
0.032109024999,12
0.032109707665,10
0.032110390331,8
0.032111072997,6
0.032111755663,4
0.032112438329,2
0.032113120995,0
0.0321145546,0
0.032116193,0
0.0321178314,0
0.0321194698,0
0.0321211082,0
0.0321227466,0
0.032124385,0
0.0321260234,0
0.0321276618,0
0.0321293002,0
0.0321309386,0
0.032132577,0
0.032158001,16
0.032158683666,14
0.032159366332,12
0.032160048998,10
0.032160731664,8
0.03216141433,6
0.032162096996,4
0.032162779662,2
0.032163462328,0
0.0321645546,0
0.032166193,0
0.0321678314,0
0.0321694698,0
0.0321711082,0
0.0321727466,0
0.032174385,0
0.0321760234,0
0.0321776618,0
0.0321793002,0
0.0321809386,0
0.032182577,0
0.0321842154,0
0.032208001,15
0.032208683666,13
0.032209366332,11
0.032210048998,9
0.032210731664,7
0.03221141433,5
0.032212096996,3
0.032212779662,1
0.032258342333,14
0.032259024999,12
0.032259707665,10
0.032260390331,8
0.032261072997,6
0.032261755663,4
0.032262438329,2
0.032263120995,0
0.0322645546,0
0.032266193,0
0.0322678314,0
0.0322694698,0
0.0322711082,0
0.0322727466,0
0.032274385,0
0.0322760234,0
0.0322776618,0
0.0322793002,0
0.0322809386,0
0.032282577,0
0.032308001,15
0.032308683666,13
0.032309366332,11
0.032310048998,9
0.032310731664,7
0.03231141433,5
0.032312096996,3
0.032312779662,1
0.032358342333,15
0.032359024999,13
0.032359707665,11
0.032360390331,9
0.032361072997,7
0.032361755663,5
0.032362438329,3
0.032363120995,1
0.032408342333,14
0.032409024999,12
0.032409707665,10
0.032410390331,8
0.032411072997,6
0.032411755663,4
0.032412438329,2
0.032413120995,0
0.0324145546,0
0.032416193,0
0.0324178314,0
0.0324194698,0
0.0324211082,0
0.0324227466,0
0.032424385,0
0.0324260234,0
0.0324276618,0
0.0324293002,0
0.0324309386,0
0.032432577,0
0.032458001,15
0.032458683666,13
0.032459366332,11
0.032460048998,9
0.032460731664,7
0.03246141433,5
0.032462096996,3
0.032462779662,1
0.032508342333,14
0.032509024999,12
0.032509707665,10
0.032510390331,8
0.032511072997,6
0.032511755663,4
0.032512438329,2
0.032513120995,0
0.0325145546,0
0.032516193,0
0.0325178314,0
0.0325194698,0
0.0325211082,0
0.0325227466,0
0.032524385,0
0.0325260234,0
0.0325276618,0
0.0325293002,0
0.0325309386,0
0.032532577,0
0.032558001,16
0.032558683666,14
0.032559366332,12
0.032560048998,10
0.032560731664,8
0.03256141433,6
0.032562096996,4
0.032562779662,2
0.032563462328,0
0.0325645546,0
0.032566193,0
0.0325678314,0
0.0325694698,0
0.0325711082,0
0.0325727466,0
0.032574385,0
0.0325760234,0
0.0325776618,0
0.0325793002,0
0.0325809386,0
0.032582577,0
0.0325842154,0
0.032608001,15
0.032608683666,13
0.032609366332,11
0.032610048998,9
0.032610731664,7
0.03261141433,5
0.032612096996,3
0.032612779662,1
