time,demo_victim_network.L_1.port[0].vlarb.StaticFreeCreditsNum in vla
0.016112779662,1
0.016158342333,15
0.016159024999,13
0.016159707665,11
0.016160390331,9
0.016161072997,7
0.016161755663,5
0.016162438329,3
0.016163120995,1
0.016208342333,14
0.016209024999,12
0.016209707665,10
0.016210390331,8
0.016211072997,6
0.016211755663,4
0.016212438329,2
0.016213120995,0
0.0162145546,0
0.016216193,0
0.0162178314,0
0.0162194698,0
0.0162211082,0
0.0162227466,0
0.016224385,0
0.0162260234,0
0.0162276618,0
0.0162293002,0
0.0162309386,0
0.016232577,0
0.016258001,15
0.016258683666,13
0.016259366332,11
0.016260048998,9
0.016260731664,7
0.01626141433,5
0.016262096996,3
0.016262779662,1
0.016308342333,14
0.016309024999,12
0.016309707665,10
0.016310390331,8
0.016311072997,6
0.016311755663,4
0.016312438329,2
0.016313120995,0
0.0163145546,0
0.016316193,0
0.0163178314,0
0.0163194698,0
0.0163211082,0
0.0163227466,0
0.016324385,0
0.0163260234,0
0.0163276618,0
0.0163293002,0
0.0163309386,0
0.016332577,0
0.016358001,16
0.016358683666,14
0.016359366332,12
0.016360048998,10
0.016360731664,8
0.01636141433,6
0.016362096996,4
0.016362779662,2
0.016363462328,0
0.0163645546,0
0.016366193,0
0.0163678314,0
0.0163694698,0
0.0163711082,0
0.0163727466,0
0.016374385,0
0.0163760234,0
0.0163776618,0
0.0163793002,0
0.0163809386,0
0.016382577,0
0.0163842154,0
0.016408001,15
0.016408683666,13
0.016409366332,11
0.016410048998,9
0.016410731664,7
0.01641141433,5
0.016412096996,3
0.016412779662,1
0.016458342333,14
0.016459024999,12
0.016459707665,10
0.016460390331,8
0.016461072997,6
0.016461755663,4
0.016462438329,2
0.016463120995,0
0.0164645546,0
0.016466193,0
0.0164678314,0
0.0164694698,0
0.0164711082,0
0.0164727466,0
0.016474385,0
0.0164760234,0
0.0164776618,0
0.0164793002,0
0.0164809386,0
0.016482577,0
0.016508001,15
0.016508683666,13
0.016509366332,11
0.016510048998,9
0.016510731664,7
0.01651141433,5
0.016512096996,3
0.016512779662,1
0.016558342333,15
0.016559024999,13
0.016559707665,11
0.016560390331,9
0.016561072997,7
0.016561755663,5
0.016562438329,3
0.016563120995,1
0.016608342333,14
0.016609024999,12
0.016609707665,10
0.016610390331,8
0.016611072997,6
0.016611755663,4
0.016612438329,2
0.016613120995,0
0.0166145546,0
0.016616193,0
0.0166178314,0
0.0166194698,0
0.0166211082,0
0.0166227466,0
0.016624385,0
0.0166260234,0
0.0166276618,0
0.0166293002,0
0.0166309386,0
0.016632577,0
0.016658001,15
0.016658683666,13
0.016659366332,11
0.016660048998,9
0.016660731664,7
0.01666141433,5
0.016662096996,3
0.016662779662,1
0.016708342333,14
0.016709024999,12
0.016709707665,10
0.016710390331,8
0.016711072997,6
0.016711755663,4
0.016712438329,2
0.016713120995,0
0.0167145546,0
0.016716193,0
0.0167178314,0
0.0167194698,0
0.0167211082,0
0.0167227466,0
0.016724385,0
0.0167260234,0
0.0167276618,0
0.0167293002,0
0.0167309386,0
0.016732577,0
0.016758001,16
0.016758683666,14
0.016759366332,12
0.016760048998,10
0.016760731664,8
0.01676141433,6
0.016762096996,4
0.016762779662,2
0.016763462328,0
0.0167645546,0
0.016766193,0
0.0167678314,0
0.0167694698,0
0.0167711082,0
0.0167727466,0
0.016774385,0
0.0167760234,0
0.0167776618,0
0.0167793002,0
0.0167809386,0
0.016782577,0
0.0167842154,0
0.016808001,15
0.016808683666,13
0.016809366332,11
0.016810048998,9
0.016810731664,7
0.01681141433,5
0.016812096996,3
0.016812779662,1
0.016858342333,14
0.016859024999,12
0.016859707665,10
0.016860390331,8
0.016861072997,6
0.016861755663,4
0.016862438329,2
0.016863120995,0
0.0168645546,0
0.016866193,0
0.0168678314,0
0.0168694698,0
0.0168711082,0
0.0168727466,0
0.016874385,0
0.0168760234,0
0.0168776618,0
0.0168793002,0
0.0168809386,0
0.016882577,0
0.016908001,16
0.016908683666,14
0.016909366332,12
0.016910048998,10
0.016910731664,8
0.01691141433,6
0.016912096996,4
0.016912779662,2
0.016913462328,0
0.0169145546,0
0.016916193,0
0.0169178314,0
0.0169194698,0
0.0169211082,0
0.0169227466,0
0.016924385,0
0.0169260234,0
0.0169276618,0
0.0169293002,0
0.0169309386,0
0.016932577,0
0.0169342154,0
0.016958001,15
0.016958683666,13
0.016959366332,11
0.016960048998,9
0.016960731664,7
0.01696141433,5
0.016962096996,3
0.016962779662,1
0.017008342333,14
0.017009024999,12
0.017009707665,10
0.017010390331,8
0.017011072997,6
0.017011755663,4
0.017012438329,2
0.017013120995,0
0.0170145546,0
0.017016193,0
0.0170178314,0
0.0170194698,0
0.0170211082,0
0.0170227466,0
0.017024385,0
0.0170260234,0
0.0170276618,0
0.0170293002,0
0.0170309386,0
0.017032577,0
0.017058001,15
0.017058683666,13
0.017059366332,11
0.017060048998,9
0.017060731664,7
0.01706141433,5
0.017062096996,3
0.017062779662,1
0.017108342333,15
0.017109024999,13
0.017109707665,11
0.017110390331,9
0.017111072997,7
0.017111755663,5
0.017112438329,3
0.017113120995,1
0.017158342333,14
0.017159024999,12
0.017159707665,10
0.017160390331,8
0.017161072997,6
0.017161755663,4
0.017162438329,2
0.017163120995,0
0.0171645546,0
0.017166193,0
0.0171678314,0
0.0171694698,0
0.0171711082,0
0.0171727466,0
0.017174385,0
0.0171760234,0
0.0171776618,0
0.0171793002,0
0.0171809386,0
0.017182577,0
0.017208001,15
0.017208683666,13
0.017209366332,11
0.017210048998,9
0.017210731664,7
0.01721141433,5
0.017212096996,3
0.017212779662,1
0.017258342333,14
0.017259024999,12
0.017259707665,10
0.017260390331,8
0.017261072997,6
0.017261755663,4
0.017262438329,2
0.017263120995,0
0.0172645546,0
0.017266193,0
0.0172678314,0
0.0172694698,0
0.0172711082,0
0.0172727466,0
0.017274385,0
0.0172760234,0
0.0172776618,0
0.0172793002,0
0.0172809386,0
0.017282577,0
0.017308001,16
0.017308683666,14
0.017309366332,12
0.017310048998,10
0.017310731664,8
0.01731141433,6
0.017312096996,4
0.017312779662,2
0.017313462328,0
0.0173145546,0
0.017316193,0
0.0173178314,0
0.0173194698,0
0.0173211082,0
0.0173227466,0
0.017324385,0
0.0173260234,0
0.0173276618,0
0.0173293002,0
0.0173309386,0
0.017332577,0
0.0173342154,0
0.017358001,15
0.017358683666,13
0.017359366332,11
0.017360048998,9
0.017360731664,7
0.01736141433,5
0.017362096996,3
0.017362779662,1
0.017408342333,14
0.017409024999,12
0.017409707665,10
0.017410390331,8
0.017411072997,6
0.017411755663,4
0.017412438329,2
0.017413120995,0
0.0174145546,0
0.017416193,0
0.0174178314,0
0.0174194698,0
0.0174211082,0
0.0174227466,0
0.017424385,0
0.0174260234,0
0.0174276618,0
0.0174293002,0
0.0174309386,0
0.017432577,0
0.017458001,15
0.017458683666,13
0.017459366332,11
0.017460048998,9
0.017460731664,7
0.01746141433,5
0.017462096996,3
0.017462779662,1
0.017508342333,15
0.017509024999,13
0.017509707665,11
0.017510390331,9
0.017511072997,7
0.017511755663,5
0.017512438329,3
0.017513120995,1
0.017558342333,14
0.017559024999,12
0.017559707665,10
0.017560390331,8
0.017561072997,6
0.017561755663,4
0.017562438329,2
0.017563120995,0
0.0175645546,0
0.017566193,0
0.0175678314,0
0.0175694698,0
0.0175711082,0
0.0175727466,0
0.017574385,0
0.0175760234,0
0.0175776618,0
0.0175793002,0
0.0175809386,0
0.017582577,0
0.017608001,15
0.017608683666,13
0.017609366332,11
0.017610048998,9
0.017610731664,7
0.01761141433,5
0.017612096996,3
0.017612779662,1
0.017658342333,14
0.017659024999,12
0.017659707665,10
0.017660390331,8
0.017661072997,6
0.017661755663,4
0.017662438329,2
0.017663120995,0
0.0176645546,0
0.017666193,0
0.0176678314,0
0.0176694698,0
0.0176711082,0
0.0176727466,0
0.017674385,0
0.0176760234,0
0.0176776618,0
0.0176793002,0
0.0176809386,0
0.017682577,0
0.017708001,16
0.017708683666,14
0.017709366332,12
0.017710048998,10
0.017710731664,8
0.01771141433,6
0.017712096996,4
0.017712779662,2
0.017713462328,0
0.0177145546,0
0.017716193,0
0.0177178314,0
0.0177194698,0
0.0177211082,0
0.0177227466,0
0.017724385,0
0.0177260234,0
0.0177276618,0
0.0177293002,0
0.0177309386,0
0.017732577,0
0.0177342154,0
0.017758001,15
0.017758683666,13
0.017759366332,11
0.017760048998,9
0.017760731664,7
0.01776141433,5
0.017762096996,3
0.017762779662,1
0.017808342333,14
0.017809024999,12
0.017809707665,10
0.017810390331,8
0.017811072997,6
0.017811755663,4
0.017812438329,2
0.017813120995,0
0.0178145546,0
0.017816193,0
0.0178178314,0
0.0178194698,0
0.0178211082,0
0.0178227466,0
0.017824385,0
0.0178260234,0
0.0178276618,0
0.0178293002,0
0.0178309386,0
0.017832577,0
0.017858001,15
0.017858683666,13
0.017859366332,11
0.017860048998,9
0.017860731664,7
0.01786141433,5
0.017862096996,3
0.017862779662,1
0.017908342333,15
0.017909024999,13
0.017909707665,11
0.017910390331,9
0.017911072997,7
0.017911755663,5
0.017912438329,3
0.017913120995,1
0.017958342333,14
0.017959024999,12
0.017959707665,10
0.017960390331,8
0.017961072997,6
0.017961755663,4
0.017962438329,2
0.017963120995,0
0.0179645546,0
0.017966193,0
0.0179678314,0
0.0179694698,0
0.0179711082,0
0.0179727466,0
0.017974385,0
0.0179760234,0
0.0179776618,0
0.0179793002,0
0.0179809386,0
0.017982577,0
0.018008001,15
0.018008683666,13
0.018009366332,11
0.018010048998,9
0.018010731664,7
0.01801141433,5
0.018012096996,3
0.018012779662,1
0.018058342333,14
0.018059024999,12
0.018059707665,10
0.018060390331,8
0.018061072997,6
0.018061755663,4
0.018062438329,2
0.018063120995,0
0.0180645546,0
0.018066193,0
0.0180678314,0
0.0180694698,0
0.0180711082,0
0.0180727466,0
0.018074385,0
0.0180760234,0
0.0180776618,0
0.0180793002,0
0.0180809386,0
0.018082577,0
0.018108001,16
0.018108683666,14
0.018109366332,12
0.018110048998,10
0.018110731664,8
0.01811141433,6
0.018112096996,4
0.018112779662,2
0.018113462328,0
0.0181145546,0
0.018116193,0
0.0181178314,0
0.0181194698,0
0.0181211082,0
0.0181227466,0
0.018124385,0
0.0181260234,0
0.0181276618,0
0.0181293002,0
0.0181309386,0
0.018132577,0
0.0181342154,0
0.018158001,15
0.018158683666,13
0.018159366332,11
0.018160048998,9
0.018160731664,7
0.01816141433,5
0.018162096996,3
0.018162779662,1
0.018208342333,14
0.018209024999,12
0.018209707665,10
0.018210390331,8
0.018211072997,6
0.018211755663,4
0.018212438329,2
0.018213120995,0
0.0182145546,0
0.018216193,0
0.0182178314,0
0.0182194698,0
0.0182211082,0
0.0182227466,0
0.018224385,0
0.0182260234,0
0.0182276618,0
0.0182293002,0
0.0182309386,0
0.018232577,0
0.018258001,15
0.018258683666,13
0.018259366332,11
0.018260048998,9
0.018260731664,7
0.01826141433,5
0.018262096996,3
0.018262779662,1
0.018308342333,15
0.018309024999,13
0.018309707665,11
0.018310390331,9
0.018311072997,7
0.018311755663,5
0.018312438329,3
0.018313120995,1
0.018358342333,14
0.018359024999,12
0.018359707665,10
0.018360390331,8
0.018361072997,6
0.018361755663,4
0.018362438329,2
0.018363120995,0
0.0183645546,0
0.018366193,0
0.0183678314,0
0.0183694698,0
0.0183711082,0
0.0183727466,0
0.018374385,0
0.0183760234,0
0.0183776618,0
0.0183793002,0
0.0183809386,0
0.018382577,0
0.018408001,15
0.018408683666,13
0.018409366332,11
0.018410048998,9
0.018410731664,7
0.01841141433,5
0.018412096996,3
0.018412779662,1
0.018458342333,14
0.018459024999,12
0.018459707665,10
0.018460390331,8
0.018461072997,6
0.018461755663,4
0.018462438329,2
0.018463120995,0
0.0184645546,0
0.018466193,0
0.0184678314,0
0.0184694698,0
0.0184711082,0
0.0184727466,0
0.018474385,0
0.0184760234,0
0.0184776618,0
0.0184793002,0
0.0184809386,0
0.018482577,0
0.018508001,16
0.018508683666,14
0.018509366332,12
0.018510048998,10
0.018510731664,8
0.01851141433,6
0.018512096996,4
0.018512779662,2
0.018513462328,0
0.0185145546,0
0.018516193,0
0.0185178314,0
0.0185194698,0
0.0185211082,0
0.0185227466,0
0.018524385,0
0.0185260234,0
0.0185276618,0
0.0185293002,0
0.0185309386,0
0.018532577,0
0.0185342154,0
0.018558001,15
0.018558683666,13
0.018559366332,11
0.018560048998,9
0.018560731664,7
0.01856141433,5
0.018562096996,3
0.018562779662,1
0.018608342333,14
0.018609024999,12
0.018609707665,10
0.018610390331,8
0.018611072997,6
0.018611755663,4
0.018612438329,2
0.018613120995,0
0.0186145546,0
0.018616193,0
0.0186178314,0
0.0186194698,0
0.0186211082,0
0.0186227466,0
0.018624385,0
0.0186260234,0
0.0186276618,0
0.0186293002,0
0.0186309386,0
0.018632577,0
0.018658001,16
0.018658683666,14
0.018659366332,12
0.018660048998,10
0.018660731664,8
0.01866141433,6
0.018662096996,4
0.018662779662,2
0.018663462328,0
0.0186645546,0
0.018666193,0
0.0186678314,0
0.0186694698,0
0.0186711082,0
0.0186727466,0
0.018674385,0
0.0186760234,0
0.0186776618,0
0.0186793002,0
0.0186809386,0
0.018682577,0
0.0186842154,0
0.018708001,15
0.018708683666,13
0.018709366332,11
0.018710048998,9
0.018710731664,7
0.01871141433,5
0.018712096996,3
0.018712779662,1
0.018758342333,14
0.018759024999,12
0.018759707665,10
0.018760390331,8
0.018761072997,6
0.018761755663,4
0.018762438329,2
0.018763120995,0
0.0187645546,0
0.018766193,0
0.0187678314,0
0.0187694698,0
0.0187711082,0
0.0187727466,0
0.018774385,0
0.0187760234,0
0.0187776618,0
0.0187793002,0
0.0187809386,0
0.018782577,0
0.018808001,15
0.018808683666,13
0.018809366332,11
0.018810048998,9
0.018810731664,7
0.01881141433,5
0.018812096996,3
0.018812779662,1
0.018858342333,15
0.018859024999,13
0.018859707665,11
0.018860390331,9
0.018861072997,7
0.018861755663,5
0.018862438329,3
0.018863120995,1
0.018908342333,14
0.018909024999,12
0.018909707665,10
0.018910390331,8
0.018911072997,6
0.018911755663,4
0.018912438329,2
0.018913120995,0
0.0189145546,0
0.018916193,0
0.0189178314,0
0.0189194698,0
0.0189211082,0
0.0189227466,0
0.018924385,0
0.0189260234,0
0.0189276618,0
0.0189293002,0
0.0189309386,0
0.018932577,0
0.018958001,15
0.018958683666,13
0.018959366332,11
0.018960048998,9
0.018960731664,7
0.01896141433,5
0.018962096996,3
0.018962779662,1
0.019008342333,14
0.019009024999,12
0.019009707665,10
0.019010390331,8
0.019011072997,6
0.019011755663,4
0.019012438329,2
0.019013120995,0
0.0190145546,0
0.019016193,0
0.0190178314,0
0.0190194698,0
0.0190211082,0
0.0190227466,0
0.019024385,0
0.0190260234,0
0.0190276618,0
0.0190293002,0
0.0190309386,0
0.019032577,0
0.019058001,16
0.019058683666,14
0.019059366332,12
0.019060048998,10
0.019060731664,8
0.01906141433,6
0.019062096996,4
0.019062779662,2
0.019063462328,0
0.0190645546,0
0.019066193,0
0.0190678314,0
0.0190694698,0
0.0190711082,0
0.0190727466,0
0.019074385,0
0.0190760234,0
0.0190776618,0
0.0190793002,0
0.0190809386,0
0.019082577,0
0.0190842154,0
0.019108001,15
0.019108683666,13
0.019109366332,11
0.019110048998,9
0.019110731664,7
0.01911141433,5
0.019112096996,3
0.019112779662,1
0.019158342333,14
0.019159024999,12
0.019159707665,10
0.019160390331,8
0.019161072997,6
0.019161755663,4
0.019162438329,2
0.019163120995,0
0.0191645546,0
0.019166193,0
0.0191678314,0
0.0191694698,0
0.0191711082,0
0.0191727466,0
0.019174385,0
0.0191760234,0
0.0191776618,0
0.0191793002,0
0.0191809386,0
0.019182577,0
0.019208001,15
0.019208683666,13
0.019209366332,11
0.019210048998,9
0.019210731664,7
0.01921141433,5
0.019212096996,3
0.019212779662,1
0.019258342333,15
0.019259024999,13
0.019259707665,11
0.019260390331,9
0.019261072997,7
0.019261755663,5
0.019262438329,3
0.019263120995,1
0.019308342333,14
0.019309024999,12
0.019309707665,10
0.019310390331,8
0.019311072997,6
0.019311755663,4
0.019312438329,2
0.019313120995,0
0.0193145546,0
0.019316193,0
0.0193178314,0
0.0193194698,0
0.0193211082,0
0.0193227466,0
0.019324385,0
0.0193260234,0
0.0193276618,0
0.0193293002,0
0.0193309386,0
0.019332577,0
0.019358001,15
0.019358683666,13
0.019359366332,11
0.019360048998,9
0.019360731664,7
0.01936141433,5
0.019362096996,3
0.019362779662,1
0.019408342333,14
0.019409024999,12
0.019409707665,10
0.019410390331,8
0.019411072997,6
0.019411755663,4
0.019412438329,2
0.019413120995,0
0.0194145546,0
0.019416193,0
0.0194178314,0
0.0194194698,0
0.0194211082,0
0.0194227466,0
0.019424385,0
0.0194260234,0
0.0194276618,0
0.0194293002,0
0.0194309386,0
0.019432577,0
0.019458001,16
0.019458683666,14
0.019459366332,12
0.019460048998,10
0.019460731664,8
0.01946141433,6
0.019462096996,4
0.019462779662,2
0.019463462328,0
0.0194645546,0
0.019466193,0
0.0194678314,0
0.0194694698,0
0.0194711082,0
0.0194727466,0
0.019474385,0
0.0194760234,0
0.0194776618,0
0.0194793002,0
0.0194809386,0
0.019482577,0
0.0194842154,0
0.019508001,15
0.019508683666,13
0.019509366332,11
0.019510048998,9
0.019510731664,7
0.01951141433,5
0.019512096996,3
0.019512779662,1
0.019558342333,14
0.019559024999,12
0.019559707665,10
0.019560390331,8
0.019561072997,6
0.019561755663,4
0.019562438329,2
0.019563120995,0
0.0195645546,0
0.019566193,0
0.0195678314,0
0.0195694698,0
0.0195711082,0
0.0195727466,0
0.019574385,0
0.0195760234,0
0.0195776618,0
0.0195793002,0
0.0195809386,0
0.019582577,0
0.019608001,15
0.019608683666,13
0.019609366332,11
0.019610048998,9
0.019610731664,7
0.01961141433,5
0.019612096996,3
0.019612779662,1
0.019658342333,15
0.019659024999,13
0.019659707665,11
0.019660390331,9
0.019661072997,7
0.019661755663,5
0.019662438329,3
0.019663120995,1
0.019708342333,14
0.019709024999,12
0.019709707665,10
0.019710390331,8
0.019711072997,6
0.019711755663,4
0.019712438329,2
0.019713120995,0
0.0197145546,0
0.019716193,0
0.0197178314,0
0.0197194698,0
0.0197211082,0
0.0197227466,0
0.019724385,0
0.0197260234,0
0.0197276618,0
0.0197293002,0
0.0197309386,0
0.019732577,0
0.019758001,15
0.019758683666,13
0.019759366332,11
0.019760048998,9
0.019760731664,7
0.01976141433,5
0.019762096996,3
0.019762779662,1
0.019808342333,14
0.019809024999,12
0.019809707665,10
0.019810390331,8
0.019811072997,6
0.019811755663,4
0.019812438329,2
0.019813120995,0
0.0198145546,0
0.019816193,0
0.0198178314,0
0.0198194698,0
0.0198211082,0
0.0198227466,0
0.019824385,0
0.0198260234,0
0.0198276618,0
0.0198293002,0
0.0198309386,0
0.019832577,0
0.019858001,16
0.019858683666,14
0.019859366332,12
0.019860048998,10
0.019860731664,8
0.01986141433,6
0.019862096996,4
0.019862779662,2
0.019863462328,0
0.0198645546,0
0.019866193,0
0.0198678314,0
0.0198694698,0
0.0198711082,0
0.0198727466,0
0.019874385,0
0.0198760234,0
0.0198776618,0
0.0198793002,0
0.0198809386,0
0.019882577,0
0.0198842154,0
0.019908001,15
0.019908683666,13
0.019909366332,11
0.019910048998,9
0.019910731664,7
0.01991141433,5
0.019912096996,3
0.019912779662,1
0.019958342333,14
0.019959024999,12
0.019959707665,10
0.019960390331,8
0.019961072997,6
0.019961755663,4
0.019962438329,2
0.019963120995,0
0.0199645546,0
0.019966193,0
0.0199678314,0
0.0199694698,0
0.0199711082,0
0.0199727466,0
0.019974385,0
0.0199760234,0
0.0199776618,0
0.0199793002,0
0.0199809386,0
0.019982577,0
0.020008001,15
0.020008683666,13
0.020009366332,11
0.020010048998,9
0.020010731664,7
0.02001141433,5
0.020012096996,3
0.020012779662,1
0.020058342333,15
0.020059024999,13
0.020059707665,11
0.020060390331,9
0.020061072997,7
0.020061755663,5
0.020062438329,3
0.020063120995,1
0.020108342333,14
0.020109024999,12
0.020109707665,10
0.020110390331,8
0.020111072997,6
0.020111755663,4
0.020112438329,2
0.020113120995,0
0.0201145546,0
0.020116193,0
0.0201178314,0
0.0201194698,0
0.0201211082,0
0.0201227466,0
0.020124385,0
0.0201260234,0
0.0201276618,0
0.0201293002,0
0.0201309386,0
0.020132577,0
0.020158001,15
0.020158683666,13
0.020159366332,11
0.020160048998,9
0.020160731664,7
0.02016141433,5
0.020162096996,3
0.020162779662,1
0.020208342333,14
0.020209024999,12
0.020209707665,10
0.020210390331,8
0.020211072997,6
0.020211755663,4
0.020212438329,2
0.020213120995,0
0.0202145546,0
0.020216193,0
0.0202178314,0
0.0202194698,0
0.0202211082,0
0.0202227466,0
0.020224385,0
0.0202260234,0
0.0202276618,0
0.0202293002,0
0.0202309386,0
0.020232577,0
0.020258001,16
0.020258683666,14
0.020259366332,12
0.020260048998,10
0.020260731664,8
0.02026141433,6
0.020262096996,4
0.020262779662,2
0.020263462328,0
0.0202645546,0
0.020266193,0
0.0202678314,0
0.0202694698,0
0.0202711082,0
0.0202727466,0
0.020274385,0
0.0202760234,0
0.0202776618,0
0.0202793002,0
0.0202809386,0
0.020282577,0
0.0202842154,0
0.020308001,15
0.020308683666,13
0.020309366332,11
0.020310048998,9
0.020310731664,7
0.02031141433,5
0.020312096996,3
0.020312779662,1
0.020358342333,14
0.020359024999,12
0.020359707665,10
0.020360390331,8
0.020361072997,6
0.020361755663,4
0.020362438329,2
0.020363120995,0
0.0203645546,0
0.020366193,0
0.0203678314,0
0.0203694698,0
0.0203711082,0
0.0203727466,0
0.020374385,0
0.0203760234,0
0.0203776618,0
0.0203793002,0
0.0203809386,0
0.020382577,0
0.020408001,15
0.020408683666,13
0.020409366332,11
0.020410048998,9
0.020410731664,7
0.02041141433,5
0.020412096996,3
0.020412779662,1
0.020458342333,15
0.020459024999,13
0.020459707665,11
0.020460390331,9
0.020461072997,7
0.020461755663,5
0.020462438329,3
0.020463120995,1
0.020508342333,14
0.020509024999,12
0.020509707665,10
0.020510390331,8
0.020511072997,6
0.020511755663,4
0.020512438329,2
0.020513120995,0
0.0205145546,0
0.020516193,0
0.0205178314,0
0.0205194698,0
0.0205211082,0
0.0205227466,0
0.020524385,0
0.0205260234,0
0.0205276618,0
0.0205293002,0
0.0205309386,0
0.020532577,0
0.020558001,15
0.020558683666,13
0.020559366332,11
0.020560048998,9
0.020560731664,7
0.02056141433,5
0.020562096996,3
0.020562779662,1
0.020608342333,15
0.020609024999,13
0.020609707665,11
0.020610390331,9
0.020611072997,7
0.020611755663,5
0.020612438329,3
0.020613120995,1
0.020658342333,14
0.020659024999,12
0.020659707665,10
0.020660390331,8
0.020661072997,6
0.020661755663,4
0.020662438329,2
0.020663120995,0
0.0206645546,0
0.020666193,0
0.0206678314,0
0.0206694698,0
0.0206711082,0
0.0206727466,0
0.020674385,0
0.0206760234,0
0.0206776618,0
0.0206793002,0
0.0206809386,0
0.020682577,0
0.020708001,15
0.020708683666,13
0.020709366332,11
0.020710048998,9
0.020710731664,7
0.02071141433,5
0.020712096996,3
0.020712779662,1
0.020758342333,14
0.020759024999,12
0.020759707665,10
0.020760390331,8
0.020761072997,6
0.020761755663,4
0.020762438329,2
0.020763120995,0
0.0207645546,0
0.020766193,0
0.0207678314,0
0.0207694698,0
0.0207711082,0
0.0207727466,0
0.020774385,0
0.0207760234,0
0.0207776618,0
0.0207793002,0
0.0207809386,0
0.020782577,0
0.020808001,16
0.020808683666,14
0.020809366332,12
0.020810048998,10
0.020810731664,8
0.02081141433,6
0.020812096996,4
0.020812779662,2
0.020813462328,0
0.0208145546,0
0.020816193,0
0.0208178314,0
0.0208194698,0
0.0208211082,0
0.0208227466,0
0.020824385,0
0.0208260234,0
0.0208276618,0
0.0208293002,0
0.0208309386,0
0.020832577,0
0.0208342154,0
0.020858001,15
0.020858683666,13
0.020859366332,11
0.020860048998,9
0.020860731664,7
0.02086141433,5
0.020862096996,3
0.020862779662,1
0.020908342333,14
0.020909024999,12
0.020909707665,10
0.020910390331,8
0.020911072997,6
0.020911755663,4
0.020912438329,2
0.020913120995,0
0.0209145546,0
0.020916193,0
0.0209178314,0
0.0209194698,0
0.0209211082,0
0.0209227466,0
0.020924385,0
0.0209260234,0
0.0209276618,0
0.0209293002,0
0.0209309386,0
0.020932577,0
0.020958001,15
0.020958683666,13
0.020959366332,11
0.020960048998,9
0.020960731664,7
0.02096141433,5
0.020962096996,3
0.020962779662,1
0.021008342333,15
0.021009024999,13
0.021009707665,11
0.021010390331,9
0.021011072997,7
0.021011755663,5
0.021012438329,3
0.021013120995,1
0.021058342333,14
0.021059024999,12
0.021059707665,10
0.021060390331,8
0.021061072997,6
0.021061755663,4
0.021062438329,2
0.021063120995,0
0.0210645546,0
0.021066193,0
0.0210678314,0
0.0210694698,0
0.0210711082,0
0.0210727466,0
0.021074385,0
0.0210760234,0
0.0210776618,0
0.0210793002,0
0.0210809386,0
0.021082577,0
0.021108001,15
0.021108683666,13
0.021109366332,11
0.021110048998,9
0.021110731664,7
0.02111141433,5
0.021112096996,3
0.021112779662,1
0.021158342333,14
0.021159024999,12
0.021159707665,10
0.021160390331,8
0.021161072997,6
0.021161755663,4
0.021162438329,2
0.021163120995,0
0.0211645546,0
0.021166193,0
0.0211678314,0
0.0211694698,0
0.0211711082,0
0.0211727466,0
0.021174385,0
0.0211760234,0
0.0211776618,0
0.0211793002,0
0.0211809386,0
0.021182577,0
0.021208001,16
0.021208683666,14
0.021209366332,12
0.021210048998,10
0.021210731664,8
0.02121141433,6
0.021212096996,4
0.021212779662,2
0.021213462328,0
0.0212145546,0
0.021216193,0
0.0212178314,0
0.0212194698,0
0.0212211082,0
0.0212227466,0
0.021224385,0
0.0212260234,0
0.0212276618,0
0.0212293002,0
0.0212309386,0
0.021232577,0
0.0212342154,0
0.021258001,15
0.021258683666,13
0.021259366332,11
0.021260048998,9
0.021260731664,7
0.02126141433,5
0.021262096996,3
0.021262779662,1
0.021308342333,14
0.021309024999,12
0.021309707665,10
0.021310390331,8
0.021311072997,6
0.021311755663,4
0.021312438329,2
0.021313120995,0
0.0213145546,0
0.021316193,0
0.0213178314,0
0.0213194698,0
0.0213211082,0
0.0213227466,0
0.021324385,0
0.0213260234,0
0.0213276618,0
0.0213293002,0
0.0213309386,0
0.021332577,0
0.021358001,15
0.021358683666,13
0.021359366332,11
0.021360048998,9
0.021360731664,7
0.02136141433,5
0.021362096996,3
0.021362779662,1
0.021408342333,15
0.021409024999,13
0.021409707665,11
0.021410390331,9
0.021411072997,7
0.021411755663,5
0.021412438329,3
0.021413120995,1
0.021458342333,14
0.021459024999,12
0.021459707665,10
0.021460390331,8
0.021461072997,6
0.021461755663,4
0.021462438329,2
0.021463120995,0
0.0214645546,0
0.021466193,0
0.0214678314,0
0.0214694698,0
0.0214711082,0
0.0214727466,0
0.021474385,0
0.0214760234,0
0.0214776618,0
0.0214793002,0
0.0214809386,0
0.021482577,0
0.021508001,15
0.021508683666,13
0.021509366332,11
0.021510048998,9
0.021510731664,7
0.02151141433,5
0.021512096996,3
0.021512779662,1
0.021558342333,14
0.021559024999,12
0.021559707665,10
0.021560390331,8
0.021561072997,6
0.021561755663,4
0.021562438329,2
0.021563120995,0
0.0215645546,0
0.021566193,0
0.0215678314,0
0.0215694698,0
0.0215711082,0
0.0215727466,0
0.021574385,0
0.0215760234,0
0.0215776618,0
0.0215793002,0
0.0215809386,0
0.021582577,0
0.021608001,16
0.021608683666,14
0.021609366332,12
0.021610048998,10
0.021610731664,8
0.02161141433,6
0.021612096996,4
0.021612779662,2
0.021613462328,0
0.0216145546,0
0.021616193,0
0.0216178314,0
0.0216194698,0
0.0216211082,0
