time,demo_network.H_1.gen.Throughput
0.006867110591,15.7025
0.00686815399,15.7025
0.006869197389,15.7025
0.006870240788,15.7025
0.006871284187,15.7025
0.006872327586,15.7025
0.006873370985,15.7025
0.006874414384,15.7025
0.006875457783,16.0703
0.006876477302,16.0703
0.006877496821,16.0703
0.00687851634,16.0703
0.006879535859,16.0703
0.006880555378,16.0703
0.006881574897,16.0703
0.006882594416,16.0703
0.006883613935,16.0703
0.006884633454,16.0703
0.006885652973,16.0703
0.006886672492,16.0703
0.006887692011,16.0703
0.00688871153,16.0703
0.006889731049,16.0703
0.006890750568,16.0703
0.006891770087,16.0703
0.006892789606,16.0703
0.006893809125,16.0703
0.006894828644,16.0703
0.006895848163,16.0703
0.006896867682,16.0703
0.006897887201,16.0703
0.00689890672,16.0703
0.006899926239,16.0703
0.006900945758,16.4467
0.006901941946,16.4467
0.006902938134,16.4467
0.006903934322,16.4467
0.00690493051,16.4467
0.006905926698,16.4467
0.006906922886,16.4467
0.006907919074,16.4467
0.006908915262,16.4467
0.00690991145,16.4467
0.006910907638,16.4467
0.006911903826,16.4467
0.006912900014,16.4467
0.006913896202,16.4467
0.00691489239,16.4467
0.006915888578,16.4467
0.006916884766,16.4467
0.006917880954,16.4467
0.006918877142,16.4467
0.00691987333,16.4467
0.006920869518,16.4467
0.006921865706,16.4467
0.006922861894,16.4467
0.006923858082,16.4467
0.00692485427,16.4467
0.006925850458,16.8316
0.006926823864,16.8316
0.00692779727,16.8316
0.006928770676,16.8316
0.006929744082,16.8316
0.006930717488,16.8316
0.006931690894,16.8316
0.0069326643,16.8316
0.006933637706,16.8316
0.006934611112,16.8316
0.006935584518,16.8316
0.006936557924,16.8316
0.00693753133,16.8316
0.006938504736,16.8316
0.006939478142,16.8316
0.006940451548,16.8316
0.006941424954,16.8316
0.00694239836,16.8316
0.006943371766,16.8316
0.006944345172,16.8316
0.006945318578,16.8316
0.006946291984,16.8316
0.00694726539,16.8316
0.006948238796,16.8316
0.006949212202,16.8316
0.006950185608,17.2251
0.006951136781,17.2251
0.006952087954,17.2251
0.006953039127,17.2251
0.0069539903,17.2251
0.006954941473,17.2251
0.006955892646,17.2251
0.006956843819,17.2251
0.006957794992,17.2251
0.006958746165,17.2251
0.006959697338,17.2251
0.006960648511,17.2251
0.006961599684,17.2251
0.006962550857,17.2251
0.00696350203,17.2251
0.006964453203,17.2251
0.006965404376,17.2251
0.006966355549,17.2251
0.006967306722,17.2251
0.006968257895,17.2251
0.006969209068,17.2251
0.006970160241,17.2251
0.006971111414,17.2251
0.006972062587,17.2251
0.00697301376,17.2251
0.006973964933,17.2251
0.006974916106,17.2251
0.006975867279,17.6269
0.006976796767,17.6269
0.006977726255,17.6269
0.006978655743,17.6269
0.006979585231,17.6269
0.006980514719,17.6269
0.006981444207,17.6269
0.006982373695,17.6269
0.006983303183,17.6269
0.006984232671,17.2251
0.006985183844,17.2251
0.006986135017,17.2251
0.00698708619,17.2251
0.006988037363,17.2251
0.006988988536,17.2251
0.006989939709,17.2251
0.006990890882,16.8316
0.006991864288,16.8316
0.006992837694,16.8316
0.0069938111,16.4467
0.006994807288,16.4467
0.006995803476,16.4467
0.006996799664,16.0703
0.006997819183,16.0703
0.006998838702,16.0703
0.006999858221,15.7025
0.00700090162,16.0703
0.007001921139,16.0703
0.007002940658,15.7025
0.007003984057,15.7025
0.007005027456,15.7025
0.007006070855,15.3433
0.007007138683,15.3433
0.007008206511,15.3433
0.007009274339,14.9926
0.007010367145,14.9926
0.007011459951,14.9926
0.007012552757,14.6504
0.00701367109,14.6504
0.007014789423,14.6504
0.007015907756,14.3166
0.007017052165,14.3166
0.007018196574,13.9911
0.007019367607,13.9911
0.00702053864,13.9911
0.007021709673,13.6738
0.00702290788,13.6738
0.007024106087,13.6738
0.007025304294,13.9911
0.007026475327,13.9911
0.00702764636,13.9911
0.007028817393,13.9911
0.007029988426,13.9911
0.007031159459,13.9911
0.007032330492,13.9911
0.007033501525,13.9911
0.007034672558,13.9911
0.007035843591,13.9911
0.007037014624,13.9911
0.007038185657,13.9911
0.00703935669,13.9911
0.007040527723,13.9911
0.007041698756,13.9911
0.007042869789,13.9911
0.007044040822,13.9911
0.007045211855,13.9911
0.007046382888,13.9911
0.007047553921,13.9911
0.007048724954,13.9911
0.007049895987,13.9911
0.00705106702,14.3166
0.007052211429,14.3166
0.007053355838,14.3166
0.007054500247,14.3166
0.007055644656,14.3166
0.007056789065,14.3166
0.007057933474,14.3166
0.007059077883,14.3166
0.007060222292,14.3166
0.007061366701,14.3166
0.00706251111,14.3166
0.007063655519,14.3166
0.007064799928,14.3166
0.007065944337,14.3166
0.007067088746,14.3166
0.007068233155,14.3166
0.007069377564,14.3166
0.007070521973,14.3166
0.007071666382,14.3166
0.007072810791,14.3166
0.0070739552,14.3166
0.007075099609,14.6504
0.007076217942,14.6504
0.007077336275,14.6504
0.007078454608,14.6504
0.007079572941,14.6504
0.007080691274,14.6504
0.007081809607,14.6504
0.00708292794,14.6504
0.007084046273,14.6504
0.007085164606,14.6504
0.007086282939,14.6504
0.007087401272,14.6504
0.007088519605,14.6504
0.007089637938,14.6504
0.007090756271,14.6504
0.007091874604,14.6504
0.007092992937,14.6504
0.00709411127,14.6504
0.007095229603,14.6504
0.007096347936,14.6504
0.007097466269,14.6504
0.007098584602,14.6504
0.007099702935,14.6504
0.007100821268,14.9926
0.007101914074,14.9926
0.00710300688,14.9926
0.007104099686,14.9926
0.007105192492,14.9926
0.007106285298,14.9926
0.007107378104,14.9926
0.00710847091,14.9926
0.007109563716,14.9926
0.007110656522,14.9926
0.007111749328,14.9926
0.007112842134,14.9926
0.00711393494,14.9926
0.007115027746,14.9926
0.007116120552,14.9926
0.007117213358,14.9926
0.007118306164,14.9926
0.00711939897,14.9926
0.007120491776,14.9926
0.007121584582,14.9926
0.007122677388,14.9926
0.007123770194,14.9926
0.007124863,14.9926
0.007125955806,15.3433
0.007127023634,15.3433
0.007128091462,15.3433
0.00712915929,15.3433
0.007130227118,15.3433
0.007131294946,15.3433
0.007132362774,15.3433
0.007133430602,15.3433
0.00713449843,15.3433
0.007135566258,15.3433
0.007136634086,15.3433
0.007137701914,15.3433
0.007138769742,15.3433
0.00713983757,15.3433
0.007140905398,15.3433
0.007141973226,15.3433
0.007143041054,15.3433
0.007144108882,15.3433
0.00714517671,15.3433
0.007146244538,15.3433
0.007147312366,15.3433
0.007148380194,15.3433
0.007149448022,15.3433
0.00715051585,15.7025
0.007151559249,15.7025
0.007152602648,15.7025
0.007153646047,15.7025
0.007154689446,15.7025
0.007155732845,15.7025
0.007156776244,15.7025
0.007157819643,15.7025
0.007158863042,15.7025
0.007159906441,15.7025
0.00716094984,15.7025
0.007161993239,15.7025
0.007163036638,15.7025
0.007164080037,15.7025
0.007165123436,15.7025
0.007166166835,15.7025
0.007167210234,15.7025
0.007168253633,15.7025
0.007169297032,15.7025
0.007170340431,15.7025
0.00717138383,15.7025
0.007172427229,15.7025
0.007173470628,15.7025
0.007174514027,15.7025
0.007175557426,16.0703
0.007176576945,16.0703
0.007177596464,16.0703
0.007178615983,16.0703
0.007179635502,16.0703
0.007180655021,16.0703
0.00718167454,16.0703
0.007182694059,16.0703
0.007183713578,16.0703
0.007184733097,16.0703
0.007185752616,16.0703
0.007186772135,16.0703
0.007187791654,16.0703
0.007188811173,16.0703
0.007189830692,16.0703
0.007190850211,16.0703
0.00719186973,16.0703
0.007192889249,16.0703
0.007193908768,16.0703
0.007194928287,16.0703
0.007195947806,16.0703
0.007196967325,16.0703
0.007197986844,16.0703
0.007199006363,16.0703
0.007200025882,16.4467
0.00720102207,16.4467
0.007202018258,16.4467
0.007203014446,16.4467
0.007204010634,16.4467
0.007205006822,16.4467
0.00720600301,16.4467
0.007206999198,16.4467
0.007207995386,16.4467
0.007208991574,16.4467
0.007209987762,16.4467
0.00721098395,16.4467
0.007211980138,16.4467
0.007212976326,16.4467
0.007213972514,16.4467
0.007214968702,16.4467
0.00721596489,16.4467
0.007216961078,16.4467
0.007217957266,16.4467
0.007218953454,16.4467
0.007219949642,16.4467
0.00722094583,16.4467
0.007221942018,16.4467
0.007222938206,16.4467
0.007223934394,16.4467
0.007224930582,16.4467
0.00722592677,16.8316
0.007226900176,16.8316
0.007227873582,16.8316
0.007228846988,16.8316
0.007229820394,16.8316
0.0072307938,16.8316
0.007231767206,16.8316
0.007232740612,16.8316
0.007233714018,16.8316
0.007234687424,16.8316
0.00723566083,16.8316
0.007236634236,16.8316
0.007237607642,16.8316
0.007238581048,16.8316
0.007239554454,16.8316
0.00724052786,16.8316
0.007241501266,16.8316
0.007242474672,16.8316
0.007243448078,16.8316
0.007244421484,16.8316
0.00724539489,16.8316
0.007246368296,16.8316
0.007247341702,16.8316
0.007248315108,16.8316
0.007249288514,16.8316
0.00725026192,17.2251
0.007251213093,17.2251
0.007252164266,17.2251
0.007253115439,17.2251
0.007254066612,17.2251
0.007255017785,17.2251
0.007255968958,17.2251
0.007256920131,17.2251
0.007257871304,17.2251
0.007258822477,17.2251
