time,demo_network.SW_2.port[0].ibuf.inputQueueLength
0.000000513,0
0.000001025,0
0.000001537,0
0.000002049,0
0.000002561,0
0.000003073,0
0.000003585,0
0.000004099,1
0.000004611,2
0.000005123,2
0.000005635,2
0.000006147,3
0.000006659,3
0.000007171,4
0.000007683,4
0.000008197,5
0.000008709,6
0.000009221,6
0.000009733,6
0.000010245,7
0.000010757,7
0.000011269,8
0.000011781,8
0.000012295,9
0.000012807,9
0.000013319,10
0.000013831,10
0.000014343,11
0.000014855,11
0.000015367,12
0.000015879,12
0.000016393,13
0.000016905,13
0.000017417232,14
0.000017931702,14
0.000018446172,15
0.000018960642,15
0.000019475112,16
0.000019989582,16
0.000020504052,17
0.000021020444,18
0.000021536836,18
0.000022053228,18
0.00002256962,19
0.000023086012,19
0.000023602404,20
0.000024121266,20
0.000024640128,21
0.00002515899,21
0.000025677852,22
0.000026194244,22
0.000026710636,23
0.000027229498,23
0.00002774836,24
0.000028267222,24
0.000028786084,25
0.000029304946,25
0.000029823808,25
0.000030345689,26
0.00003086757,26
0.000031389451,27
0.000032771,27
0.000033283,28
0.000033795,28
0.000034307,28
0.000036867,27
0.000037379,27
0.000037891,28
0.000038403,28
0.000040963,27
0.000041475,27
0.000041987,28
0.000042499,28
0.000045059,27
0.000045571,28
0.000046083,28
0.000046595,28
0.000049155,27
0.000049667,27
0.000050179,28
0.000050691,28
0.000053251,27
0.000053763,27
0.000054275,28
0.000054787,28
0.000057347,27
0.000057859,28
0.000058371,28
0.000058883,28
0.000061443,27
0.000061955,27
0.000062467,28
0.000062979,28
0.000065539,27
0.000066051,27
0.000066563,28
0.000067075,28
0.000069635,27
0.000070147,28
0.000070659,28
0.000071171,28
0.000073731,27
0.000074243,27
0.000074755,28
0.000075267,28
0.000077827,27
0.000078339,27
0.000078851,28
0.000079363,28
0.000081923,27
0.000082435,28
0.000082947,28
0.000083459,28
0.000086019,27
0.000086531,27
0.000087043,28
0.000087555,28
0.000090115,27
0.000090627,27
0.000091139,28
0.000091651,28
0.000094211,27
0.000094723,28
0.000095235,28
0.000095747,28
0.000098307,27
0.000098819,27
0.000099331,28
0.000099843,28
0.000102403,27
0.000102915,27
0.000103427,28
0.000103939,28
0.000106499,27
0.000107011,28
0.000107523,28
0.000108035,28
0.000110595,27
0.000111107,27
0.000111619,28
0.000112131,28
0.000114691,27
0.000115203,27
0.000115715,28
0.000116227,28
0.000118787,27
0.000119299,28
0.000119811,28
0.000120323,28
0.000122883,27
0.000123395,27
0.000123907,28
0.000124419,28
0.000126979,27
0.000127491,27
0.000128003,28
0.000128515,28
0.000131075,27
0.000131587,28
0.000132099,28
0.000132611,28
0.000135171,27
0.000135683,27
0.000136195,28
0.000136707,28
0.000139267,27
0.000139779,27
0.000140291,28
0.000140803,28
0.000143363,27
0.000143875,28
0.000144387,28
0.000144899,28
0.000147459,27
0.000147971,27
0.000148483,28
0.000148995,28
0.000151555,27
0.000152067,27
0.000152579,28
0.000153091,28
0.000155651,27
0.000156163,28
0.000156675,28
0.000157187,28
0.000159747,27
0.000160259,27
0.000160771,28
0.000161283,28
0.000163843,27
0.000164355,27
0.000164867,28
0.000165379,28
0.000167939,27
0.000168451,28
0.000168963,28
0.000169475,28
0.000172035,27
0.000172547,27
0.000173059,28
0.000173571,28
0.000176131,27
0.000176643,27
0.000177155,28
0.000177667,28
0.000180227,27
0.000180739,28
0.000181251,28
0.000181763,28
0.000184323,27
0.000184835,27
0.000185347,28
0.000185859,28
0.000188419,27
0.000188931,27
0.000189443,28
0.000189955,28
0.000192515,27
0.000193027,28
0.000193539,28
0.000194051,28
0.000196611,27
0.000197123,27
0.000197635,28
0.000198147,28
0.000200707,27
0.000201219,27
0.000201731,28
0.000202243,28
0.000204803,27
0.000205315,28
0.000205827,28
0.000206339,28
0.000208899,27
0.000209411,27
0.000209923,28
0.000210435,28
0.000212995,27
0.000213507,27
0.000214019,28
0.000214531,28
0.000217091,27
0.000217603,28
0.000218517946,27
0.000220018084,27
0.000221518222,27
0.000223051573,26
0.000224584924,25
0.000226152036,25
0.000227685387,24
0.000229252499,24
0.000230819611,23
0.000232421034,23
0.000234022457,22
0.000235658739,22
0.000237330429,21
0.000239002119,20
0.000240709766,20
0.000242417413,19
0.000244161567,18
0.000245905721,18
0.00024768693,17
0.000249468139,16
0.000251286952,15
0.000253105765,15
0.000254924578,14
0.000256781544,13
0.00025863851,12
0.000260534178,11
0.000262469097,11
0.000264404016,10
0.000266378735,9
0.000268393803,8
0.000270408871,7
0.000272464837,6
0.00027456225,5
0.000276659663,4
0.000278757076,3
0.000280896485,1
0.000283035894,1
0.000285217848,0
0.000287442896,0
0.000289667944,0
0.000291936635,0
0.000294205326,0
0.000296474017,0
0.000298742708,0
0.000301011399,0
0.000303236447,0
0.000305461495,0
0.000307686543,0
0.000309911591,0
0.000312136639,0
0.000314361687,0
0.000316586735,0
0.000318811783,0
0.000321036831,0
0.000323261879,0
0.000325486927,0
0.000327711975,0
0.000329893929,0
0.000332075883,0
0.000334257837,0
0.000336439791,0
0.000338621745,0
0.000340803699,0
0.000342985653,0
0.000345167607,0
0.000347349561,0
0.000349531515,0
0.000351713469,0
0.000353852878,0
0.000355992287,0
0.000358131696,0
0.000360271105,0
0.000362410514,0
0.000364549923,0
0.000366689332,0
0.000368828741,0
0.00037096815,0
0.000373107559,0
0.000375246968,0
0.000377386377,0
0.00037948379,0
0.000381581203,0
0.000383678616,0
0.000385776029,0
0.000387873442,0
0.000389970855,0
0.000392068268,0
0.000394165681,0
0.000396263094,0
0.000398360507,0
0.00040045792,0
0.000402555333,0
0.000404611299,0
0.000406667265,0
0.000408723231,0
0.000410779197,0
0.000412835163,0
0.000414891129,0
0.000416947095,0
0.000419003061,0
0.000421059027,0
0.000423114993,0
0.000425170959,0
0.000427226925,0
0.000429241993,0
0.000431257061,0
0.000433272129,0
0.000435287197,0
0.000437302265,0
0.000439317333,0
0.000441332401,0
0.000443347469,0
0.000445362537,0
0.000447377605,0
0.000449392673,0
0.000451407741,0
0.00045338246,0
0.000455357179,0
0.000457331898,0
0.000459306617,0
0.000461281336,0
0.000463256055,0
0.000465230774,0
0.000467205493,0
0.000469180212,0
0.000471154931,0
0.00047312965,0
0.000475104369,0
0.000477079088,0
0.000479014007,0
0.000480948926,0
0.000482883845,0
0.000484818764,0
0.000486753683,0
0.000488688602,0
0.000490623521,0
0.00049255844,0
0.000494493359,0
0.000496428278,0
0.000498363197,0
0.000500298116,0
0.000502233035,0
0.000504128703,0
0.000506024371,0
0.000507920039,0
0.000509815707,0
0.000511711375,0
0.000513607043,0
0.000515502711,0
0.000517398379,0
0.000519294047,0
0.000521189715,0
0.000523085383,0
0.000524981051,0
0.000526876719,0
0.000528733685,0
0.000530590651,0
0.000532447617,0
0.000534304583,0
0.000536161549,0
0.000538018515,0
0.000539875481,0
0.000541732447,0
0.000543589413,0
0.000545446379,0
0.000547303345,0
0.000549160311,0
0.000551017277,0
0.00055283609,0
