time,demo_network.SW_2.port[2].vlarb.available credits in vla
0.000000563,32
0.000000634111,31
0.000001075,30
0.000001146111,29
0.000001587,28
0.000001658111,27
0.000002099,26
0.000002099,26
0.000002149,26
0.000002220111,25
0.000002611,25
0.000002661,25
0.000002732111,24
0.000003173,24
0.000003244111,23
0.000003685,23
0.000003756111,22
0.000004197,22
0.000004268111,21
0.000004709,21
0.000004780111,20
0.000005221,20
0.000005292111,19
0.000005733,19
0.000005804111,18
0.000006245,18
0.000006316111,17
0.000006757,17
0.000006828111,16
0.000007269,16
0.000007340111,15
0.000007781,15
0.000007852111,14
0.000008193,29
0.000008293,29
0.000008807,29
0.000008878111,28
0.000008949222,27
0.000009057,27
0.000009319,27
0.000009390111,26
0.000009831,26
0.000009902111,25
0.000010343,25
0.000010414111,24
0.000010593,24
0.000010855,24
0.000010926111,23
0.000011367,23
0.000011438111,22
0.000011879,22
0.000011950111,21
0.000012129,21
0.000012391,21
0.000012462111,20
0.000012903,20
0.000012974111,19
0.000013415,19
0.000013486111,18
0.000013665,18
0.000013927,18
0.000013998111,17
0.000014439,17
0.000014510111,16
0.000014951,16
0.000015022111,15
0.000015201,15
0.000015463,15
0.000015534111,14
0.000015975,14
0.000016046111,13
0.000016385,29
0.000016487,29
0.000016737,29
0.000016808111,28
0.000017001,28
0.000017072111,27
0.000017513,27
0.000017584111,26
0.000018025,26
0.000018096111,25
0.000018275,25
0.000018537,25
0.000018608111,24
0.000019049,24
0.000019120111,23
0.000019561,23
0.000019632111,22
0.000019811,22
0.000020073,22
0.000020144111,21
0.000020585,21
0.000020656111,20
0.000021097,20
0.000021168111,19
0.000021347,19
0.000021609,19
0.000021680111,18
0.000022121,18
0.000022192111,17
0.000022633,17
0.000022704111,16
0.000022883,16
0.000023145,16
0.000023216111,15
0.000023657,15
0.000023728111,14
0.000024169,14
0.000024240111,13
0.000024419,13
0.000024681,13
0.000024881,30
0.000024952111,29
0.000025195,29
0.000025266111,28
0.000025707,28
0.000025778111,27
0.000025957,27
0.000026219,27
0.000026290111,26
0.000026731,26
0.000026802111,25
0.000027243,25
0.000027314111,24
0.000027493,24
0.000027755,24
0.000027826111,23
0.000028267,23
0.000028338111,22
0.000028779,22
0.000028850111,21
0.000029029,21
0.000029291,21
0.000029362111,20
0.000029803,20
0.000029874111,19
0.000030315,19
0.000030386111,18
0.000030565,18
0.000030827,18
0.000030898111,17
0.000031339,17
0.000031410111,16
0.000031851,16
0.000031922111,15
0.000032101,15
0.000032363,15
0.000032434111,14
0.000032769,29
0.000032875,29
0.000033389,29
0.000033460111,28
0.000033531222,27
0.000033639,27
0.000033901,27
0.000033972111,26
0.000034413,26
0.000034484111,25
0.000034925,25
0.000034996111,24
0.000035175,24
0.000035437,24
0.000035508111,23
0.000035949,23
0.000036020111,22
0.000036461,22
0.000036532111,21
0.000036711,21
0.000036973,21
0.000037044111,20
0.000037485,20
0.000037556111,19
0.000037997,19
0.000038068111,18
0.000038247,18
0.000038509,18
0.000038580111,17
0.000039021,17
0.000039092111,16
0.000039533,16
0.000039604111,15
0.000039783,15
0.000040045,15
0.000040116111,14
0.000040557,14
0.000040628111,13
0.000040961,29
0.000041069,29
0.000041319,29
0.000041390111,28
0.000041583,28
0.000041654111,27
0.000042095,27
0.000042166111,26
0.000042607,26
0.000042678111,25
0.000042857,25
0.000043119,25
0.000043190111,24
0.000043631,24
0.000043702111,23
0.000044143,23
0.000044214111,22
0.000044393,22
