time,demo_network.SW_2.port[2].vlarb.available credits in vla
0.000042125,27
0.000042196111,26
0.000042637,26
0.000042708111,25
0.000042887,25
0.000043149,25
0.000043349,30
0.000043420111,29
0.000043663,29
0.000043734111,28
0.000044175,28
0.000044246111,27
0.000044425,27
0.000044687,27
0.000044758111,26
0.000045057,29
0.000045199,29
0.000045713,29
0.000045784111,28
0.000045855222,27
0.000045963,27
0.000046225,27
0.000046296111,26
0.000046737,26
0.000046808111,25
0.000047105,29
0.000047249,29
0.000047499,29
0.000047570111,28
0.000047763,28
0.000047834111,27
0.000048275,27
0.000048346111,26
0.000048787,26
0.000048858111,25
0.000049037,25
0.000049299,25
0.000049499,30
0.000049570111,29
0.000049813,29
0.000049884111,28
0.000050325,28
0.000050396111,27
0.000050575,27
0.000050837,27
0.000050908111,26
0.000051201,29
0.000051349,29
0.000051863,29
0.000051934111,28
0.000052005222,27
0.000052113,27
0.000052375,27
0.000052446111,26
0.000052887,26
0.000052958111,25
0.000053249,29
0.000053399,29
0.000053649,29
0.000053720111,28
0.000053913,28
0.000053984111,27
0.000054425,27
0.000054496111,26
0.000054937,26
0.000055008111,25
0.000055187,25
0.000055449,25
0.000055649,30
0.000055720111,29
0.000055963,29
0.000056034111,28
0.000056475,28
0.000056546111,27
0.000056725,27
0.000056987,27
0.000057058111,26
0.000057345,29
0.000057499,29
0.000058013,29
0.000058084111,28
0.000058155222,27
0.000058263,27
0.000058525,27
0.000058596111,26
0.000059037,26
0.000059108111,25
0.000059393,29
0.000059549,29
0.000059799,29
0.000059870111,28
0.000060063,28
0.000060134111,27
0.000060575,27
0.000060646111,26
0.000061087,26
0.000061158111,25
0.000061337,25
0.000061599,25
0.000061799,30
0.000061870111,29
0.000062113,29
0.000062184111,28
0.000062625,28
0.000062696111,27
0.000062875,27
0.000063137,27
0.000063208111,26
0.000063489,29
0.000063649,29
0.000064163,29
0.000064234111,28
0.000064305222,27
0.000064413,27
0.000064675,27
0.000064746111,26
0.000065187,26
0.000065258111,25
0.000065537,29
0.000065699,29
0.000065949,29
0.000066020111,28
0.000066213,28
0.000066284111,27
0.000066725,27
0.000066796111,26
0.000067237,26
0.000067308111,25
0.000067487,25
0.000067749,25
0.000067949,30
0.000068020111,29
0.000068263,29
0.000068334111,28
0.000068775,28
0.000068846111,27
0.000069025,27
0.000069287,27
0.000069358111,26
0.000069633,29
0.000069799,29
0.000070313,29
0.000070384111,28
0.000070455222,27
0.000070563,27
0.000070825,27
0.000070896111,26
0.000071337,26
0.000071408111,25
0.000071681,29
0.000071849,29
0.000072099,29
0.000072170111,28
0.000072363,28
0.000072434111,27
0.000072875,27
0.000072946111,26
0.000073387,26
0.000073458111,25
0.000073637,25
0.000073899,25
0.000074099,30
0.000074170111,29
0.000074413,29
0.000074484111,28
0.000074925,28
0.000074996111,27
0.000075175,27
0.000075437,27
0.000075508111,26
0.000075777,29
0.000075949,29
0.000076463,29
0.000076534111,28
0.000076605222,27
0.000076713,27
0.000076975,27
0.000077046111,26
0.000077487,26
0.000077558111,25
0.000077825,29
0.000077999,29
0.000078249,29
0.000078320111,28
0.000078513,28
0.000078584111,27
0.000079025,27
0.000079096111,26
0.000079537,26
0.000079608111,25
0.000079787,25
0.000080049,25
0.000080249,30
0.000080320111,29
0.000080563,29
0.000080634111,28
0.000081075,28
0.000081146111,27
0.000081325,27
0.000081587,27
0.000081658111,26
0.000081921,29
0.000082099,29
0.000082613,29
0.000082684111,28
0.000082755222,27
0.000082863,27
0.000083125,27
0.000083196111,26
0.000083637,26
0.000083708111,25
0.000083969,29
0.000084149,29
0.000084399,29
0.000084470111,28
0.000084663,28
0.000084734111,27
0.000085175,27
0.000085246111,26
0.000085687,26
0.000085758111,25
0.000085937,25
0.000086199,25
0.000086399,30
0.000086470111,29
0.000086713,29
0.000086784111,28
0.000087225,28
0.000087296111,27
0.000087475,27
0.000087737,27
0.000087808111,26
0.000088065,29
0.000088249,29
0.000088763,29
0.000088834111,28
0.000088905222,27
0.000089013,27
0.000089275,27
0.000089346111,26
0.000089787,26
0.000089858111,25
0.000090113,29
0.000090299,29
0.000090549,29
0.000090620111,28
0.000090813,28
0.000090884111,27
0.000091325,27
0.000091396111,26
0.000091837,26
0.000091908111,25
0.000092087,25
0.000092349,25
0.000092549,30
0.000092620111,29
0.000092863,29
0.000092934111,28
0.000093375,28
0.000093446111,27
0.000093625,27
0.000093887,27
0.000093958111,26
0.000094209,29
0.000094399,29
0.000094913,29
0.000094984111,28
0.000095055222,27
0.000095163,27
0.000095425,27
0.000095496111,26
0.000095937,26
0.000096008111,25
0.000096257,29
0.000096449,29
0.000096699,29
0.000096770111,28
0.000096963,28
0.000097034111,27
0.000097475,27
0.000097546111,26
0.000097987,26
0.000098058111,25
0.000098237,25
0.000098499,25
0.000098699,30
0.000098770111,29
0.000099013,29
0.000099084111,28
0.000099525,28
0.000099596111,27
0.000099775,27
0.000100037,27
0.000100108111,26
0.000100353,29
0.000100549,29
0.000101063,29
0.000101134111,28
0.000101205222,27
0.000101313,27
0.000101575,27
0.000101646111,26
0.000102087,26
0.000102158111,25
0.000102401,29
0.000102599,29
0.000102849,29
0.000102920111,28
0.000103113,28
0.000103184111,27
0.000103625,27
0.000103696111,26
0.000104137,26
0.000104208111,25
0.000104387,25
0.000104649,25
0.000104849,30
0.000104920111,29
0.000105163,29
0.000105234111,28
0.000105675,28
0.000105746111,27
0.000105925,27
0.000106187,27
0.000106258111,26
0.000106497,29
0.000106699,29
0.000107213,29
0.000107284111,28
0.000107355222,27
0.000107463,27
0.000107725,27
0.000107796111,26
0.000108237,26
0.000108308111,25
0.000108545,29
0.000108749,29
0.000108999,29
0.000109070111,28
0.000109263,28
0.000109334111,27
0.000109775,27
0.000109846111,26
0.000110287,26
0.000110358111,25
0.000110537,25
0.000110799,25
0.000110999,30
0.000111070111,29
0.000111313,29
0.000111384111,28
0.000111825,28
0.000111896111,27
0.000112075,27
0.000112337,27
0.000112408111,26
0.000112641,29
0.000112849,29
0.000113363,29
0.000113434111,28
0.000113505222,27
0.000113613,27
0.000113875,27
0.000113946111,26
0.000114387,26
0.000114458111,25
0.000114689,29
0.000114899,29
0.000115149,29
0.000115220111,28
0.000115413,28
0.000115484111,27
0.000115925,27
0.000115996111,26
0.000116437,26
0.000116508111,25
0.000116687,25
0.000116949,25
0.000117149,30
0.000117220111,29
0.000117463,29
0.000117534111,28
0.000117975,28
0.000118046111,27
0.000118225,27
0.000118487,27
0.000118558111,26
0.000118785,29
0.000118999,29
0.000119513,29
0.000119584111,28
0.000119655222,27
0.000119763,27
0.000120025,27
0.000120096111,26
0.000120537,26
0.000120608111,25
0.000120833,29
0.000121049,29
0.000121299,29
0.000121370111,28
0.000121563,28
0.000121634111,27
0.000122075,27
0.000122146111,26
0.000122587,26
0.000122658111,25
0.000122837,25
0.000123099,25
0.000123299,30
0.000123370111,29
0.000123613,29
0.000123684111,28
0.000124125,28
0.000124196111,27
0.000124375,27
0.000124637,27
0.000124708111,26
0.000124929,29
0.000125149,29
0.000125663,29
0.000125734111,28
0.000125805222,27
0.000125913,27
0.000126175,27
0.000126246111,26
0.000126687,26
0.000126758111,25
0.000126977,29
0.000127199,29
0.000127449,29
0.000127520111,28
0.000127713,28
0.000127784111,27
0.000128225,27
0.000128296111,26
0.000128737,26
0.000128808111,25
0.000128987,25
0.000129249,25
0.000129449,30
0.000129520111,29
0.000129763,29
0.000129834111,28
0.000130275,28
0.000130346111,27
0.000130525,27
0.000130787,27
0.000130858111,26
0.000131073,29
0.000131299,29
0.000131813,29
0.000131884111,28
0.000131955222,27
0.000132063,27
0.000132325,27
0.000132396111,26
0.000132837,26
0.000132908111,25
0.000133121,29
0.000133349,29
0.000133599,29
0.000133670111,28
0.000133863,28
0.000133934111,27
0.000134375,27
0.000134446111,26
0.000134887,26
0.000134958111,25
0.000135137,25
0.000135399,25
0.000135599,30
0.000135670111,29
0.000135913,29
0.000135984111,28
0.000136425,28
0.000136496111,27
0.000136675,27
0.000136937,27
0.000137008111,26
0.000137217,29
0.000137449,29
0.000137963,29
0.000138034111,28
0.000138105222,27
0.000138213,27
0.000138475,27
0.000138546111,26
0.000138987,26
0.000139058111,25
0.000139265,29
0.000139499,29
0.000139749,29
0.000139820111,28
0.000140013,28
0.000140084111,27
0.000140525,27
0.000140596111,26
0.000141037,26
0.000141108111,25
0.000141287,25
0.000141549,25
0.000141749,30
0.000141820111,29
0.000142063,29
0.000142134111,28
0.000142575,28
0.000142646111,27
0.000142825,27
0.000143087,27
0.000143158111,26
0.000143361,29
0.000143599,29
0.000144113,29
0.000144184111,28
0.000144255222,27
0.000144363,27
0.000144625,27
0.000144696111,26
0.000145137,26
0.000145208111,25
0.000145409,29
0.000145649,29
0.000145899,29
0.000145970111,28
0.000146163,28
0.000146234111,27
0.000146675,27
0.000146746111,26
0.000147187,26
0.000147258111,25
0.000147437,25
0.000147699,25
0.000147899,30
0.000147970111,29
0.000148213,29
0.000148284111,28
0.000148725,28
0.000148796111,27
0.000148975,27
0.000149237,27
0.000149308111,26
0.000149505,29
0.000149749,29
0.000150263,29
0.000150334111,28
0.000150405222,27
0.000150513,27
0.000150775,27
0.000150846111,26
0.000151287,26
0.000151358111,25
0.000151553,29
0.000151799,29
0.000152049,29
0.000152120111,28
0.000152313,28
0.000152384111,27
0.000152825,27
0.000152896111,26
0.000153337,26
0.000153408111,25
0.000153587,25
0.000153849,25
0.000154049,30
0.000154120111,29
0.000154363,29
0.000154434111,28
0.000154875,28
0.000154946111,27
0.000155125,27
0.000155387,27
0.000155458111,26
0.000155649,29
0.000155899,29
0.000156413,29
0.000156484111,28
0.000156555222,27
0.000156663,27
0.000156925,27
0.000156996111,26
0.000157437,26
0.000157508111,25
0.000157697,29
0.000157949,29
0.000158199,29
0.000158270111,28
0.000158463,28
0.000158534111,27
0.000158975,27
0.000159046111,26
0.000159487,26
0.000159558111,25
0.000159737,25
0.000159999,25
0.000160199,30
0.000160270111,29
0.000160513,29
0.000160584111,28
0.000161025,28
0.000161096111,27
0.000161275,27
0.000161537,27
0.000161608111,26
0.000161793,29
0.000162049,29
0.000162563,29
0.000162634111,28
0.000162705222,27
0.000162813,27
0.000163075,27
0.000163146111,26
0.000163587,26
0.000163658111,25
0.000163841,29
0.000164099,29
0.000164349,29
0.000164420111,28
0.000164613,28
0.000164684111,27
0.000165125,27
0.000165196111,26
0.000165637,26
0.000165708111,25
0.000165887,25
0.000166149,25
0.000166349,30
0.000166420111,29
0.000166663,29
0.000166734111,28
0.000167175,28
0.000167246111,27
0.000167425,27
0.000167687,27
0.000167758111,26
0.000167937,29
0.000168199,29
0.000168713,29
0.000168784111,28
0.000168855222,27
0.000168963,27
0.000169225,27
0.000169296111,26
0.000169737,26
0.000169808111,25
0.000169985,29
0.000170249,29
0.000170499,29
0.000170570111,28
0.000170763,28
0.000170834111,27
0.000171275,27
0.000171346111,26
0.000171787,26
0.000171858111,25
0.000172037,25
0.000172299,25
0.000172499,30
0.000172570111,29
0.000172813,29
0.000172884111,28
0.000173325,28
0.000173396111,27
0.000173575,27
0.000173837,27
0.000173908111,26
0.000174081,29
0.000174349,29
0.000174863,29
0.000174934111,28
0.000175005222,27
0.000175113,27
0.000175375,27
0.000175446111,26
0.000175887,26
0.000175958111,25
0.000176129,29
0.000176399,29
0.000176649,29
0.000176720111,28
0.000176913,28
0.000176984111,27
0.000177425,27
0.000177496111,26
0.000177937,26
0.000178008111,25
0.000178187,25
0.000178449,25
0.000178649,30
0.000178720111,29
0.000178963,29
0.000179034111,28
0.000179475,28
0.000179546111,27
0.000179725,27
0.000179987,27
0.000180058111,26
0.000180225,29
0.000180499,29
0.000181013,29
0.000181084111,28
0.000181155222,27
0.000181263,27
0.000181525,27
0.000181596111,26
0.000182037,26
0.000182108111,25
0.000182273,29
0.000182549,29
0.000182799,29
0.000182870111,28
0.000183063,28
0.000183134111,27
0.000183575,27
0.000183646111,26
0.000184087,26
0.000184158111,25
0.000184337,25
0.000184599,25
0.000184799,30
0.000184870111,29
0.000185113,29
0.000185184111,28
0.000185625,28
0.000185696111,27
0.000185875,27
0.000186137,27
0.000186208111,26
0.000186369,29
0.000186649,29
0.000187163,29
0.000187234111,28
0.000187305222,27
0.000187413,27
0.000187675,27
0.000187746111,26
0.000188187,26
0.000188258111,25
0.000188417,29
0.000188699,29
0.000188949,29
0.000189020111,28
0.000189213,28
0.000189284111,27
0.000189725,27
0.000189796111,26
0.000190237,26
0.000190308111,25
0.000190487,25
0.000190749,25
0.000190949,30
0.000191020111,29
0.000191263,29
0.000191334111,28
0.000191775,28
0.000191846111,27
0.000192025,27
0.000192287,27
0.000192358111,26
0.000192513,29
0.000192799,29
0.000193313,29
0.000193384111,28
0.000193455222,27
0.000193563,27
0.000193825,27
0.000193896111,26
0.000194337,26
0.000194408111,25
0.000194561,29
0.000194849,29
0.000195099,29
0.000195170111,28
0.000195363,28
0.000195434111,27
0.000195875,27
0.000195946111,26
0.000196387,26
0.000196458111,25
0.000196637,25
0.000196899,25
0.000197099,30
0.000197170111,29
0.000197413,29
0.000197484111,28
0.000197925,28
0.000197996111,27
0.000198175,27
0.000198437,27
0.000198508111,26
0.000198657,29
0.000198949,29
0.000199463,29
0.000199534111,28
0.000199605222,27
0.000199713,27
0.000199975,27
0.000200046111,26
0.000200487,26
0.000200558111,25
0.000200705,29
0.000200999,29
0.000201249,29
0.000201320111,28
0.000201513,28
0.000201584111,27
0.000202025,27
0.000202096111,26
0.000202537,26
0.000202608111,25
0.000202787,25
0.000203049,25
0.000203249,30
0.000203320111,29
0.000203563,29
0.000203634111,28
0.000204075,28
0.000204146111,27
0.000204325,27
0.000204587,27
0.000204658111,26
0.000204801,29
0.000205099,29
0.000205613,29
0.000205684111,28
0.000205755222,27
0.000205863,27
0.000206125,27
0.000206196111,26
0.000206637,26
0.000206708111,25
0.000206849,29
0.000207149,29
0.000207399,29
0.000207470111,28
0.000207663,28
0.000207734111,27
0.000208175,27
0.000208246111,26
0.000208687,26
0.000208758111,25
0.000208937,25
0.000209199,25
0.000209399,30
0.000209470111,29
0.000209713,29
0.000209784111,28
0.000210225,28
0.000210296111,27
0.000210475,27
0.000210737,27
0.000210808111,26
0.000210945,29
0.000211249,29
0.000211763,29
0.000211834111,28
0.000211905222,27
0.000212013,27
0.000212275,27
0.000212346111,26
0.000212787,26
0.000212858111,25
0.000212993,29
0.000213299,29
0.000213549,29
0.000213620111,28
0.000213813,28
0.000213884111,27
0.000214325,27
0.000214396111,26
0.000214837,26
0.000214908111,25
0.000215087,25
0.000215349,25
0.000215549,30
0.000215620111,29
0.000215863,29
0.000215934111,28
0.000216375,28
0.000216446111,27
0.000216625,27
0.000216887,27
0.000216958111,26
0.000217089,29
0.000217399,29
0.000217913,29
0.000217984111,28
0.000218055222,27
0.000218163,27
0.000218425,27
0.000218496111,26
0.000218937,26
0.000219008111,25
0.000219137,29
0.000219449,29
0.000219699,29
0.000219770111,28
0.000219963,28
0.000220034111,27
0.000220475,27
0.000220546111,26
0.000220987,26
0.000221058111,25
0.000221185,29
0.000221237,29
0.000221499,29
0.000222013,29
0.000222084111,28
0.000222155222,27
0.000222525,27
0.000222596111,26
0.000222775,26
0.000223037,26
0.000223108111,25
0.000223237,29
0.000223549,29
0.000224063,29
0.000224134111,28
0.000224205222,27
0.000224313,27
0.000224575,27
0.000224646111,26
0.000225087,26
0.000225158111,25
0.000225281,29
0.000225599,29
0.000225849,29
0.000225920111,28
0.000226113,28
0.000226184111,27
0.000226625,27
0.000226696111,26
0.000227137,26
0.000227208111,25
0.000227329,29
0.000227387,29
0.000227649,29
0.000228163,29
0.000228234111,28
0.000228305222,27
0.000228675,27
0.000228746111,26
0.000228925,26
0.000229187,26
0.000229258111,25
0.000229387,29
0.000229699,29
0.000230213,29
0.000230284111,28
0.000230355222,27
0.000230463,27
0.000230725,27
0.000230796111,26
0.000231237,26
0.000231308111,25
0.000231425,29
0.000231749,29
0.000231999,29
0.000232070111,28
0.000232263,28
0.000232334111,27
0.000232775,27
0.000232846111,26
0.000233287,26
0.000233358111,25
0.000233473,29
0.000233537,29
0.000233799,29
0.000234313,29
0.000234384111,28
0.000234455222,27
0.000234825,27
0.000234896111,26
0.000235075,26
0.000235337,26
0.000235408111,25
0.000235537,29
0.000235849,29
0.000236363,29
0.000236434111,28
0.000236505222,27
0.000236613,27
0.000236875,27
0.000236946111,26
0.000237387,26
0.000237458111,25
0.000237569,29
0.000237899,29
0.000238149,29
0.000238220111,28
0.000238413,28
0.000238484111,27
0.000238925,27
0.000238996111,26
0.000239437,26
0.000239508111,25
0.000239617,29
0.000239687,29
0.000239949,29
0.000240463,29
0.000240534111,28
0.000240605222,27
0.000240975,27
0.000241046111,26
0.000241225,26
0.000241487,26
0.000241558111,25
0.000241687,29
0.000241999,29
0.000242513,29
0.000242584111,28
0.000242655222,27
0.000242763,27
0.000243025,27
0.000243096111,26
0.000243537,26
0.000243608111,25
0.000243713,29
0.000244049,29
0.000244299,29
0.000244370111,28
0.000244563,28
0.000244634111,27
0.000245075,27
0.000245146111,26
0.000245587,26
0.000245658111,25
0.000245761,29
0.000245837,29
0.000246099,29
0.000246613,29
0.000246684111,28
0.000246755222,27
0.000247125,27
0.000247196111,26
0.000247375,26
0.000247637,26
0.000247708111,25
0.000247837,29
0.000248149,29
0.000248663,29
0.000248734111,28
0.000248805222,27
0.000248913,27
0.000249175,27
0.000249246111,26
0.000249687,26
0.000249758111,25
0.000249857,29
0.000250199,29
0.000250449,29
0.000250520111,28
0.000250713,28
0.000250784111,27
0.000251225,27
0.000251296111,26
0.000251737,26
0.000251808111,25
0.000251905,29
0.000251987,29
0.000252249,29
0.000252763,29
0.000252834111,28
0.000252905222,27
0.000253275,27
0.000253346111,26
0.000253525,26
0.000253787,26
0.000253858111,25
0.000253987,29
0.000254299,29
0.000254813,29
0.000254884111,28
0.000254955222,27
0.000255063,27
0.000255325,27
0.000255396111,26
0.000255837,26
0.000255908111,25
0.000256001,29
0.000256349,29
0.000256599,29
0.000256670111,28
0.000256863,28
0.000256934111,27
0.000257375,27
0.000257446111,26
0.000257887,26
0.000257958111,25
0.000258049,29
0.000258137,29
0.000258399,29
0.000258913,29
0.000258984111,28
0.000259055222,27
0.000259425,27
0.000259496111,26
0.000259675,26
0.000259937,26
0.000260008111,25
0.000260137,29
0.000260449,29
0.000260963,29
0.000261034111,28
0.000261105222,27
0.000261213,27
0.000261475,27
0.000261546111,26
0.000261987,26
0.000262058111,25
0.000262145,29
0.000262499,29
0.000262749,29
0.000262820111,28
0.000263013,28
0.000263084111,27
0.000263525,27
0.000263596111,26
0.000264037,26
0.000264108111,25
0.000264193,29
0.000264287,29
0.000264549,29
0.000265063,29
0.000265134111,28
0.000265205222,27
0.000265575,27
0.000265646111,26
0.000265825,26
0.000266087,26
0.000266158111,25
0.000266287,29
0.000266599,29
0.000267113,29
0.000267184111,28
0.000267255222,27
0.000267363,27
0.000267625,27
0.000267696111,26
0.000268137,26
0.000268208111,25
0.000268289,29
0.000268649,29
0.000268899,29
0.000268970111,28
0.000269163,28
0.000269234111,27
0.000269675,27
0.000269746111,26
0.000270187,26
0.000270258111,25
0.000270337,29
0.000270437,29
0.000270699,29
0.000271213,29
0.000271284111,28
0.000271355222,27
0.000271725,27
0.000271796111,26
0.000271975,26
0.000272237,26
0.000272308111,25
0.000272437,29
0.000272749,29
0.000273263,29
0.000273334111,28
0.000273405222,27
0.000273513,27
0.000273775,27
0.000273846111,26
0.000274287,26
0.000274358111,25
0.000274433,29
0.000274799,29
0.000275049,29
0.000275120111,28
0.000275313,28
0.000275384111,27
0.000275825,27
0.000275896111,26
0.000276337,26
0.000276408111,25
0.000276481,29
0.000276587,29
0.000276849,29
0.000277363,29
0.000277434111,28
0.000277505222,27
0.000277875,27
0.000277946111,26
0.000278125,26
0.000278387,26
0.000278458111,25
0.000278587,29
0.000278899,29
0.000279413,29
0.000279484111,28
0.000279555222,27
0.000279663,27
0.000279925,27
0.000279996111,26
0.000280437,26
0.000280508111,25
0.000280577,29
0.000280949,29
0.000281199,29
0.000281270111,28
0.000281463,28
0.000281534111,27
0.000281975,27
0.000282046111,26
0.000282487,26
0.000282558111,25
0.000282625,29
0.000282737,29
0.000282999,29
0.000283513,29
0.000283584111,28
0.000283655222,27
0.000284025,27
0.000284096111,26
0.000284275,26
0.000284537,26
0.000284608111,25
0.000284737,29
0.000285049,29
0.000285563,29
0.000285634111,28
0.000285705222,27
0.000285813,27
0.000286075,27
0.000286146111,26
0.000286587,26
0.000286658111,25
0.000286721,29
0.000287099,29
0.000287349,29
0.000287420111,28
0.000287613,28
0.000287684111,27
0.000288125,27
0.000288196111,26
0.000288637,26
0.000288708111,25
0.000288769,29
0.000288887,29
0.000289149,29
0.000289663,29
0.000289734111,28
0.000289947412,27
0.000290175,27
0.000290899689,30
0.000292216103,29
0.000293212571,32
0.000294528985,31
0.000295525453,32
0.000296841867,31
0.000297838335,32
0.000299154749,32
0.000300151217,31
0.000301467631,32
0.000302464099,31
0.000303736322,32
0.00030473279,31
0.000306005013,32
0.000307001481,31
0.000308273704,32
0.000309270172,32
0.000310542395,31
0.000311538863,32
0.000312811086,31
0.000313807554,32
0.000315079777,31
0.000316076245,32
0.000317348468,31
0.000318344936,31
0.000319617159,32
0.000320613627,31
0.00032188585,32
0.000322882318,31
0.000324154541,32
0.000325151009,31
0.000326423232,32
0.0003274197,31
0.00032864828,32
0.000329644748,31
0.000330873328,31
0.000331869796,32
0.000333098376,31
0.000334094844,32
0.000335323424,31
0.000336319892,32
0.000337548472,31
0.00033854494,32
0.00033977352,31
0.000340769988,32
0.000341998568,31
0.000342995036,31
0.000344223616,32
0.000345220084,31
0.000346448664,32
0.000347445132,31
0.000348673712,32
0.00034967018,31
0.00035089876,32
0.000351895228,31
0.000353080714,32
0.000354077182,31
0.000355262668,32
0.000356259136,31
0.000357444622,31
0.00035844109,32
0.000359626576,31
0.000360623044,32
0.00036180853,31
0.000362804998,32
0.000363990484,31
0.000364986952,32
0.000366172438,31
0.000367168906,32
0.000368354392,31
0.00036935086,32
0.000370536346,31
0.000371532814,32
0.0003727183,31
0.000373714768,31
0.000374900254,32
0.000375896722,31
0.000377082208,32
0.000378036131,31
0.000379221617,32
0.00038017554,31
0.000381361026,32
0.000382314949,31
0.000383500435,32
0.000384454358,31
0.000385639844,32
0.000386593767,31
0.000387779253,32
0.000388733176,31
0.000389918662,32
0.000390872585,31
0.000392058071,32
0.000393011994,31
0.00039419748,32
0.000395151403,31
0.000396336889,32
0.000397290812,31
0.000398476298,31
0.000399430221,32
0.000400615707,31
0.00040156963,32
0.00040271312,31
0.000403667043,32
0.000404810533,31
0.000405764456,32
0.000406907946,31
0.000407861869,32
0.000409005359,31
0.000409959282,32
0.000411102772,31
0.000412056695,32
0.000413200185,31
0.000414154108,32
0.000415297598,31
0.000416251521,32
0.000417395011,31
0.000418348934,32
0.000419492424,31
0.000420446347,32
0.000421589837,31
0.00042254376,32
0.00042368725,31
0.000424641173,32
0.000425784663,31
0.000426738586,32
0.000427840629,31
0.000428794552,32
0.000429896595,31
0.000430850518,32
0.000431952561,31
0.000432906484,32
0.000434008527,31
0.00043496245,32
0.000436064493,31
0.000437018416,32
0.000438120459,31
0.000439074382,32
0.000440176425,31
0.000441130348,32
0.000442232391,31
0.000443186314,32
0.000444288357,31
0.00044524228,32
0.000446344323,31
0.000447298246,32
0.000448400289,31
0.000449354212,32
0.000450456255,31
0.000451410178,32
0.000452512221,31
0.000453425246,31
0.000454527289,30
0.000455440314,32
0.000456542357,31
0.000457455382,32
0.000458557425,31
0.00045947045,32
0.000460572493,31
0.000461485518,32
0.000462587561,31
0.000463500586,32
0.000464602629,31
0.000465515654,32
0.000466617697,31
0.000467530722,32
0.000468632765,31
0.00046954579,32
0.000470647833,31
0.000471560858,32
0.000472662901,31
0.000473575926,32
0.000474677969,31
0.000475590994,32
0.000476693037,31
0.000477565713,32
0.000478667756,31
0.000479540432,32
0.000480642475,31
0.000481515151,32
0.000482617194,31
0.00048348987,32
0.000484591913,31
0.000485464589,32
0.000486566632,31
0.000487439308,32
0.000488541351,31
0.000489414027,30
0.00049051607,31
0.000491388746,30
0.000492490789,32
0.000493363465,31
0.000494465508,32
