time,demo_network.H_1.obuf.Throughput-obuf
0.000025001,39.3267
0.000050001,30.807
0.000075001,20.3213
0.000100001,20.9766
0.000125001,20.9766
0.000150001,20.3213
0.000175001,20.3213
0.000200001,19.6659
0.000225001,19.0106
0.000250001,19.6659
0.000275001,18.3552
0.000300001,19.6659
0.000325001,19.008
0.000350001,20.3213
0.000375001,20.9766
0.000400001,20.9766
0.000425001,20.9766
0.000450001,20.3213
0.000475001,20.9766
0.000500001,20.3213
0.000525001,19.6659
0.000550001,19.0106
0.000575001,19.0106
0.000600001,19.0106
0.000625001,19.6659
0.000650001,18.3526
0.000675001,20.9766
0.000700001,20.9766
0.000725001,20.9766
0.000750001,20.3213
0.000775001,20.9766
0.000800001,19.6659
0.000825001,17.6998
0.000850001,17.0445
0.000875001,15.7338
0.000900001,15.0784
0.000925001,14.423
0.000950001,15.0784
0.000975001,15.0758
0.001000001,15.7338
0.001025001,15.7338
0.001050001,15.7338
0.001075001,15.7338
0.001100001,15.7338
0.001125001,16.3891
0.001150001,16.3891
0.001175001,17.0445
0.001200001,17.0445
0.001225001,17.0445
0.001250001,17.0445
0.001275001,17.6998
0.001300001,17.6973
0.001325001,17.6998
0.001350001,18.3552
0.001375001,17.6998
0.001400001,19.0106
0.001425001,18.3552
0.001450001,19.0106
0.001475001,19.6659
0.001500001,19.0106
0.001525001,19.6659
0.001550001,20.3213
0.001575001,19.6659
0.001600001,20.3213
0.001625001,20.9741
0.001650001,20.9766
0.001675001,20.9766
0.001700001,21.632
0.001725001,21.632
0.001750001,21.632
0.001775001,22.2874
0.001800001,22.2874
0.001825001,22.9427
0.001850001,22.9427
0.001875001,22.9427
0.001900001,22.9427
0.001925001,22.9427
0.001950001,22.2848
0.001975001,20.9766
0.002000001,19.6659
0.002025001,19.0106
0.002050001,18.3552
0.002075001,18.3552
0.002100001,19.0106
0.002125001,18.3552
0.002150001,19.6659
0.002175001,19.0106
0.002200001,19.6659
0.002225001,20.3213
0.002250001,19.6659
0.002275001,20.3187
0.002300001,20.9766
0.002325001,20.3213
0.002350001,21.632
0.002375001,20.9766
0.002400001,21.632
0.002425001,21.632
0.002450001,22.2874
0.002475001,22.2874
0.002500001,22.9427
0.002525001,22.2874
0.002550001,23.5981
0.002575001,22.9427
0.002600001,22.9402
0.002625001,21.632
0.002650001,21.632
0.002675001,19.6659
0.002700001,20.3213
0.002725001,19.0106
0.002750001,18.3552
0.002775001,18.3552
0.002800001,18.3552
0.002825001,19.0106
0.002850001,18.3552
0.002875001,19.6659
0.002900001,19.0106
0.002925001,19.6634
0.002950001,20.3213
0.002975001,20.3213
0.003000001,20.3213
0.003025001,20.3213
0.003050001,20.9766
0.003075001,20.9766
