time,demo_network.SW_2.port[0].ibuf.inputQueueLength
0.0000004106,0
0.000000820856,0
0.000001231112,0
0.000001641368,0
0.000002051624,0
0.00000246188,0
0.000002872136,0
0.000003282392,0
0.000003692648,0
0.000004102904,0
0.00000451316,0
0.000004923416,0
0.000005333672,0
0.000005743928,0
0.000006154184,1
0.00000656444,1
0.000006974696,1
0.000007384952,1
0.000007795208,1
0.000008205464,2
0.00000861572,2
0.000009025976,2
0.000009436232,2
0.000009846488,2
0.000010256744,3
0.000010667,3
0.000011077256,3
0.000011487512,3
0.000011897768,4
0.000012308024,6
0.00001271828,8
0.00001312948,9
0.00001353908,9
0.000013949048,9
0.000014359304,10
0.00001476956,10
0.000015179816,10
0.000015590072,10
0.000016000328,10
0.000016410584,11
0.00001682084,11
0.000017231096,11
0.000017641352,11
0.000018051608,11
0.000018461864,12
0.00001887212,12
0.000019282376,12
0.000019692632,12
0.000020102888,13
0.000020513144,15
0.0000209234,17
0.000021333656,19
0.000021743912,21
0.000022154168,23
0.000022564424,25
0.00002297468,27
0.000023384936,29
0.000023795192,31
0.000024205448,33
0.000024615704,35
0.00002502596,37
0.000025436216,39
0.000025846472,41
0.000026257672,42
0.000026667272,42
0.00002707724,42
0.000027487496,42
0.000027897752,43
0.000028308008,43
0.000028718264,43
0.00002912852,43
0.000029538776,43
0.000029949032,44
0.000030359288,44
0.000030769544,44
0.0000311798,44
0.000031590056,44
0.000032000312,45
0.000032410568,45
0.000032820824,45
0.00003323108,45
0.000033641336,47
0.000034051592,49
0.000034461848,51
0.000034872104,53
0.00003528236,55
0.000035692616,57
0.000036102872,59
0.000036513128,61
0.000036923384,63
0.00003733364,65
0.0000390026,65
0.0000394122,66
0.0000398218,66
0.000040231768,66
0.000040642024,66
0.00004105228,67
0.000041462536,67
0.000041872792,67
0.000042283048,67
0.000042693304,67
0.00004310356,68
0.000043513816,68
0.000043924072,68
0.000044334328,68
0.000044744584,68
0.00004515484,69
0.0000520026,66
0.0000524122,67
0.0000528218,67
0.000053231768,67
0.000053642024,67
0.00005405228,68
0.000054462536,68
0.000054872792,68
0.000055283048,68
0.000055693304,68
0.00005610356,69
0.000056513816,69
0.000056924072,69
0.000057334328,69
0.000057744584,69
0.0000650026,66
0.0000654122,66
0.0000658218,66
0.000066231768,66
0.000066642024,66
0.00006705228,67
0.000067462536,67
0.000067872792,67
0.000068283048,67
0.000068693304,67
0.00006910356,68
0.000069513816,68
0.000069924072,68
0.000070334328,68
0.000070744584,68
0.00007115484,69
0.0000780026,65
0.0000784122,66
0.0000788218,66
0.000079231768,66
0.000079642024,66
0.00008005228,67
0.000080462536,67
0.000080872792,67
0.000081283048,67
0.000081693304,67
0.00008210356,68
0.000082513816,68
0.000082924072,68
0.000083334328,68
0.000083744584,68
0.00008415484,69
0.0000910026,65
0.0000914122,66
0.0000918218,66
0.000092231768,66
0.000092642024,66
0.00009305228,67
0.000093462536,67
0.000093872792,67
0.000094283048,67
0.000094693304,67
0.00009510356,68
0.000095513816,68
0.000095924072,68
0.000096334328,68
0.000096744584,68
0.00009715484,69
0.0001040026,66
0.0001044122,67
0.0001048218,67
0.000105231768,67
0.000105642024,67
0.00010605228,68
0.000106462536,68
0.000106872792,68
0.000107283048,68
0.000107693304,68
0.00010810356,69
0.000108513816,69
0.000108924072,69
0.000109334328,69
0.000109744584,69
0.00011015484,70
0.0001170026,65
0.0001174122,66
0.0001178218,66
0.000118231768,66
0.000118642024,66
0.00011905228,67
0.000119462536,67
0.000119872792,67
0.000120283048,67
0.000120693304,67
0.00012110356,68
0.000121513816,68
0.000121924072,68
0.000122334328,68
0.000122744584,68
0.00012315484,69
0.0001300026,65
0.0001304122,66
0.0001308218,66
0.000131231768,66
0.000131642024,66
0.00013205228,67
0.000132462536,67
0.000132872792,67
0.000133283048,67
0.000133693304,67
0.00013410356,68
0.000134513816,68
0.000134924072,68
0.000135334328,68
0.000135744584,68
0.00013615484,69
0.0001430026,66
0.0001434122,67
0.0001438218,67
0.000144231768,67
0.000144642024,67
0.00014505228,68
0.000145462536,68
0.000145872792,68
0.000146283048,68
0.000146693304,68
0.00014710356,69
0.000147513816,69
0.000147924072,69
0.000148334328,69
0.000148744584,69
0.0001560026,65
0.0001564122,66
0.0001568218,66
0.000157231768,66
0.000157642024,66
0.00015805228,67
0.000158462536,67
0.000158872792,67
0.000159283048,67
0.000159693304,67
0.00016010356,68
0.000160513816,68
0.000160924072,68
0.000161334328,68
0.000161744584,68
0.00016215484,69
0.0001690026,65
0.0001694122,66
0.0001698218,66
0.000170231768,66
0.000170642024,66
0.00017105228,67
0.000171462536,67
0.000171872792,67
0.000172283048,67
0.000172693304,67
0.00017310356,68
0.000173513816,68
0.000173924072,68
0.000174334328,68
0.000174744584,68
0.00017515484,69
0.0001820026,65
0.0001824122,66
0.0001828218,66
0.000183231768,66
0.000183642024,66
0.00018405228,67
0.000184462536,67
0.000184872792,67
0.000185283048,67
0.000185693304,67
0.00018610356,68
0.000186513816,68
0.000186924072,68
0.000187334328,68
0.000187744584,68
0.00018815484,69
0.0001950026,66
0.0001954122,67
0.0001958218,67
0.000196231768,67
0.000196642024,67
0.00019705228,68
0.000197462536,68
0.000197872792,68
0.000198283048,68
0.000198693304,68
0.00019910356,69
0.000199513816,69
0.000199924072,69
0.000200334328,69
0.000200744584,69
0.00020115484,70
0.0002080026,66
0.0002084122,67
0.0002088218,68
0.000209231768,68
0.000209642024,68
0.00021005228,68
0.000210462536,68
0.000210872792,69
0.000211283048,69
0.000211693304,69
0.00021210356,69
0.000212513816,69
0.000212924072,70
0.000213334328,70
0.000213744584,70
0.00021415484,70
0.0002210026,64
0.0002214122,65
0.0002218218,65
0.000222231768,65
0.000222642024,65
0.00022305228,66
0.000223462536,66
0.000223872792,66
0.000224283048,66
0.000224693304,66
0.00022510356,67
0.000225513816,67
0.000225924072,67
0.000226334328,67
0.000226744584,67
0.00022715484,68
0.0002340026,66
0.0002344122,67
0.0002348218,67
0.000235231768,67
0.000235642024,67
0.00023605228,68
0.000236462536,68
0.000236872792,68
0.000237283048,68
0.000237693304,68
0.00023810356,69
0.000238513816,69
0.000238924072,69
0.000239334328,69
0.000239744584,69
0.00024015484,70
0.0002470026,66
0.0002474122,67
0.0002478218,67
0.000248231768,67
0.000248642024,67
0.00024905228,68
0.000249462536,68
0.000249872792,68
0.000250283048,68
0.000250693304,68
0.00025110356,69
0.000251513816,69
0.000251924072,69
0.000252334328,69
0.000252744584,69
0.0002600026,65
0.0002604122,66
0.0002608218,66
0.000261231768,66
0.000261642024,66
0.00026205228,67
0.000262462536,67
0.000262872792,67
0.000263283048,67
0.000263693304,67
0.00026410356,68
0.000264513816,68
0.000264924072,68
0.000265334328,68
0.000265744584,68
0.00026615484,69
0.0002730026,65
0.0002734122,66
0.0002738218,66
0.000274231768,66
0.000274642024,66
0.00027505228,67
0.000275462536,67
0.000275872792,67
0.000276283048,67
0.000276693304,67
0.00027710356,68
0.000277513816,68
0.000277924072,68
0.000278334328,68
0.000278744584,68
0.00027915484,69
0.0002860026,65
0.0002864122,66
0.0002868218,66
0.000287231768,66
0.000287642024,66
0.00028805228,67
0.000288462536,67
0.000288872792,67
0.000289283048,67
0.000289693304,67
0.00029010356,68
0.000290513816,68
0.000290924072,68
0.000291334328,68
0.000291744584,68
0.00029215484,69
0.0002990026,66
0.0002994122,67
0.0002998218,67
0.000300231768,67
0.000300642024,67
0.00030105228,68
0.000301462536,68
0.000301872792,68
0.000302283048,68
0.000302693304,68
0.00030310356,69
0.000303513816,69
0.000303924072,69
0.000304334328,69
0.000304744584,69
0.00030515484,70
0.0003120026,65
0.0003124122,66
0.0003128218,66
0.000313231768,66
0.000313642024,66
0.00031405228,67
0.000314462536,67
0.000314872792,67
0.000315283048,67
0.000315693304,67
0.00031610356,68
0.000316513816,68
0.000316924072,68
0.000317334328,68
0.000317744584,68
0.00031815484,69
0.0003250026,65
0.0003254122,66
0.0003258218,66
0.000326231768,66
0.000326642024,66
0.00032705228,67
0.000327462536,67
0.000327872792,67
0.000328283048,67
0.000328693304,67
0.00032910356,68
0.000329513816,68
0.000329924072,68
0.000330334328,68
0.000330744584,68
0.00033115484,69
0.0003380026,66
0.0003384122,67
0.0003388218,67
0.000339231768,67
0.000339642024,67
0.00034005228,68
0.000340462536,68
0.000340872792,68
0.000341283048,68
0.000341693304,68
0.00034210356,69
0.000342513816,69
0.000342924072,69
0.000343334328,69
0.000343744584,69
0.0003510026,65
0.0003514122,66
0.0003518218,66
0.000352231768,66
0.000352642024,66
0.00035305228,67
0.000353462536,67
0.000353872792,67
0.000354283048,67
0.000354693304,67
0.00035510356,68
0.000355513816,68
0.000355924072,68
0.000356334328,68
0.000356744584,68
0.00035715484,69
0.0003640026,65
0.0003644122,66
0.0003648218,66
0.000365231768,66
0.000365642024,66
0.00036605228,67
0.000366462536,67
0.000366872792,67
0.000367283048,67
0.000367693304,67
0.00036810356,68
0.000368513816,68
0.000368924072,68
0.000369334328,68
0.000369744584,68
0.00037015484,69
0.0003770026,65
0.0003774122,66
0.0003778218,66
0.000378231768,66
0.000378642024,66
0.00037905228,67
0.000379462536,67
0.000379872792,67
0.000380283048,67
0.000380693304,67
0.00038110356,68
0.000381513816,68
0.000381924072,68
0.000382334328,68
0.000382744584,68
0.00038315484,69
0.0003900026,66
0.0003904122,67
0.0003908218,67
