time,demo_network.H_7.gen.Throughput
0.020025,40.0443
0.02005,40.0012
0.020075,39.9295
0.0201,39.8296
0.020125,39.8296
0.02015,39.5468
0.020175,39.3652
0.0202,38.9251
0.020225,39.1577
0.02025,39.1577
0.020275,38.9251
0.0203,39.1577
0.020325,39.1577
0.02035,38.6685
0.020375,38.3887
0.0204,38.3887
0.020425,38.6685
0.02045,38.3887
0.020475,38.0869
0.0205,37.7642
0.020525,37.0607
0.02055,37.4217
0.020575,37.0607
0.0206,36.2883
0.020625,36.2883
0.02065,35.8793
0.020675,35.4568
0.0207,35.0222
0.020725,35.0222
0.02075,34.5766
0.020775,34.5766
0.0208,34.5766
0.020825,34.5766
0.02085,34.5766
0.020875,33.6575
0.0209,34.1213
0.020925,34.5766
0.02095,33.6575
0.020975,33.6575
0.021,33.1863
0.021025,32.7089
0.02105,32.7089
0.021075,32.2265
0.0211,32.7089
0.021125,31.2503
0.02115,31.7399
0.021175,30.7586
0.0212,29.7723
0.021225,29.7723
0.02125,30.2656
0.021275,28.2979
0.0213,28.2979
0.021325,27.8105
0.02135,26.8456
0.021375,25.8972
0.0214,24.9687
0.021425,25.4303
0.02145,25.4303
0.021475,24.0628
0.0215,24.5128
0.021525,24.9687
0.02155,24.9687
0.021575,24.0628
0.0216,23.619
0.021625,23.1817
0.02165,22.7509
0.021675,21.9099
0.0217,21.4998
0.021725,21.4998
0.02175,20.7009
0.021775,20.3122
0.0218,20.3122
0.021825,19.9307
0.02185,19.9307
0.021875,19.1893
0.0219,19.1893
0.021925,18.4765
0.02195,18.4765
0.021975,18.4765
0.022,17.4603
0.022025,17.1353
0.02205,17.1353
0.022075,16.8172
0.0221,16.8172
0.022125,16.5058
0.02215,15.9027
0.022175,15.6109
0.0222,15.0459
0.022225,14.5053
0.02225,14.2438
0.022275,13.7381
0.0223,13.7381
0.022325,13.7381
0.02235,13.4935
0.022375,13.0204
0.0224,13.0204
0.022425,13.2543
0.02245,13.0204
0.022475,12.7917
0.0225,12.5681
0.022525,12.7917
0.02255,12.1355
0.022575,12.1355
0.0226,11.7219
0.022625,11.7219
0.02265,11.3263
0.022675,11.3263
0.0227,11.3263
0.022725,11.135
0.02275,10.7649
0.022775,10.5859
0.0228,10.2396
0.022825,10.4109
0.02285,10.4109
0.022875,10.2396
0.0229,10.2396
0.022925,10.0721
0.02295,9.90818
0.022975,9.59091
0.023,9.1401
0.023025,8.5825
0.02305,8.321
0.023075,7.9488
0.0231,8.07028
0.023125,7.9488
0.02315,7.9488
0.023175,8.07028
0.0232,8.07028
0.023225,8.19433
0.02325,8.321
0.023275,8.321
0.0233,8.45037
0.023325,8.5825
0.02335,8.5825
0.023375,8.71747
0.0234,8.71747
0.023425,8.85534
0.02345,8.99619
0.023475,8.99619
0.0235,9.1401
0.023525,9.28713
0.02355,9.28713
0.023575,9.43738
0.0236,9.43738
0.023625,9.59091
0.02365,9.74781
0.023675,9.74781
0.0237,9.90818
0.023725,10.0721
0.02375,10.0721
0.023775,10.2396
0.0238,10.2396
0.023825,10.4109
0.02385,10.5859
0.023875,10.5859
0.0239,10.7649
0.023925,10.9479
0.02395,10.9479
0.023975,11.135
0.024,11.135
0.024025,11.3263
0.02405,11.5219
0.024075,11.5219
0.0241,11.7219
0.024125,11.9264
0.02415,11.9264
0.024175,12.1355
0.0242,12.1355
0.024225,12.1355
0.02425,12.1355
0.024275,11.9264
0.0243,11.7219
0.024325,11.9264
0.02435,11.9264
0.024375,11.9264
0.0244,11.5219
0.024425,11.3263
0.02445,10.9479
0.024475,10.2396
0.0245,9.90818
0.024525,9.74781
0.02455,9.28713
0.024575,8.99619
0.0246,8.71747
0.024625,8.85534
0.02465,8.99619
0.024675,8.71747
0.0247,8.71747
0.024725,8.85534
0.02475,8.71747
0.024775,8.5825
0.0248,8.19433
0.024825,7.9488
0.02485,8.07028
0.024875,7.82983
0.0249,7.82983
0.024925,7.82983
0.02495,7.71329
0.024975,7.71329
0.025,7.59914
0.025025,7.59914
0.02505,7.71329
0.025075,7.71329
0.0251,7.82983
0.025125,7.9488
0.02515,7.9488
0.025175,8.07028
0.0252,8.07028
0.025225,8.19433
0.02525,8.321
0.025275,8.321
0.0253,8.45037
0.025325,8.5825
0.02535,8.5825
0.025375,8.71747
0.0254,8.71747
0.025425,8.85534
0.02545,8.99619
0.025475,8.99619
0.0255,9.1401
0.025525,9.28713
0.02555,9.28713
0.025575,9.43738
0.0256,9.43738
0.025625,9.59091
0.02565,9.74781
0.025675,9.74781
0.0257,9.90818
0.025725,10.0721
0.02575,10.0721
0.025775,10.2396
0.0258,10.2396
0.025825,10.4109
0.02585,10.5859
0.025875,10.5859
0.0259,10.7649
0.025925,10.9479
0.02595,10.9479
0.025975,10.9479
0.026,10.9479
0.026025,10.7649
0.02605,10.7649
0.026075,10.7649
0.0261,10.7649
0.026125,10.7649
0.02615,10.2396
0.026175,9.90818
0.0262,9.59091
0.026225,9.74781
0.02625,9.59091
0.026275,9.43738
0.0263,9.59091
0.026325,9.74781
0.02635,9.59091
0.026375,9.59091
0.0264,9.59091
0.026425,9.74781
0.02645,9.90818
0.026475,9.59091
0.0265,9.59091
0.026525,9.43738
0.02655,9.1401
0.026575,8.85534
0.0266,8.71747
0.026625,8.45037
0.02665,8.5825
0.026675,8.5825
0.0267,8.71747
0.026725,8.85534
0.02675,8.85534
0.026775,8.99619
0.0268,8.99619
0.026825,9.1401
0.02685,9.28713
0.026875,9.28713
0.0269,9.43738
0.026925,9.59091
0.02695,9.59091
0.026975,9.74781
0.027,9.74781
0.027025,9.90818
0.02705,10.0721
0.027075,10.0721
0.0271,10.2396
0.027125,10.4109
0.02715,10.4109
0.027175,10.5859
0.0272,10.5859
0.027225,10.7649
0.02725,10.9479
0.027275,10.9479
0.0273,11.135
0.027325,11.3263
0.02735,11.3263
0.027375,11.5219
0.0274,11.5219
0.027425,11.7219
0.02745,11.9264
0.027475,11.9264
0.0275,12.1355
0.027525,12.3494
0.02755,12.3494
0.027575,12.1355
0.0276,12.1355
0.027625,12.1355
0.02765,12.3494
0.027675,12.3494
0.0277,12.3494
0.027725,12.3494
0.02775,11.9264
0.027775,11.9264
0.0278,11.9264
0.027825,11.7219
0.02785,11.7219
0.027875,11.3263
0.0279,11.135
0.027925,11.135
0.02795,10.9479
0.027975,10.5859
0.028,10.5859
0.028025,10.2396
0.02805,10.0721
0.028075,9.74781
0.0281,9.90818
0.028125,10.0721
0.02815,9.90818
0.028175,9.74781
0.0282,9.43738
0.028225,9.59091
0.02825,9.59091
0.028275,9.28713
0.0283,9.28713
0.028325,9.43738
0.02835,9.43738
0.028375,9.59091
0.0284,9.59091
0.028425,9.74781
0.02845,9.90818
0.028475,9.90818
0.0285,10.0721
0.028525,10.2396
0.02855,10.2396
0.028575,10.4109
0.0286,10.4109
0.028625,10.5859
0.02865,10.7649
0.028675,10.7649
0.0287,10.9479
0.028725,11.135
0.02875,11.135
0.028775,11.3263
0.0288,11.3263
0.028825,11.5219
0.02885,11.7219
0.028875,11.7219
0.0289,11.9264
0.028925,12.1355
0.02895,12.1355
0.028975,12.3494
0.029,12.3494
0.029025,12.5681
0.02905,12.7917
0.029075,12.7917
0.0291,13.0204
0.029125,13.2543
0.02915,13.2543
0.029175,13.4935
0.0292,13.4935
0.029225,13.7381
0.02925,13.9881
0.029275,13.7381
0.0293,13.2543
0.029325,13.0204
0.02935,12.5681
0.029375,12.5681
0.0294,12.5681
0.029425,12.7917
0.02945,13.0204
0.029475,12.5681
0.0295,12.5681
0.029525,12.5681
0.02955,12.3494
0.029575,11.9264
0.0296,11.3263
0.029625,11.135
0.02965,10.9479
0.029675,10.4109
0.0297,10.0721
0.029725,10.0721
0.02975,9.90818
0.029775,10.0721
0.0298,9.74781
0.029825,9.59091
0.02985,9.59091
0.029875,9.28713
0.0299,9.28713
0.029925,9.28713
0.02995,9.1401
0.029975,9.28713
0.03,8.99619
0.030025,9.1401
0.03005,9.28713
0.030075,9.28713
0.0301,9.43738
0.030125,9.59091
0.03015,9.59091
0.030175,9.74781
0.0302,9.74781
0.030225,9.90818
0.03025,10.0721
0.030275,10.0721
0.0303,10.2396
0.030325,10.4109
0.03035,10.4109
0.030375,10.5859
0.0304,10.5859
0.030425,10.7649
0.03045,10.9479
0.030475,10.9479
0.0305,11.135
0.030525,11.3263
0.03055,11.3263
0.030575,11.5219
0.0306,11.5219
0.030625,11.7219
0.03065,11.9264
0.030675,11.9264
0.0307,12.1355
0.030725,12.3494
0.03075,12.3494
0.030775,12.5681
0.0308,12.5681
0.030825,12.7917
0.03085,13.0204
0.030875,13.0204
0.0309,13.2543
0.030925,13.4935
0.03095,13.4935
0.030975,13.7381
0.031,13.7381
0.031025,13.4935
0.03105,13.2543
0.031075,13.0204
0.0311,12.7917
0.031125,13.0204
0.03115,12.7917
0.031175,12.5681
0.0312,12.5681
0.031225,12.3494
0.03125,12.1355
0.031275,12.1355
0.0313,11.9264
0.031325,12.1355
0.03135,11.7219
0.031375,11.7219
0.0314,11.3263
0.031425,11.5219
0.03145,10.9479
0.031475,10.5859
0.0315,10.5859
0.031525,10.4109
0.03155,10.2396
0.031575,10.2396
0.0316,10.0721
0.031625,10.2396
0.03165,10.2396
0.031675,9.74781
0.0317,9.43738
0.031725,9.43738
0.03175,9.1401
0.031775,9.28713
0.0318,9.28713
0.031825,9.43738
0.03185,9.59091
0.031875,9.59091
0.0319,9.74781
0.031925,9.90818
0.03195,9.90818
0.031975,10.0721
0.032,10.0721
0.032025,10.2396
0.03205,10.4109
0.032075,10.4109
0.0321,10.5859
0.032125,10.7649
0.03215,10.7649
0.032175,10.9479
0.0322,10.9479
0.032225,11.135
0.03225,11.3263
0.032275,11.3263
0.0323,11.5219
0.032325,11.7219
0.03235,11.7219
0.032375,11.9264
0.0324,11.9264
0.032425,12.1355
0.03245,12.3494
0.032475,12.3494
0.0325,12.5681
0.032525,12.7917
0.03255,12.7917
0.032575,13.0204
0.0326,13.0204
0.032625,13.2543
0.03265,13.4935
0.032675,13.4935
0.0327,13.7381
0.032725,13.9881
0.03275,13.7381
0.032775,13.4935
0.0328,13.4935
0.032825,13.4935
0.03285,13.2543
0.032875,12.7917
0.0329,12.5681
0.032925,12.7917
0.03295,12.5681
0.032975,12.3494
0.033,12.3494
0.033025,12.5681
0.03305,12.1355
0.033075,11.5219
0.0331,11.5219
0.033125,11.3263
0.03315,11.135
0.033175,11.135
0.0332,10.7649
0.033225,10.5859
0.03325,10.7649
0.033275,10.5859
0.0333,10.5859
0.033325,10.4109
0.03335,10.4109
0.033375,10.5859
0.0334,10.4109
0.033425,10.0721
0.03345,9.74781
0.033475,9.43738
0.0335,9.43738
0.033525,9.59091
0.03355,9.59091
0.033575,9.74781
0.0336,9.74781
0.033625,9.90818
0.03365,10.0721
0.033675,10.0721
0.0337,10.2396
0.033725,10.4109
0.03375,10.4109
0.033775,10.5859
0.0338,10.5859
0.033825,10.7649
0.03385,10.9479
0.033875,10.9479
0.0339,11.135
0.033925,11.3263
0.03395,11.3263
0.033975,11.5219
0.034,11.5219
0.034025,11.7219
0.03405,11.9264
0.034075,11.9264
0.0341,12.1355
0.034125,12.3494
0.03415,12.3494
0.034175,12.5681
0.0342,12.5681
0.034225,12.7917
0.03425,13.0204
0.034275,13.0204
0.0343,13.2543
0.034325,13.4935
0.03435,13.4935
0.034375,13.7381
0.0344,13.7381
0.034425,13.9881
0.03445,13.7381
0.034475,13.4935
0.0345,13.2543
0.034525,13.2543
0.03455,12.7917
0.034575,12.5681
0.0346,12.3494
0.034625,12.1355
0.03465,11.9264
0.034675,11.3263
0.0347,11.135
0.034725,11.3263
0.03475,11.135
0.034775,11.135
0.0348,11.135
0.034825,10.5859
0.03485,10.7649
0.034875,10.5859
0.0349,10.4109
0.034925,10.4109
0.03495,9.90818
0.034975,9.90818
0.035,9.43738
0.035025,9.1401
0.03505,9.1401
0.035075,8.85534
0.0351,8.85534
0.035125,8.5825
0.03515,8.321
0.035175,8.45037
0.0352,8.45037
0.035225,8.5825
0.03525,8.71747
0.035275,8.71747
0.0353,8.85534
0.035325,8.99619
0.03535,8.99619
0.035375,9.1401
0.0354,9.1401
0.035425,9.28713
0.03545,9.43738
0.035475,9.43738
0.0355,9.59091
0.035525,9.74781
0.03555,9.74781
0.035575,9.90818
0.0356,9.90818
0.035625,10.0721
0.03565,10.2396
0.035675,10.2396
0.0357,10.4109
0.035725,10.5859
0.03575,10.5859
0.035775,10.7649
0.0358,10.7649
0.035825,10.9479
0.03585,11.135
0.035875,11.135
0.0359,11.3263
0.035925,11.5219
0.03595,11.5219
0.035975,11.7219
0.036,11.7219
0.036025,11.9264
0.03605,12.1355
0.036075,12.1355
0.0361,12.3494
0.036125,12.5681
0.03615,12.3494
0.036175,12.5681
0.0362,12.1355
0.036225,12.1355
0.03625,11.9264
0.036275,11.7219
0.0363,11.5219
0.036325,11.5219
0.03635,11.3263
0.036375,11.5219
0.0364,11.3263
0.036425,11.3263
0.03645,11.5219
0.036475,11.135
0.0365,11.3263
0.036525,10.9479
0.03655,10.4109
0.036575,10.0721
0.0366,9.90818
0.036625,9.59091
0.03665,9.74781
0.036675,9.28713
0.0367,9.1401
0.036725,9.1401
0.03675,9.1401
0.036775,9.1401
0.0368,9.1401
0.036825,8.99619
0.03685,8.99619
0.036875,8.71747
0.0369,8.71747
0.036925,8.5825
0.03695,8.5825
0.036975,8.71747
0.037,8.71747
0.037025,8.85534
0.03705,8.99619
0.037075,8.99619
0.0371,9.1401
0.037125,9.28713
0.03715,9.28713
0.037175,9.43738
0.0372,9.43738
0.037225,9.59091
0.03725,9.74781
0.037275,9.74781
0.0373,9.90818
0.037325,10.0721
0.03735,10.0721
0.037375,10.2396
0.0374,10.2396
0.037425,10.4109
0.03745,10.5859
0.037475,10.5859
0.0375,10.7649
0.037525,10.9479
0.03755,10.9479
0.037575,11.135
0.0376,11.135
0.037625,11.3263
0.03765,11.5219
0.037675,11.5219
0.0377,11.7219
0.037725,11.9264
0.03775,11.9264
0.037775,12.1355
0.0378,12.1355
0.037825,12.3494
0.03785,12.5681
0.037875,12.5681
0.0379,12.7917
0.037925,13.0204
0.03795,13.0204
0.037975,13.0204
0.038,12.7917
0.038025,12.3494
0.03805,12.1355
0.038075,11.7219
0.0381,11.3263
0.038125,10.9479
0.03815,10.5859
0.038175,10.4109
0.0382,10.0721
0.038225,9.90818
0.03825,9.43738
0.038275,9.1401
0.0383,9.1401
0.038325,9.1401
0.03835,8.99619
0.038375,8.85534
0.0384,8.5825
0.038425,8.321
0.03845,8.321
0.038475,8.19433
0.0385,8.19433
0.038525,8.19433
0.03855,8.19433
0.038575,8.19433
0.0386,8.19433
0.038625,8.19433
0.03865,8.19433
0.038675,8.07028
0.0387,8.19433
0.038725,8.19433
0.03875,7.9488
0.038775,7.82983
0.0388,7.82983
0.038825,7.9488
0.03885,8.07028
0.038875,8.07028
0.0389,8.19433
0.038925,8.321
0.03895,8.321
0.038975,8.45037
0.039,8.45037
0.039025,8.5825
0.03905,8.71747
0.039075,8.71747
0.0391,8.85534
0.039125,8.99619
0.03915,8.99619
0.039175,9.1401
0.0392,9.1401
0.039225,9.28713
0.03925,9.43738
0.039275,9.43738
0.0393,9.59091
0.039325,9.74781
0.03935,9.74781
0.039375,9.90818
0.0394,9.90818
0.039425,10.0721
0.03945,10.2396
0.039475,10.2396
0.0395,10.4109
0.039525,10.5859
0.03955,10.5859
0.039575,10.7649
0.0396,10.7649
0.039625,10.9479
0.03965,11.135
0.039675,11.135
0.0397,11.3263
0.039725,11.5219
0.03975,11.5219
0.039775,11.7219
0.0398,11.3263
0.039825,11.5219
0.03985,11.5219
0.039875,11.3263
0.0399,11.135
0.039925,10.9479
0.03995,10.9479
0.039975,11.135
0.04,10.9479
0.040025,10.9479
0.04005,10.7649
0.040075,10.5859
0.0401,10.5859
0.040125,10.5859
0.04015,10.5859
0.040175,10.5859
0.0402,9.90818
0.040225,9.74781
0.04025,9.90818
0.040275,9.90818
0.0403,9.74781
0.040325,9.43738
0.04035,9.28713
0.040375,8.99619
0.0404,8.71747
0.040425,8.71747
0.04045,8.5825
0.040475,8.5825
0.0405,8.5825
0.040525,8.71747
0.04055,8.71747
0.040575,8.85534
0.0406,8.85534
0.040625,8.99619
0.04065,9.1401
0.040675,9.1401
0.0407,9.28713
0.040725,9.43738
0.04075,9.43738
0.040775,9.59091
0.0408,9.59091
0.040825,9.74781
0.04085,9.90818
0.040875,9.90818
0.0409,10.0721
0.040925,10.2396
0.04095,10.2396
0.040975,10.4109
0.041,10.4109
0.041025,10.5859
0.04105,10.7649
0.041075,10.7649
0.0411,10.9479
0.041125,11.135
0.04115,11.135
0.041175,11.3263
0.0412,11.3263
0.041225,11.5219
0.04125,11.7219
0.041275,11.7219
0.0413,11.9264
0.041325,12.1355
0.04135,12.1355
0.041375,12.3494
0.0414,12.3494
0.041425,12.5681
0.04145,12.5681
0.041475,12.3494
0.0415,12.1355
0.041525,11.9264
0.04155,11.9264
0.041575,11.9264
0.0416,11.5219
0.041625,11.3263
0.04165,11.5219
0.041675,11.135
0.0417,10.9479
0.041725,10.7649
0.04175,10.5859
0.041775,10.4109
0.0418,10.0721
0.041825,9.90818
0.04185,9.90818
0.041875,9.59091
0.0419,9.74781
0.041925,9.43738
0.04195,9.43738
0.041975,9.1401
0.042,9.1401
0.042025,8.85534
0.04205,8.85534
0.042075,8.5825
0.0421,8.5825
0.042125,8.45037
0.04215,8.45037
0.042175,8.19433
0.0422,7.9488
0.042225,7.82983
0.04225,7.9488
0.042275,7.9488
0.0423,8.07028
0.042325,8.19433
0.04235,8.19433
0.042375,8.321
0.0424,8.321
0.042425,8.45037
0.04245,8.5825
0.042475,8.5825
0.0425,8.71747
0.042525,8.85534
0.04255,8.85534
0.042575,8.99619
0.0426,8.99619
0.042625,9.1401
0.04265,9.28713
0.042675,9.28713
0.0427,9.43738
0.042725,9.59091
0.04275,9.59091
0.042775,9.74781
0.0428,9.74781
0.042825,9.90818
0.04285,10.0721
0.042875,10.0721
0.0429,10.2396
0.042925,10.4109
0.04295,10.4109
0.042975,10.5859
0.043,10.5859
0.043025,10.7649
0.04305,10.9479
0.043075,10.9479
0.0431,11.135
0.043125,11.3263
0.04315,11.3263
0.043175,11.5219
0.0432,10.9479
0.043225,11.135
