time,demo_network.SW_2.port[2].vlarb.StaticFreeCreditsNum in vla
0.0000004606,50
0.000000916928,48
0.000001373256,46
0.000001829584,44
0.000002285912,42
0.00000274224,40
0.000003198568,38
0.000003654896,36
0.000004111224,34
0.000004567552,32
0.00000502388,30
0.000005480208,28
0.000005936536,26
0.000006392864,24
0.000006849192,22
0.00000730552,20
0.000007761848,18
0.000008218176,16
0.000008674504,14
0.000009130832,12
0.00000958716,10
0.000010043488,8
0.000010499816,6
0.000010956144,4
0.000011412472,2
0.0000118688,0
0.0000119794,0
0.000012389,0
0.0000127986,0
0.000013001,31
0.000013457328,29
0.000013913656,27
0.000014369984,25
0.000014826312,23
0.00001528264,21
0.000015738968,19
0.000016195296,17
0.000016651624,15
0.000017107952,13
0.00001756428,11
0.000018020608,9
0.000018476936,7
0.000018933264,5
0.000019389592,3
0.00001984592,1
0.000020074084,0
0.000020173,0
0.0000205826,0
0.0000209922,0
0.0000214018,0
0.0000218114,0
0.000022221,0
0.0000226306,0
0.0000230402,0
0.0000234498,0
0.0000238594,0
0.000024269,0
0.0000246786,0
0.0000250882,0
0.0000254978,0
0.0000257478,0
0.0000259074,0
0.000026335564,31
0.000026791892,29
0.00002724822,27
0.000027704548,25
0.000028160876,23
0.000028617204,21
0.000029073532,19
0.00002952986,17
0.000029986188,15
0.000030442516,13
0.000030898844,11
0.000031355172,9
0.0000318115,7
0.000032267828,5
0.000032724156,3
0.000033180484,1
0.000033408648,0
0.0000336914,0
0.000034101,0
0.0000345106,0
0.0000349202,0
0.0000353298,0
0.0000357394,0
0.000036149,0
0.0000365586,0
0.0000368086,0
0.0000369682,0
0.0000373778,0
0.0000377874,0
0.000038197,0
0.0000386066,0
0.000039229164,30
0.000039685492,28
0.00004014182,26
0.000040598148,24
0.000041054476,22
0.000041510804,20
0.000041967132,18
0.00004242346,16
0.000042879788,14
0.000043336116,12
0.000043792444,10
0.000044248772,8
0.0000447051,6
0.000045161428,4
0.000045617756,2
