time,demo_network.SW_2.port[2].vlarb.StaticFreeCreditsNum in vla
0.000016051,100
0.0000176894,98
0.0000193278,96
0.0000209662,94
0.0000226046,92
0.000024243,90
0.0000258814,88
0.0000275198,86
0.0000291582,84
0.0000307966,82
0.000032435,80
0.0000340734,78
0.0000357118,76
0.0000373502,74
0.0000389886,72
0.000040627,70
0.0000422654,68
0.0000439038,66
0.0000455422,64
0.0000471806,62
0.000048819,60
0.0000504574,58
0.0000520958,56
0.0000537342,54
0.0000553726,52
0.000057011,50
0.0000586558,64
0.0000602942,62
0.0000619326,60
0.000063571,58
0.0000652094,56
0.0000668478,54
0.0000684862,52
0.0000701246,50
0.000071763,48
0.0000734014,46
0.0000750398,44
0.0000766782,42
0.0000783166,40
0.000079955,38
0.0000815934,36
0.0000832318,34
0.0000848702,32
0.0000865086,30
0.000088147,28
0.0000897854,26
0.0000914238,24
0.0000930622,22
0.0000947006,20
0.000096339,18
0.0000979774,16
0.0000996158,14
0.0001012542,12
0.0001028926,10
0.000104531,8
0.0001061694,6
0.0001078078,4
0.0001094526,31
0.000111091,29
0.0001127294,27
0.0001143678,25
0.0001160062,23
0.0001176446,21
0.000119283,19
0.0001209214,17
0.0001225598,15
0.0001241982,13
0.0001258366,11
0.000127475,9
0.0001291134,7
0.0001307518,5
0.0001323902,3
0.0001340286,1
0.000135667,0
0.000135717,0
0.0001373554,0
0.0001389938,0
0.0001406322,0
0.0001422706,0
0.000143909,0
0.0001455474,0
0.0001471858,0
0.0001488242,0
0.0001504626,0
0.0001521074,0
0.0001537458,0
0.0001553842,0
0.0001570226,0
0.000158342333,21
0.000159024999,19
0.000159707665,17
0.000160390331,15
0.000161072997,13
0.000161755663,11
0.000162438329,9
0.000163120995,7
0.000163803661,5
0.000164486327,3
0.000165168993,1
0.000165510326,0
0.000166853,0
0.0001684914,0
0.0001701298,0
0.0001717682,0
0.0001734066,0
0.000175045,0
0.0001766834,0
0.0001783218,0
0.0001799602,0
0.0001815986,0
0.000183237,0
0.0001848754,0
0.0001865138,0
0.0001881522,0
0.0001897906,0
0.000191429,0
0.0001930674,0
0.0001947058,0
0.0001963442,0
0.0001979826,0
0.000199621,0
0.0002012594,0
0.0002029042,0
0.0002045426,0
0.000206181,0
0.0002078194,0
0.000208342333,22
0.000209024999,20
0.000209707665,18
0.000210390331,16
0.000211072997,14
0.000211755663,12
0.000212438329,10
0.000213120995,8
0.000213803661,6
0.000214486327,4
0.000215168993,2
0.000215851659,0
0.0002160114,0
0.0002176498,0
0.0002192882,0
0.0002209266,0
0.000222565,0
0.0002242034,0
0.0002258418,0
0.0002274802,0
0.0002291186,0
0.000230757,0
0.0002323954,0
0.0002340338,0
0.0002356722,0
0.0002373106,0
0.000238949,0
0.0002405874,0
0.0002422258,0
0.0002438642,0
0.0002455026,0
0.000247141,0
0.0002487794,0
0.0002504178,0
0.0002520626,0
0.000253701,0
0.0002553394,0
0.0002569778,0
0.000258001,23
0.000258683666,21
0.000259366332,19
0.000260048998,17
0.000260731664,15
0.00026141433,13
0.000262096996,11
0.000262779662,9
0.000263462328,7
0.000264144994,5
0.00026482766,3
0.000265510326,1
0.000265851659,0
0.0002668082,0
0.0002684466,0
0.000270085,0
0.0002717234,0
0.0002733618,0
0.0002750002,0
0.0002766386,0
0.000278277,0
0.000278363,0
0.0002799154,0
0.0002815538,0
0.0002831922,0
0.0002848306,0
0.000286469,0
0.0002881074,0
0.0002897458,0
0.0002913782,0
0.0002913842,0
0.0002930226,0
0.000294661,0
0.0002962994,0
0.0002979378,0
0.0002980238,0
0.0002995762,0
0.0003012146,0
0.0003028594,0
0.0003044978,0
0.0003061362,0
0.0003077622,0
0.0003077746,0
0.000309691933,22
0.000310374599,20
0.000311057265,18
0.000311739931,16
0.000312422597,14
0.000313105263,12
0.000313787929,10
0.000314470595,8
0.000315153261,6
0.000315835927,4
0.000316518593,2
0.000317201259,0
0.000317605,0
0.0003176846,0
0.0003192434,0
0.0003208818,0
0.0003225202,0
0.0003241586,0
0.000325797,0
0.000327423,0
0.0003274354,0
0.0003290738,0
0.0003307122,0
0.0003323506,0
0.000333989,0
0.0003356274,0
0.0003372658,0
0.0003373518,0
0.0003389042,0
0.0003405426,0
0.000342181,0
0.0003438134,0
0.0003438194,0
0.0003454578,0
0.0003470962,0
0.0003487346,0
0.000350373,0
0.0003520178,0
0.0003536562,0
0.0003552946,0
0.000356933,0
0.0003570126,0
0.0003585714,0
0.000358601,23
0.000359283666,21
0.000359966332,19
0.000360648998,17
0.000361331664,15
0.00036201433,13
0.000362696996,11
0.000363379662,9
0.000364062328,7
0.000364744994,5
0.00036542766,3
0.000366110326,1
0.000366451659,0
0.0003667634,0
0.0003684018,0
0.0003700402,0
0.0003716786,0
0.000373317,0
0.0003749554,0
0.0003765814,0
0.0003765938,0
0.0003782198,0
0.0003782322,0
0.0003798706,0
0.000381509,0
0.0003831474,0
0.0003847858,0
0.0003864242,0
0.0003880626,0
0.000389701,0
0.0003913394,0
0.0003929718,0
0.0003929778,0
0.0003946162,0
0.0003962546,0
0.0003963406,0
0.000397893,0
0.0003995314,0
0.0004011698,0
0.0004028146,0
0.000404453,0
0.0004060914,0
0.0004077298,0
0.000408342333,22
0.000409024999,20
0.000409707665,18
0.000410390331,16
0.000411072997,14
0.000411755663,12
0.000412438329,10
0.000413120995,8
0.000413803661,6
0.000414486327,4
0.000415168993,2
0.000415851659,0
0.0004159218,0
0.0004160014,0
0.0004175602,0
0.0004191986,0
0.000420837,0
0.0004224754,0
0.0004241138,0
0.0004257398,0
0.0004257522,0
0.0004273906,0
0.000429029,0
0.0004306674,0
0.0004323058,0
0.0004339442,0
0.0004355826,0
0.0004356686,0
0.000437221,0
0.0004388594,0
0.0004404978,0
0.0004421302,0
0.0004421362,0
0.0004437746,0
0.000445413,0
0.0004470514,0
0.0004486898,0
0.0004503282,0
0.000451973,0
0.0004536114,0
0.0004552498,0
0.0004553294,0
0.0004568882,0
0.000458001,22
0.000458683666,20
0.000459366332,18
0.000460048998,16
0.000460731664,14
0.00046141433,12
0.000462096996,10
0.000462779662,8
0.000463462328,6
0.000464144994,4
0.00046482766,2
0.000465510326,0
0.0004667186,0
0.000468357,0
0.0004699954,0
0.0004716338,0
0.0004732722,0
0.0004749106,0
0.0004749966,0
0.000476549,0
0.000478175,0
0.0004781874,0
0.0004798258,0
0.0004814642,0
0.0004831026,0
0.000484741,0
0.0004863794,0
0.0004880178,0
0.0004896562,0
0.0004912946,0
0.000492933,0
0.0004945654,0
0.0004945714,0
0.0004962038,0
0.0004962098,0
0.0004978482,0
0.0004994866,0
0.000501125,0
0.0005027698,0
0.0005044082,0
0.0005060466,0
0.000507685,0
0.000508001,24
0.000508683666,22
0.000509366332,20
0.000510048998,18
0.000510731664,16
0.00051141433,14
0.000512096996,12
0.000512779662,10
0.000513462328,8
0.000514144994,6
0.00051482766,4
0.000515510326,2
0.000516192992,0
0.0005175154,0
0.0005191538,0
0.0005207922,0
0.0005224306,0
0.000524069,0
0.0005257074,0
0.0005273334,0
0.0005273458,0
0.0005289842,0
0.0005306226,0
0.000532261,0
0.0005338994,0
0.0005339854,0
0.0005355378,0
0.0005371762,0
0.0005388146,0
0.000540453,0
0.0005420914,0
0.0005437238,0
0.0005437298,0
0.0005453682,0
0.0005470066,0
0.000548645,0
0.0005502834,0
0.0005519282,0
0.0005535666,0
0.0005536462,0
0.000558001,22
0.000558683666,20
0.000559366332,18
0.000560048998,16
0.000560731664,14
0.00056141433,12
0.000562096996,10
0.000562779662,8
0.000563462328,6
0.000564144994,4
0.00056482766,2
0.000565510326,0
0.000566193,0
0.0005678314,0
0.0005694698,0
0.0005711082,0
0.0005727466,0
0.000573307,0
0.000574385,0
0.0005760234,0
0.0005764918,0
0.0005776618,0
0.0005793002,0
0.0005809386,0
0.000582577,0
0.0005842154,0
0.0005858538,0
0.0005874922,0
0.0005891306,0
0.000590769,0
0.0005924074,0
0.0005929742,0
0.0005940458,0
