time,demo_network.SW_2.port[2].vlarb.StaticFreeCreditsNum in vla
0.020008904333,99
0.020010542733,97
0.020012181133,95
0.020013819533,93
0.020015457933,91
0.020017096333,89
0.020018734733,87
0.020020373133,85
0.020022011533,83
0.020023649933,81
0.020025288333,79
0.020026926733,77
0.020028565133,75
0.020030203533,73
0.020031841933,71
0.020033480333,69
0.020035118733,67
0.020036757133,65
0.020038395533,63
0.020040033933,61
0.020041672333,59
0.020043310733,57
0.020044949133,55
0.020046587533,53
0.020048225933,51
0.020049864333,49
0.020051502733,47
0.020053141133,45
0.020054779533,43
0.020056417933,41
0.020058056333,60
0.020059701133,58
0.020061339533,56
0.020062977933,54
0.020064616333,52
0.020066254733,50
0.020067893133,48
0.020069531533,46
0.020071169933,44
0.020072808333,42
0.020074446733,40
0.020076085133,38
0.020077723533,36
0.020079361933,34
0.020081000333,32
0.020082638733,30
0.020084277133,28
0.020085915533,26
0.020087553933,24
0.020089192333,22
0.020090830733,20
0.020092469133,18
0.020094107533,16
0.020095745933,14
0.020097384333,12
0.020099022733,10
0.020100661133,8
0.020102299533,6
0.020103937933,4
0.020105576333,2
0.020107214733,0
0.020108001,27
0.020108859533,25
0.020110497933,23
0.020112136333,21
0.020113774733,19
0.020115413133,17
0.020117051533,15
0.020118689933,13
0.020120328333,11
0.020121966733,9
0.020123605133,7
0.020125243533,5
0.020126881933,3
0.020128520333,1
0.0201298174,0
0.0201298674,0
0.0201315058,0
0.0201331442,0
0.0201347826,0
0.020136421,0
0.0201380594,0
0.0201396978,0
0.0201413362,0
0.0201429746,0
0.020144613,0
0.0201462514,0
0.0201478898,0
0.0201495282,0
0.0201511666,0
0.0201528114,0
0.0201544498,0
0.0201560882,0
0.0201577266,0
0.020158342333,22
0.020159024999,20
0.020159707665,18
0.020160390331,16
0.020161072997,14
0.020161755663,12
0.020162438329,10
0.020163120995,8
0.020163803661,6
0.020164486327,4
0.020165168993,2
0.020165851659,0
0.0201659186,0
0.020167557,0
0.0201691954,0
0.0201708338,0
0.0201724722,0
0.0201741106,0
0.020175749,0
0.0201773874,0
0.0201790258,0
0.0201806642,0
0.0201823026,0
0.020183941,0
0.0201855794,0
0.0201872178,0
0.0201888562,0
0.0201904946,0
0.020192133,0
0.0201937714,0
0.0201954098,0
0.0201970482,0
0.0201986866,0
0.020200325,0
0.0202019698,0
0.0202036082,0
0.0202052466,0
0.020206885,0
0.020208001,22
0.020208683666,20
0.020209366332,18
0.020210048998,16
0.020210731664,14
0.02021141433,12
0.020212096996,10
0.020212779662,8
0.020213462328,6
0.020214144994,4
0.02021482766,2
0.020215510326,0
0.0202167154,0
0.0202183538,0
0.0202199922,0
0.0202216306,0
0.020223269,0
0.0202249074,0
0.0202265458,0
0.0202281842,0
0.0202298226,0
0.020231461,0
0.0202330994,0
0.0202347378,0
0.0202363762,0
0.0202380146,0
0.020239653,0
0.0202412914,0
0.0202429298,0
0.0202445682,0
0.0202462066,0
0.020247845,0
0.0202494834,0
0.0202511218,0
0.0202527666,0
0.020254405,0
0.0202560434,0
0.0202576818,0
0.020258001,24
0.020258683666,22
0.020259366332,20
0.020260048998,18
0.020260731664,16
0.02026141433,14
0.020262096996,12
0.020262779662,10
0.020263462328,8
0.020264144994,6
0.02026482766,4
0.020265510326,2
0.020266192992,0
0.0202675122,0
0.0202691506,0
0.020270789,0
0.0202708686,0
0.0202724274,0
0.0202740658,0
0.0202757042,0
0.0202773426,0
0.020278981,0
0.0202806194,0
0.0202822578,0
0.0202838962,0
0.0202855346,0
0.020287173,0
0.0202888114,0
0.0202904438,0
0.0202904498,0
0.0202920882,0
0.0202937266,0
0.020295365,0
0.0202970034,0
0.0202970894,0
0.0202986418,0
0.0203002802,0
0.020301925,0
0.0203035634,0
0.0203052018,0
0.0203068402,0
0.020308001,22
0.020308683666,20
0.020309366332,18
0.020310048998,16
0.020310731664,14
0.02031141433,12
0.020312096996,10
0.020312779662,8
0.020313462328,6
0.020314144994,4
0.02031482766,2
0.020315510326,0
0.0203166582,0
0.0203166706,0
0.020318309,0
0.0203199474,0
0.0203215858,0
0.0203232242,0
0.0203233038,0
0.0203248626,0
0.020326501,0
0.0203281394,0
0.0203297778,0
0.0203314162,0
0.0203330546,0
0.020334693,0
0.0203363314,0
0.0203379698,0
0.0203396082,0
0.0203412466,0
0.020342879,0
0.020342885,0
0.0203445234,0
0.0203461618,0
0.0203478002,0
0.0203494386,0
0.0203495246,0
0.020351077,0
0.0203527218,0
0.0203543602,0
0.0203559986,0
0.020357637,0
0.020358001,23
0.020358683666,21
0.020359366332,19
0.020360048998,17
0.020360731664,15
0.02036141433,13
0.020362096996,11
0.020362779662,9
0.020363462328,7
0.020364144994,5
0.02036482766,3
0.020365510326,1
0.020365851659,0
0.0203674674,0
0.0203690934,0
0.0203691058,0
0.0203707442,0
0.0203723826,0
0.020374021,0
0.0203756594,0
0.0203757454,0
0.0203772978,0
0.0203789362,0
0.0203805746,0
0.020382213,0
0.0203838514,0
0.0203854898,0
0.0203871282,0
0.0203887666,0
0.020390405,0
0.0203920434,0
0.0203936818,0
0.0203953142,0
0.0203953202,0
0.0203969586,0
0.020398597,0
0.0204002354,0
0.0204018802,0
0.0204019598,0
0.0204035186,0
0.020405157,0
0.0204067954,0
0.020408342333,22
0.020409024999,20
0.020409707665,18
0.020410390331,16
0.020411072997,14
0.020411755663,12
0.020412438329,10
0.020413120995,8
0.020413803661,6
0.020414486327,4
0.020415168993,2
0.020415851659,0
0.0204166258,0
0.0204182642,0
0.0204199026,0
0.0204215286,0
0.020421541,0
0.0204231794,0
0.0204248178,0
0.0204264562,0
0.0204280946,0
0.0204281806,0
0.020429733,0
0.0204313714,0
0.0204330098,0
0.0204346482,0
0.0204362866,0
0.020437925,0
0.0204395634,0
0.0204412018,0
0.0204428402,0
0.0204444786,0
0.020446117,0
0.0204477494,0
0.0204477554,0
0.0204493938,0
0.0204510322,0
0.020452677,0
0.0204543154,0
0.020454395,0
0.0204559538,0
0.0204575922,0
0.020458001,23
0.020458683666,21
0.020459366332,19
0.020460048998,17
0.020460731664,15
0.02046141433,13
0.020462096996,11
0.020462779662,9
0.020463462328,7
0.020464144994,5
0.02046482766,3
0.020465510326,1
0.020465851659,0
0.0204674226,0
0.020469061,0
0.0204706994,0
0.0204723378,0
0.0204739638,0
0.0204739762,0
0.0204756146,0
0.020477253,0
0.0204788914,0
0.0204805298,0
0.0204806158,0
0.0204821682,0
0.0204838066,0
0.020485445,0
0.0204870834,0
0.0204887218,0
0.0204903602,0
0.0204919986,0
0.020493637,0
0.0204952754,0
0.0204969138,0
0.0204985522,0
0.0205001846,0
0.0205001906,0
0.0205018354,0
0.0205034738,0
0.0205051122,0
0.0205067506,0
0.0205068302,0
0.020508389,0
0.020508759933,22
0.020509442599,20
0.020510125265,18
0.020510807931,16
0.020511490597,14
0.020512173263,12
0.020512855929,10
0.020513538595,8
0.020514221261,6
0.020514903927,4
0.020515586593,2
0.020516269259,0
0.020516581,0
0.0205182194,0
0.0205198578,0
0.0205214962,0
0.0205231346,0
0.020524773,0
0.020526399,0
0.0205264114,0
0.0205280498,0
0.0205296882,0
0.0205313266,0
0.020532965,0
0.020533051,0
0.0205346034,0
0.0205362418,0
0.0205378802,0
0.0205395186,0
0.020541157,0
0.0205427954,0
0.0205444338,0
0.0205460722,0
0.0205477106,0
0.020549349,0
0.0205509874,0
0.0205526198,0
0.020558001,23
0.020558683666,21
0.020559366332,19
0.020560048998,17
0.020560731664,15
0.02056141433,13
0.020562096996,11
0.020562779662,9
0.020563462328,7
0.020564144994,5
0.02056482766,3
0.020565510326,1
0.020565851659,0
0.020566193,0
0.0205678314,0
0.0205694698,0
0.0205711082,0
0.0205727466,0
0.020574385,0
0.0205760234,0
0.0205776618,0
0.0205788342,0
0.0205793002,0
0.0205809386,0
0.020582577,0
0.0205842154,0
0.0205854862,0
0.0205858538,0
0.0205874922,0
0.0205891306,0
0.020590769,0
0.0205924074,0
0.0205940458,0
0.0205956842,0
0.0206055086,0
0.020608342333,19
0.020609024999,17
0.020609707665,15
0.020610390331,13
0.020611072997,11
0.020611755663,9
0.020612438329,7
0.020613120995,5
0.020613803661,3
0.020614486327,1
0.02061482766,0
0.020616193,0
0.0206178314,0
0.0206194698,0
0.0206211082,0
0.0206227466,0
0.020624385,0
0.0206260234,0
0.0206276618,0
0.0206293002,0
0.0206309386,0
0.020632577,0
0.0206342154,0
0.0206358538,0
0.0206374922,0
0.0206379214,0
0.0206391306,0
0.020640763,0
0.020640769,0
0.020658342333,18
0.020659024999,16
0.020659707665,14
0.020660390331,12
0.020661072997,10
0.020661755663,8
0.020662438329,6
0.020663120995,4
0.020663803661,2
0.020664486327,0
0.0206645546,0
0.020666193,0
0.0206669774,0
0.0206678314,0
0.0206694698,0
0.0206711082,0
0.0206727466,0
